gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-commd4	commd4	COMM domain containing 4	protein_coding	NW_024061337.1	22248	26130	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-commd4	1		0	
gene-comtb	comtb	catechol-O-methyltransferase b	protein_coding	NC_052308.1	22916118	22919407	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-comtb	1		0	
gene-coq6	coq6	coenzyme Q6 monooxygenase	protein_coding	NC_052334.1	25275466	25285655	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-coq6	1		0	
gene-cplx4a	cplx4a	complexin 4a	protein_coding	NC_052309.1	5206774	5220624	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-cplx4a	1		0	
gene-cpo	cpo	carboxypeptidase O	protein_coding	NC_052346.1	18404221	18406361	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-cpo	2		0	
gene-csrp2	csrp2	cysteine and glycine-rich protein 2	protein_coding	NC_052312.1	49152925	49161924	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-csrp2	1		0	
gene-csrp3	csrp3	cysteine and glycine-rich protein 3 (cardiac LIM protein)	protein_coding	NC_052336.1	28427602	28433191	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-csrp3	1		0	
gene-ctbs	ctbs	chitobiase, di-N-acetyl-	protein_coding	NC_052316.1	1697476	1710369	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	3	0	0	1	gene-ctbs	1		0	
gene-dachc	dachc	dachshund c	protein_coding	NW_024061122.1	182524	193582	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dachc	1		0	
gene-dbpa	dbpa	D site albumin promoter binding protein a	protein_coding	NC_052338.1	7640910	7654642	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-dbpa	1		0	
gene-dcaf11	dcaf11	ddb1 and cul4 associated factor 11	protein_coding	NC_052313.1	18386480	18403848	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dcaf11	1		0	
gene-dclre1a	dclre1a	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)	protein_coding	NC_052322.1	4943328	4975518	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dclre1a	1		0	
gene-dctn5	dctn5	dynactin 5	protein_coding	NW_024059572.1	10814	23164	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dctn5	1		0	
gene-dcun1d1	dcun1d1	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	protein_coding	NC_052317.1	8446064	8449408	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dcun1d1	1		0	
gene-dda1	dda1	DET1 and DDB1 associated 1	protein_coding	NC_052316.1	43819139	43822853	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-dda1	1		0	
gene-ddx39ab	ddx39ab	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39Ab	protein_coding	NC_052310.1	23165727	23171563	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-ddx39ab	1		0	
gene-ddx51	ddx51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51	protein_coding	NC_052324.1	20183259	20187594	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-ddx51	1		0	
gene-dhdds	dhdds	dehydrodolichyl diphosphate synthase	protein_coding	NC_052311.1	46235924	46247587	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-dhdds	1		0	
gene-dpep1	dpep1	dipeptidase 1	protein_coding	NC_052307.1	59265885	59272987	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-dpep1	1		0	
gene-drc3	drc3	dynein regulatory complex subunit 3	protein_coding	NC_052309.1	92698915	92725219	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-drc3	1		0	
gene-drd2a	drd2a	dopamine receptor D2a	protein_coding	NC_052329.1	40703304	40717084	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-drd2a	1		0	
gene-dtwd1	dtwd1	DTW domain containing 1	protein_coding	NC_052336.1	7297587	7303210	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dtwd1	1		0	
gene-dusp27	dusp27	dual specificity phosphatase 27	protein_coding	NC_052346.1	18857913	18868286	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-dusp27	1		0	0
gene-dynll2a	dynll2a	dynein, light chain, LC8-type 2a	protein_coding	NC_052340.1	18005418	18011775	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-dynll2a	1		0	
gene-dynlt5	dynlt5	dynein light chain Tctex-type family member 5	protein_coding	NC_052331.1	34599103	34602071	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-dynlt5	1		0	
gene-e2f7	e2f7	E2F transcription factor 7	protein_coding	NC_052312.1	49125232	49139462	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-e2f7	1		0	
gene-eaf1	eaf1	ELL associated factor 1	protein_coding	NC_052311.1	51489746	51492548	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-eaf1	1		0	
gene-egf	egf	epidermal growth factor	protein_coding	NC_052311.1	20374220	20383684	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-egf	1		0	
gene-eif3m	eif3m	eukaryotic translation initiation factor 3, subunit M	protein_coding	NC_052307.1	78796042	78807903	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-eif3m	1		0	1
gene-eif4a2	eif4a2	eukaryotic translation initiation factor 4A, isoform 2	protein_coding	NC_052317.1	8430179	8437875	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-eif4a2	1		0	
gene-elac2	elac2	elaC ribonuclease Z 2	protein_coding	NC_052347.1	16731923	16740244	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-elac2	1		0	
gene-elovl6	elovl6	ELOVL fatty acid elongase 6	protein_coding	NC_052311.1	20398077	20422818	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-elovl6	1		0	
gene-emb	emb	embigin	protein_coding	NC_052324.1	14112995	14120500	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-emb	1		0	
gene-eme1	eme1	essential meiotic structure-specific endonuclease 1	protein_coding	NC_052310.1	58714794	58741833	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-eme1	1		0	
gene-emp1	emp1	epithelial membrane protein 1	protein_coding	NC_052345.1	7260428	7264285	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-emp1	1		0	
gene-endou2	endou2	endonuclease, polyU-specific 2	protein_coding	NC_052309.1	50305330	50313291	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-endou2	1		0	
gene-ensab	ensab	endosulfine alpha b	protein_coding	NC_052311.1	50321680	50337348	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-ensab	1		0	
gene-entpd5a	entpd5a	ectonucleoside triphosphate diphosphohydrolase 5a	protein_coding	NC_052334.1	25288050	25297708	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-entpd5a	1		0	
gene-ercc1	ercc1	excision repair cross-complementation group 1	protein_coding	NC_052325.1	5801543	5808817	9	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-ercc1	1		0	
gene-esyt3	esyt3	extended synaptotagmin-like protein 3	protein_coding	NC_052325.1	44958487	44989875	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-esyt3	1		0	
gene-exoc3l2b	exoc3l2b	exocyst complex component 3-like 2b	protein_coding	NC_052340.1	9399029	9431911	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-exoc3l2b	1		0	
gene-exosc8	exosc8	exosome component 8	protein_coding	NC_052332.1	39115601	39130289	12	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-exosc8	1		0	
gene-extl2	extl2	exostosin-like glycosyltransferase 2	protein_coding	NC_052331.1	40658646	40664621	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-extl2	1		0	
gene-fam161b	fam161b	FAM161 centrosomal protein B	protein_coding	NC_052334.1	25271488	25274562	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fam161b	1		0	
gene-fam214a	fam214a	family with sequence similarity 214 member A	protein_coding	NC_052336.1	7847291	7874885	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	1	1	gene-fam214a	1		0	1
gene-fam89a	fam89a	family with sequence similarity 89 member A	protein_coding	NC_052335.1	20006153	20009371	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-fam89a	1		0	
gene-fam8a1b	fam8a1b	family with sequence similarity 8 member A1b	protein_coding	NC_052343.1	17181023	17186756	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-fam8a1b	1		0	
gene-fancd2	fancd2	FA complementation group D2	protein_coding	NC_052308.1	31678245	31706190	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fancd2	1		0	
gene-fbxo46	fbxo46	F-box protein 46	protein_coding	NC_052340.1	11907532	11917741	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-fbxo46	1		0	
gene-fbxo7	fbxo7	F-box protein 7	protein_coding	NW_024058246.1	30177	52004	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			0	1	2	gene-fbxo7	1		0	1
gene-fbxw10	fbxw10	F-box and WD repeat domain containing 10	protein_coding	NC_052341.1	15643992	15663986	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fbxw10	1		0	
gene-fdx2	fdx2	ferredoxin 2	protein_coding	NC_052345.1	5041061	5044395	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fdx2	1		0	
gene-fem1b	fem1b	fem-1 homolog b	protein_coding	NC_052327.1	10443293	10447678	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-fem1b	1		0	
gene-fgd1	fgd1	FYVE, RhoGEF and PH domain containing 1	protein_coding	NC_052320.1	4640607	4696750	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-fgd1	1		0	
gene-fgf7	fgf7	fibroblast growth factor 7	protein_coding	NC_052336.1	7243955	7274030	14	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-fgf7	1		0	
gene-fgl2a	fgl2a	fibrinogen-like 2a	protein_coding	NC_052344.1	20931641	20937785	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fgl2a	1		0	
gene-fhdc1	fhdc1	FH2 domain containing 1	protein_coding	NC_052314.1	48788317	48824729	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fhdc1	1		0	
gene-fmnl2b	fmnl2b	formin-like 2b	protein_coding	NC_052346.1	17912687	17943087	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-fmnl2b	1		0	
gene-foxn4	foxn4	forkhead box N4	protein_coding	NC_052307.1	15540584	15547101	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-foxn4	1		0	
gene-foxr1	foxr1	forkhead box R1	protein_coding	NC_052309.1	43716157	43717953	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-foxr1	1		0	
gene-fzr1b	fzr1b	fizzy/cell division cycle 20 related 1b	protein_coding	NC_052317.1	33214041	33220578	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-fzr1b	1		0	
gene-gdpd1	gdpd1	glycerophosphodiester phosphodiesterase domain containing 1	protein_coding	NC_052329.1	41993313	42006033	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gdpd1	1		0	
gene-get3	get3	guided entry of tail-anchored proteins factor 3, ATPase	protein_coding	NC_052345.1	6825744	6832543	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-get3	1		0	
gene-gga3b	gga3b	golgi associated, gamma adaptin ear containing, ARF binding protein 3b	protein_coding	NC_052309.1	92527819	92537647	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gga3b	1		0	
gene-gid4	gid4	GID complex subunit 4 homolog	protein_coding	NC_052309.1	92691023	92698542	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gid4	1		0	
gene-gja9a	gja9a	gap junction protein alpha 9a	protein_coding	NC_052343.1	8515767	8517215	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-gja9a	1		0	
gene-gjc2	gjc2	gap junction protein gamma 2	protein_coding	NC_052317.1	29270038	29271303	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gjc2	1		0	
gene-gnb1l	gnb1l	guanine nucleotide binding protein (G protein), beta polypeptide 1-like	protein_coding	NC_052307.1	33303222	33332564	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gnb1l	1		0	
gene-gnl1	gnl1	guanine nucleotide binding protein-like 1	protein_coding	NC_052311.1	54563755	54572092	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-gnl1	1		0	
gene-golm2	golm2	golgi membrane protein 2	protein_coding	NC_052307.1	59848228	59862089	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-golm2	1		0	
gene-grin2da	grin2da	glutamate receptor, ionotropic, N-methyl D-aspartate 2D, a	protein_coding	NC_052338.1	7555820	7598374	10	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-grin2da	1		0	
gene-grm6b	grm6b	glutamate receptor, metabotropic 6b	protein_coding	NC_052308.1	22888816	22912675	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-grm6b	1		0	
gene-gtf2h4	gtf2h4	general transcription factor IIH, polypeptide 4	protein_coding	NC_052338.1	32645668	32657074	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gtf2h4	1		0	
gene-gtse1	gtse1	G-2 and S-phase expressed 1	protein_coding	NC_052314.1	9027632	9032706	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-gtse1	1		0	
gene-hemgn	hemgn	hemogen	protein_coding	NC_052348.1	15433096	15436044	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-hemgn	1		0	
gene-herpud2	herpud2	HERPUD family member 2	protein_coding	NC_052311.1	51366869	51378858	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-herpud2	1		0	
gene-hgfa	hgfa	hepatocyte growth factor a	protein_coding	NC_052312.1	44656477	44696453	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-hgfa	1		0	
gene-hoatz	hoatz	HOATZ cilia and flagella associated protein	protein_coding	NW_024058915.1	21929	22734	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-hoatz	1		0	
gene-hopx	hopx	HOP homeobox	protein_coding	NC_052323.1	9828361	9831624	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-hopx	1		0	
gene-hsd17b2	hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2	protein_coding	NC_052327.1	35870778	35874698	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-hsd17b2	1		0	
gene-hydin	hydin	HYDIN axonemal central pair apparatus protein	protein_coding	NC_052315.1	27541657	27608813	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-hydin	1		0	
gene-idua	idua	alpha-L-iduronidase	protein_coding	NC_052324.1	23581101	23591518	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-idua	1		0	
gene-iglon5	iglon5	IgLON family member 5	protein_coding	NC_052311.1	46375989	46421757	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-iglon5	1		0	
gene-ilf3b	ilf3b	interleukin enhancer binding factor 3b	protein_coding	NC_052310.1	22849382	22872834	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-ilf3b	1		0	
gene-illr4	illr4	immune-related, lectin-like receptor 4	protein_coding	NC_052333.1	32639234	32649353	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-illr4	1		0	
gene-impa2	impa2	inositol monophosphatase 2	protein_coding	NC_052313.1	17406440	17413185	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-impa2	1		0	
gene-insm1b	insm1b	insulinoma-associated 1b	protein_coding	NC_052334.1	30278466	30279884	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-insm1b	1		0	
gene-ints8	ints8	integrator complex subunit 8	protein_coding	NC_052333.1	36464228	36489403	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-ints8	1		0	
gene-invs	invs	inversin	protein_coding	NC_052343.1	31458154	31500747	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	1	3	gene-invs	1		0	0
gene-iqub	iqub	IQ motif and ubiquitin domain containing	protein_coding	NC_052327.1	16132298	16138533	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-iqub	1		0	
gene-kcnj19b	kcnj19b	potassium inwardly rectifying channel subfamily J member 19b	protein_coding	NC_052310.1	24878036	24908417	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-kcnj19b	1		0	
gene-kctd10	kctd10	potassium channel tetramerization domain containing 10	protein_coding	NC_052307.1	15582493	15589125	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-kctd10	1		0	
gene-kdelr2b	kdelr2b	KDEL endoplasmic reticulum protein retention receptor 2b	protein_coding	NC_052341.1	21571785	21578436	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-kdelr2b	1		0	
gene-keap1b	keap1b	kelch-like ECH-associated protein 1b	protein_coding	NC_052345.1	5114571	5134976	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-keap1b	1		0	
gene-kiaa1549lb	kiaa1549lb	KIAA1549-like b	protein_coding	NC_052307.1	79057507	79157762	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	1	3	gene-kiaa1549lb	1		0	0
gene-kif20bb	kif20bb	kinesin family member 20Bb	protein_coding	NC_052341.1	28001985	28025672	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-kif20bb	1		0	
gene-kif28	kif28	kinesin family member 28	protein_coding	NC_052334.1	34818590	34839101	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-kif28	1		0	
gene-klf11a	klf11a	Kruppel-like factor 11a	protein_coding	NC_052330.1	5610500	5622874	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-klf11a	1		0	
gene-kmt2e	kmt2e	lysine (K)-specific methyltransferase 2E	protein_coding	NC_052344.1	16675633	16715463	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120031903	2		0	
gene-kpnb3	kpnb3	karyopherin (importin) beta 3	protein_coding	NC_052346.1	18414221	18428261	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-kpnb3	1		0	
gene-lamb4	lamb4	laminin, beta 4	protein_coding	NC_052315.1	46692679	46708547	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lamb4	2		0	
gene-ldha	ldha	lactate dehydrogenase A4	protein_coding	NC_052327.1	2993706	3013525	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-ldha	1		0	
gene-ldlrb	ldlrb	low density lipoprotein receptor b	protein_coding	NC_052345.1	5177611	5198136	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-ldlrb	1		0	
gene-lgals8a	lgals8a	galectin 8a	protein_coding	NC_052330.1	5637220	5645696	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lgals8a	1		0	
gene-lgi2a	lgi2a	leucine-rich repeat LGI family, member 2a	protein_coding	NC_052312.1	26301153	26334047	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lgi2a	1		0	
gene-lhcgr	lhcgr	luteinizing hormone/choriogonadotropin receptor	protein_coding	NC_052341.1	13627843	13651140	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-lhcgr	1		0	
gene-lifra	lifra	LIF receptor subunit alpha a	protein_coding	NC_052307.1	6286863	6317717	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lifra	1		0	
gene-lins1	lins1	lines homolog 1	protein_coding	NC_052307.1	79954437	79959908	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lins1	1		0	
gene-lipt2	lipt2	lipoyl(octanoyl) transferase 2	protein_coding	NC_052329.1	42014275	42015454	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lipt2	1		0	
gene-lman1	lman1	lectin, mannose-binding, 1	protein_coding	NC_052309.1	5173876	5199442	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lman1	1		0	
gene-lrrc20	lrrc20	leucine rich repeat containing 20	protein_coding	NC_052328.1	2046947	2051750	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lrrc20	1		0	
gene-lyl1	lyl1	LYL1 basic helix-loop-helix family member	protein_coding	NC_052345.1	4996404	5004898	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-lyl1	1		0	
gene-lysmd1	lysmd1	LysM, putative peptidoglycan-binding, domain containing 1	protein_coding	NC_052311.1	50405032	50407588	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-lysmd1	1		0	
gene-mamdc4	mamdc4	MAM domain containing 4	protein_coding	NC_052332.1	23269001	23277357	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-mamdc4	1		0	
gene-map1lc3a	map1lc3a	microtubule-associated protein 1 light chain 3 alpha	protein_coding	NC_052326.1	3854888	3884941	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-map1lc3a	1		0	
gene-map3k12	map3k12	mitogen-activated protein kinase kinase kinase 12	protein_coding	NC_052320.1	36845556	36856193	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-map3k12	1		0	
gene-map4l	map4l	microtubule associated protein 4 like	protein_coding	NC_052331.1	19003046	19019983	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-map4l	1		0	
gene-mcl1b	mcl1b	MCL1 apoptosis regulator, BCL2 family member b	protein_coding	NC_052311.1	50340191	50342771	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-mcl1b	1		0	
