gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-LOC120045779	LOC120045779	vesicle transport through interaction with t-SNAREs homolog 1A-like	protein_coding	NC_052310.1	21343596	21509629	12		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045779	1		0	
gene-LOC120045780	LOC120045780	delta-1-pyrroline-5-carboxylate synthase-like	protein_coding	NC_052310.1	21750598	21762472	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045780	1		0	
gene-LOC120045781	LOC120045781	SRC kinase signaling inhibitor 1-like	protein_coding	NC_052310.1	21856699	21897978	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045781	1		0	
gene-LOC120045782	LOC120045782	formin-like protein 1	protein_coding	NC_052310.1	21911127	21929586	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045782	1		0	
gene-LOC120045783	LOC120045783	nuclear factor 1 X-type-like	protein_coding	NC_052310.1	22323475	22372969	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045783	1		0	
gene-LOC120045792	LOC120045792	intraflagellar transport protein 56-like	protein_coding	NC_052310.1	23259349	23270533	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045792	1		0	
gene-LOC120045802	LOC120045802	kelch domain-containing protein 1-like	protein_coding	NC_052310.1	24461949	24480186	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045802	1		0	
gene-LOC120045805	LOC120045805	alpha-tectorin-like	protein_coding	NC_052310.1	25561099	25603354	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045805	1		0	
gene-LOC120045813	LOC120045813	nuclear factor 1 X-type-like	protein_coding	NC_052310.1	26764665	26788687	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045813	1		0	
gene-LOC120045814	LOC120045814	G-protein coupled receptor family C group 5 member D-like	protein_coding	NC_052310.1	26946680	26947864	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045814	1		0	
gene-LOC120045815	LOC120045815	eukaryotic translation initiation factor 3 subunit C-like	protein_coding	NC_052310.1	27736958	27768666	5		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120046419	2		0	0
gene-LOC120045821	LOC120045821	actin-binding LIM protein 1-like	protein_coding	NC_052310.1	29340140	29474144	6		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	lean			0	0	1	gene-LOC120045821	1		0	
gene-LOC120045823	LOC120045823	phospholipid phosphatase 4-like	protein_coding	NC_052310.1	30197190	30295214	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045823	1		0	
gene-LOC120045827	LOC120045827	kinesin light chain 1-like	protein_coding	NC_052310.1	31494330	31529905	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045827	1		0	
gene-LOC120045842	LOC120045842	myopalladin-like	protein_coding	NC_052310.1	33898067	33938915	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045842	1		0	
gene-LOC120045848	LOC120045848	homeobox protein vent1-like	protein_coding	NC_052310.1	36223159	36224103	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045848	1		0	
gene-LOC120045849	LOC120045849	kinase non-catalytic C-lobe domain-containing protein 1	protein_coding	NC_052310.1	36229640	36307204	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045849	1		0	
gene-LOC120045850	LOC120045850	gamma-aminobutyric acid receptor subunit pi-like	protein_coding	NC_052310.1	36729444	36841827	12		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045850	1		0	
gene-LOC120045880	LOC120045880	potassium voltage-gated channel subfamily KQT member 5-like	protein_coding	NC_052310.1	43429590	43605743	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045880	1		0	
gene-LOC120045886	LOC120045886	protocadherin-15-like	protein_coding	NC_052310.1	44471493	44753650	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045886	1		0	
gene-LOC120045887	LOC120045887	E3 ubiquitin-protein ligase NEURL1-like	protein_coding	NC_052310.1	45329904	45377416	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045887	1		0	
gene-LOC120045889	LOC120045889	VPS10 domain-containing receptor SorCS1-like	protein_coding	NC_052310.1	45567416	45658924	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045888	2		0	
gene-LOC120045893	LOC120045893	receptor-type tyrosine-protein phosphatase epsilon-like	protein_coding	NC_052310.1	46169838	46296553	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045893	1		0	
gene-LOC120045916	LOC120045916	inactive phospholipase D5-like	protein_coding	NC_052310.1	51808469	51883763	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045916	1		0	
gene-LOC120045928	LOC120045928	calcium-activated potassium channel subunit alpha-1	protein_coding	NC_052310.1	55544679	55721604	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045928	1		0	
gene-LOC120045929	LOC120045929	dystonin-like	protein_coding	NC_052310.1	56002965	56198715	13		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045929	1		0	
gene-LOC120045932	LOC120045932	CUB and sushi domain-containing protein 1-like	protein_coding	NC_052310.1	57238015	57584836	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045932	1		0	0
gene-LOC120045946	LOC120045946	opioid growth factor receptor-like protein 1	protein_coding	NC_052310.1	60580344	60585324	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045946	1		0	
gene-LOC120045947	LOC120045947	regulating synaptic membrane exocytosis protein 1-like	protein_coding	NC_052310.1	60644662	60723476	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045947	1		0	
gene-LOC120045955	LOC120045955	metal transporter CNNM4-like	protein_coding	NC_052310.1	63837206	63869418	4		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120045955	1		0	0
gene-LOC120045957	LOC120045957	ligand-dependent corepressor-like	protein_coding	NC_052310.1	64097402	64101801	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045957	1		0	
gene-LOC120045961	LOC120045961	disks large homolog 5-like	protein_coding	NC_052310.1	64871956	64949089	1		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120045961	1		0	0
gene-LOC120045975	LOC120045975	brain-specific angiogenesis inhibitor 1-associated protein 2-like	protein_coding	NC_052310.1	67378365	67511203	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045975	1		0	
gene-LOC120045977	LOC120045977	extracellular serine/threonine protein kinase FAM20C-like	protein_coding	NC_052310.1	68383400	68473015	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045977	1		0	
gene-LOC120045990	LOC120045990	dynein intermediate chain 3, ciliary-like	protein_coding	NC_052310.1	72514973	72524584	5		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120045990	1		0	0
gene-LOC120045991	LOC120045991	fatty acid synthase-like	protein_coding	NC_052310.1	72708766	72751183	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045991	1		0	
gene-LOC120045995	LOC120045995	vegetative cell wall protein gp1-like	protein_coding	NC_052310.1	73804804	73815843	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045995	1		0	
gene-LOC120045996	LOC120045996	BAH and coiled-coil domain-containing protein 1-like	protein_coding	NC_052310.1	74360194	74423995	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045996	1		0	
gene-LOC120046000	LOC120046000	serine/threonine-protein kinase WNK4-like	protein_coding	NC_052310.1	75218021	75326004	13		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046000	1		0	0
gene-LOC120046001	LOC120046001	rho GTPase-activating protein 27-like	protein_coding	NC_052310.1	75341990	75379351	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046001	1		0	
gene-LOC120046008	LOC120046008	heparan sulfate glucosamine 3-O-sulfotransferase 3A1-like	protein_coding	NC_052310.1	77966703	78064626	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046008	1		0	
gene-LOC120046010	LOC120046010	protein TANC2-like	protein_coding	NC_052310.1	78307185	78327953	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046010	1		0	
gene-LOC120046011	LOC120046011	neurabin-2-like	protein_coding	NC_052310.1	78556830	78617292	8		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046011	1		0	
gene-LOC120046016	LOC120046016	cytohesin-3-like	protein_coding	NC_052310.1	79070680	79133342	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046016	1		0	
gene-LOC120046017	LOC120046017	adenylosuccinate synthetase isozyme 2-like	protein_coding	NC_052310.1	79150159	79162844	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120045747	2		0	
gene-LOC120046018	LOC120046018	deubiquitinase DESI2-like	protein_coding	NC_052310.1	79207903	79224624	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046018	1		0	
gene-LOC120046019	LOC120046019	pecanex-like protein 2	protein_coding	NC_052310.1	79560727	79589346	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046019	1		0	0
gene-LOC120046020	LOC120046020	neurexin-1a-like	protein_coding	NC_052310.1	79758848	80441923	0		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046020	1		0	0
gene-LOC120046022	LOC120046022	dedicator of cytokinesis protein 1-like	protein_coding	NC_052310.1	81897793	81997617	8		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046022	1		0	0
gene-LOC120046028	LOC120046028	cell adhesion molecule 3-like	protein_coding	NC_052310.1	82617053	82694828	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046028	1		0	
gene-LOC120046031	LOC120046031	protein kinase C epsilon type-like	protein_coding	NC_052310.1	83226406	83282706	3		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046031	1		0	0
gene-LOC120046034	LOC120046034	ABC transporter G family member 20-like	protein_coding	NC_052310.1	83897851	83943743	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046034	1		0	
gene-LOC120046039	LOC120046039	basic proline-rich protein-like	protein_coding	NC_052310.1	44457766	44460696	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046039	1		0	
gene-LOC120046051	LOC120046051	spastin-like	protein_coding	NC_052310.1	1536359	1592117	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046051	1		0	
gene-LOC120046052	LOC120046052	protein dpy-30 homolog	protein_coding	NC_052310.1	1592720	1596747	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046052	1		0	
gene-LOC120046058	LOC120046058	CSC1-like protein 2	protein_coding	NC_052310.1	2632712	2678541	2		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046058	1		0	0
gene-LOC120046061	LOC120046061	transforming acidic coiled-coil-containing protein 2-like	protein_coding	NC_052310.1	2977600	3055316	4		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120046061	1		0	0
gene-LOC120046066	LOC120046066	filaggrin-2-like	protein_coding	NC_052310.1	3441117	3443821	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046066	1		0	
gene-LOC120046068	LOC120046068	pol-RFamide neuropeptides-like	protein_coding	NC_052310.1	3442383	3445451	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046068	1		0	
gene-LOC120046070	LOC120046070	prosaposin-like	protein_coding	NC_052310.1	3596220	3626436	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046070	1		0	
gene-LOC120046082	LOC120046082	canalicular multispecific organic anion transporter 2-like	protein_coding	NC_052310.1	4226371	4280106	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046082	1		0	
gene-LOC120046084	LOC120046084	transcription factor 20-like	protein_coding	NC_052310.1	4316974	4338385	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046084	1		0	
gene-LOC120046085	LOC120046085	myosin phosphatase Rho-interacting protein-like	protein_coding	NC_052310.1	4344452	4436183	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046085	1		0	
gene-LOC120046086	LOC120046086	dual specificity mitogen-activated protein kinase kinase 4-like	protein_coding	NC_052310.1	4889390	4899626	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046086	1		0	
gene-LOC120046087	LOC120046087	DNA-directed RNA polymerase II subunit RPB1-like	protein_coding	NC_052310.1	4906595	4912038	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046087	1		0	
gene-LOC120046091	LOC120046091	SAP30-binding protein-like	protein_coding	NC_052310.1	6449497	6480875	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046091	1		0	
gene-LOC120046094	LOC120046094	protein unc-13 homolog D-like	protein_coding	NC_052310.1	6589298	6610552	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046094	1		0	
gene-LOC120046100	LOC120046100	nuclear prelamin A recognition factor-like	protein_coding	NC_052310.1	6799382	6831181	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046100	1		0	
gene-LOC120046101	LOC120046101	nucleoside diphosphate kinase A-like	protein_coding	NC_052310.1	6940525	6962954	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046101	1		0	
gene-LOC120046102	LOC120046102	MBT domain-containing protein 1-like	protein_coding	NC_052310.1	6964505	6981067	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046102	1		0	
gene-LOC120046104	LOC120046104	LLGL scribble cell polarity complex component 2-like	protein_coding	NC_052310.1	7077484	7114204	10		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046104	1		0	
gene-LOC120046107	LOC120046107	BTB/POZ domain-containing protein KCTD21-like	protein_coding	NC_052310.1	7118635	7121030	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046107	1		0	
gene-LOC120046108	LOC120046108	E3 ubiquitin-protein ligase TRIM39-like	protein_coding	NC_052310.1	7368625	7382921	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046108	1		0	
gene-LOC120046117	LOC120046117	calcium/calmodulin-dependent protein kinase type II subunit gamma-like	protein_coding	NC_052310.1	8867342	8919442	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046117	1		0	
gene-LOC120046118	LOC120046118	glutamate dehydrogenase, mitochondrial	protein_coding	NC_052310.1	8959948	8981971	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046118	1		0	
gene-LOC120046119	LOC120046119	SHC SH2 domain-binding protein 1-like	protein_coding	NC_052307.1	56798813	56814046	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046119	1		0	
gene-LOC120046120	LOC120046120	protein transport protein Sec24C-like	protein_coding	NC_052310.1	9309948	9348245	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046120	1		0	
gene-LOC120046121	LOC120046121	protein phosphatase 1B-like	protein_coding	NC_052310.1	9411492	9444797	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046121	1		0	
gene-LOC120046122	LOC120046122	metastasis-associated protein MTA3-like	protein_coding	NC_052310.1	9462263	9486735	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046123	2		0	
gene-LOC120046123	LOC120046123	metastasis-associated protein MTA1-like	protein_coding	NC_052310.1	9455046	9458722	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046123	2		0	
gene-LOC120046125	LOC120046125	vacuolar protein sorting-associated protein 35	protein_coding	NC_052307.1	56829334	56848604	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046125	1		0	
gene-LOC120046129	LOC120046129	cGMP-dependent protein kinase 1	protein_coding	NC_052310.1	10563062	10750181	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046129	1		0	
gene-LOC120046139	LOC120046139	myosin light chain kinase 3-like	protein_coding	NC_052307.1	56861095	56881485	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046139	1		0	
gene-LOC120046146	LOC120046146	probable E3 ubiquitin-protein ligase HECTD2	protein_coding	NC_052310.1	11336603	11376852	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046146	1		0	
gene-LOC120046147	LOC120046147	UPF0547 protein C16orf87 homolog	protein_coding	NC_052307.1	56897502	56902989	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046147	1		0	
gene-LOC120046148	LOC120046148	protein phosphatase 1 regulatory subunit 3C-B-like	protein_coding	NC_052310.1	11433625	11437867	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046148	1		0	
gene-LOC120046149	LOC120046149	TBC1 domain family member 12-like	protein_coding	NC_052310.1	11495861	11515184	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046149	1		0	
gene-LOC120046152	LOC120046152	glutamic acid-rich protein-like	protein_coding	NC_052310.1	11620033	11643090	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046152	1		0	
gene-LOC120046157	LOC120046157	alanine aminotransferase 2-like	protein_coding	NC_052307.1	56909611	56926690	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046157	1		0	
gene-LOC120046164	LOC120046164	dnaJ homolog subfamily A member 2	protein_coding	NC_052307.1	56936356	56941118	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046164	1		0	
gene-LOC120046169	LOC120046169	T-cell immunomodulatory protein-like	protein_coding	NC_052307.1	56955811	57075444	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046169	1		0	
gene-LOC120046179	LOC120046179	zinc transporter ZIP11-like	protein_coding	NC_052310.1	13598954	13745598	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046179	1		0	
gene-LOC120046190	LOC120046190	thyroid hormone receptor alpha-like	protein_coding	NC_052310.1	14476247	14662262	8		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046190	1		0	
gene-LOC120046194	LOC120046194	unconventional myosin-Id-like	protein_coding	NC_052310.1	14882048	14993345	11		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046194	1		0	
gene-LOC120046220	LOC120046220	elongation of very long chain fatty acids protein 6-like	protein_coding	NC_052310.1	15844790	15866714	8		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046220	1		0	
gene-LOC120046222	LOC120046222	CKLF-like MARVEL transmembrane domain-containing protein 4	protein_coding	NC_052307.1	58435919	58451086	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046215	2		0	
gene-LOC120046231	LOC120046231	cytoplasmic dynein 1 light intermediate chain 2-like	protein_coding	NC_052307.1	58451905	58466212	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046231	1		0	
gene-LOC120046244	LOC120046244	B-cadherin-like	protein_coding	NC_052307.1	58706681	58724469	12		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046244	1		0	
gene-LOC120046257	LOC120046257	adhesion G protein-coupled receptor E3-like	protein_coding	NC_052310.1	17676218	17680752	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046257	1		0	
gene-LOC120046271	LOC120046271	V-type proton ATPase 16 kDa proteolipid subunit-like	protein_coding	NC_052310.1	18998310	19009105	3		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120046271	1		0	1
gene-LOC120046273	LOC120046273	DNA replication factor Cdt1-like	protein_coding	NC_052307.1	58836429	58841082	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046273	1		0	
gene-LOC120046279	LOC120046279	carnitine O-palmitoyltransferase 1, liver isoform-like	protein_coding	NC_052310.1	19815184	19857538	4		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120046279	1		0	0
gene-LOC120046297	LOC120046297	60S ribosomal protein L19	protein_coding	NC_052310.1	20722212	20726316	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046297	1		0	
gene-LOC120046299	LOC120046299	signal transducer and activator of transcription 5B-like	protein_coding	NC_052310.1	20806822	20843836	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046299	1		0	
gene-LOC120046303	LOC120046303	ras-related protein Rab-5C	protein_coding	NC_052310.1	20990105	21000125	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046303	1		0	
gene-LOC120046304	LOC120046304	caveolae-associated protein 1-like	protein_coding	NC_052310.1	21163713	21187144	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046304	1		0	
gene-LOC120046305	LOC120046305	V-type proton ATPase 116 kDa subunit a1-like	protein_coding	NC_052310.1	21197901	21233449	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046305	1		0	
gene-LOC120046307	LOC120046307	C-reactive protein-like	protein_coding	NC_052310.1	21249125	21250588	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046307	1		0	
gene-LOC120046310	LOC120046310	progranulin-like	protein_coding	NC_052310.1	21772690	21783480	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046310	1		0	
gene-LOC120046312	LOC120046312	putative protein PTGES3L	protein_coding	NC_052310.1	21962929	21966208	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046312	1		0	
gene-LOC120046314	LOC120046314	glucose-6-phosphatase-like	protein_coding	NC_052310.1	21983452	21986165	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046314	2		0	
gene-LOC120046315	LOC120046315	glucose-6-phosphatase-like	protein_coding	NC_052310.1	21987397	21996519	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046314	2		0	
gene-LOC120046339	LOC120046339	serine/threonine-protein kinase N1-like	protein_coding	NC_052310.1	23070762	23092095	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120046339	1		0	
