id,feature,fc,pval,qval,chr,start,end,score,strand
gene-LOC120046655,gene,1.60823692633825,0.00300555064809604,0.294456832090784,NC_052310.1,57908947,57915816,0,+
gene-LOC120046659,gene,1.92172233223709,0.00233514518966493,0.294456832090784,NC_052310.1,57991459,58001325,0,+
gene-LOC120046665,gene,1.29666518344043,0.0419718724060191,0.432944310907149,NC_052310.1,58116879,58165345,0,+
gene-LOC120046672,gene,0.938587395142414,0.0452676462908355,0.438264838028898,NC_052307.1,61849707,61870856,0,-
gene-LOC120046675,gene,1.26160146384018,0.0329347967664528,0.40847075132158,NC_052310.1,58573872,58595204,0,+
gene-LOC120046722,gene,0.822120072684528,0.0210012897549245,0.370657148006446,NC_052310.1,63642777,63697793,0,+
gene-LOC120046757,gene,0.930963855819486,0.0263820767993641,0.38899270270901,NC_052310.1,68719826,68728795,0,+
gene-LOC120046783,gene,0.982118187453727,0.0119516329327485,0.327713881370137,NC_052310.1,70398095,70470288,0,-
gene-LOC120046784,gene,0.96425085242903,0.0476543385417867,0.441018254828864,NC_052310.1,70493256,70513588,0,+
gene-LOC120046788,gene,0.839980890827062,0.0131357115881097,0.336327249031584,NC_052310.1,70616624,70629451,0,+
gene-LOC120046789,gene,0.921800242096291,0.00858144737473565,0.311733583226688,NC_052307.1,9926898,10064369,0,-
gene-LOC120046790,gene,0.912853452470607,0.03985623669118,0.431241603733196,NC_052310.1,70653755,70657144,0,+
gene-LOC120046793,gene,0.836739451298668,0.0324595504544302,0.406674412378053,NC_052310.1,70697975,70704829,0,-
gene-LOC120046805,gene,0.669356795919954,0.0321728070114485,0.406674412378053,NC_052307.1,62467046,62475924,0,-
gene-LOC120046819,gene,1.27283397857506,0.0230029793891546,0.376478961624698,NC_052310.1,74986965,74992062,0,-
gene-LOC120046822,gene,0.848601232913669,0.0467939320664534,0.441018254828864,NC_052310.1,75385790,75392029,0,-
gene-LOC120046829,gene,0.85573495243765,0.034852953655053,0.413801407843692,NC_052310.1,75662295,75671099,0,+
gene-LOC120046836,gene,0.839913108362477,0.0123130549751143,0.329861841567277,NC_052310.1,78261878,78269092,0,+
gene-LOC120046840,gene,0.902272954148021,0.0154022579007396,0.349285475974826,NC_052307.1,62506178,62513935,0,-
gene-LOC120046845,gene,0.74946930941854,0.0311080263607666,0.404312093576119,NC_052310.1,79306083,79323741,0,-
gene-LOC120046846,gene,0.793879516362155,0.0213216673858867,0.371141401880458,NC_052307.1,62578669,62583639,0,-
gene-LOC120046853,gene,0.892801018324225,0.027786168669496,0.392919507170208,NC_052310.1,81624008,81629843,0,-
gene-LOC120046865,gene,0.909781139112216,0.031851722431533,0.406674412378053,NC_052310.1,82712640,82775066,0,+
gene-LOC120046868,gene,0.679273107595847,0.0493599694896369,0.441018254828864,NC_052310.1,83125433,83220437,0,-
gene-LOC120046908,gene,1.5846856643416,0.0120642967453279,0.328122792310618,NC_052307.1,62842695,62847068,0,+
gene-LOC120047041,gene,1.1312768692133,0.0482953956375672,0.441018254828864,NC_052307.1,63731928,63741314,0,-
gene-LOC120047059,gene,0.996343157997859,0.0476097296509101,0.441018254828864,NC_052311.1,29882113,29884540,0,+
gene-LOC120047114,gene,0.963037494153515,0.00136282041355851,0.294456832090784,NC_052311.1,40347101,40348926,0,+
gene-LOC120047196,gene,0.905702122386796,0.0231780049173196,0.377398334062404,NC_052311.1,55349468,55404706,0,-
gene-LOC120047221,gene,0.89894132694179,0.0058819236026415,0.307632767845853,NC_052311.1,59566977,59574474,0,-
gene-LOC120047222,gene,0.912184491922376,0.00201571164220815,0.294456832090784,NC_052311.1,59591075,59630655,0,-
gene-LOC120047233,gene,0.968369138614491,0.00980781250438811,0.320981469225897,NC_052311.1,61762565,61865080,0,-
gene-LOC120047240,gene,1.09714669690473,0.0250137979545004,0.383370291749121,NC_052311.1,62279982,62284084,0,+
gene-LOC120047289,gene,1.09176988387307,0.00574802209966041,0.307632767845853,NC_052311.1,66707553,66708916,0,+
gene-LOC120047310,gene,0.985093669247984,0.0465911194482944,0.440884343519614,NC_052311.1,68898932,68923266,0,+
gene-LOC120047338,gene,0.96998112813805,0.0255167732976918,0.384770073073287,NC_052311.1,71792289,71802625,0,+
gene-LOC120047364,gene,0.896029297786063,0.00695667228508978,0.308338378842631,NC_052307.1,64954744,65012076,0,+
gene-LOC120047374,gene,1.49585115657502,0.0332159523404792,0.409629036900265,NC_052311.1,6493766,6497754,0,+
gene-LOC120047429,gene,0.683607765372952,0.000422071147095249,0.294456832090784,NC_052307.1,65087808,65094003,0,-
gene-LOC120047435,gene,1.26977650225458,0.0277233770880301,0.392919507170208,NC_052311.1,23845590,23851798,0,+
gene-LOC120047465,gene,1.05370028384259,0.0424453835033507,0.432944310907149,NC_052307.1,65133882,65144259,0,-
gene-LOC120047474,gene,1.53865809786325,0.0350034535353234,0.414635018206859,NC_052307.1,65146454,65160523,0,-
gene-LOC120047481,gene,1.20107344331698,0.0305563589817441,0.402618087343844,NC_052311.1,28892712,28896642,0,+
gene-LOC120047512,gene,1.80159415576426,0.00761676926667265,0.309567883574485,NC_052311.1,35011787,35013208,0,-
gene-LOC120047519,gene,0.747606395701263,0.0104754563209584,0.32515937929485,NC_052307.1,65214986,65229331,0,-
gene-LOC120047549,gene,1.29911563263965,0.0256180630192749,0.385768256735,NC_052311.1,43460470,43463849,0,-
gene-LOC120047602,gene,0.668014036974838,0.0369983783341316,0.422776341199927,NC_052311.1,49219836,49221516,0,-
gene-LOC120047609,gene,0.975940665186483,0.0381968587526125,0.427724359104895,NC_052311.1,49602593,49614797,0,+
gene-LOC120047610,gene,1.71281249653618,0.00782509780453855,0.309567883574485,NC_052311.1,49637506,49641144,0,-
gene-LOC120047612,gene,1.38852247532252,0.00510001234450796,0.301412557521834,NC_052311.1,49657157,49660774,0,-
gene-LOC120047614,gene,1.41885154714171,0.00469320960395347,0.295724323080623,NC_052311.1,49670769,49674353,0,-
gene-LOC120047616,gene,1.62932273420702,0.00303739635703681,0.294456832090784,NC_052311.1,49684280,49687892,0,-
gene-LOC120047619,gene,1.5744683336765,0.00381751387547802,0.294456832090784,NC_052311.1,49713135,49716745,0,-
gene-LOC120047621,gene,1.45827083399173,0.00389951240332298,0.294456832090784,NC_052311.1,49726740,49730324,0,-
gene-LOC120047638,gene,0.928826471957886,0.0247641637144247,0.382924839410677,NC_052311.1,51336346,51340312,0,-
gene-LOC120047657,gene,1.29155196274013,0.0288039796208179,0.396666131422233,NC_052311.1,53107708,53113580,0,+
gene-LOC120047660,gene,1.04361172664677,0.0198842367020595,0.366799336022592,NC_052311.1,53751671,53756166,0,+
gene-LOC120047672,gene,1.30311287482045,0.0110212229877196,0.32515937929485,NC_052311.1,55546040,55571963,0,-
gene-LOC120047691,gene,1.38837559845101,0.0215046197769595,0.371687290882899,NC_052311.1,58781125,58786286,0,-
gene-LOC120047692,gene,1.88043857135322,0.00671027694579163,0.30820545002551,NC_052307.1,11345441,11355369,0,-
gene-LOC120047734,gene,1.74218357479721,0.00212458557910089,0.294456832090784,NC_052311.1,64279361,64284534,0,-
gene-LOC120047737,gene,1.13472641250641,0.0153222290010278,0.348393506317546,NC_052307.1,66228066,66232060,0,-
gene-LOC120047751,gene,1.02782436145786,0.0408951459504789,0.431969165839404,NC_052311.1,66710901,66713125,0,-
gene-LOC120047758,gene,1.62404856568408,0.0396209607210585,0.431053053589005,NC_052307.1,66491155,66499455,0,-
gene-LOC120047780,gene,1.45909316246343,0.0279600395386481,0.394112735572938,NC_052311.1,71054285,71062522,0,-
gene-LOC120047824,gene,0.997173707656673,0.0341659316028533,0.412890280561477,NC_052311.1,29927687,29930836,0,+
gene-LOC120047827,gene,0.99844830205586,0.0347593462144216,0.413801407843692,NC_052311.1,29938153,29940568,0,+
gene-LOC120047832,gene,0.849867320169876,0.0218635311632429,0.373389710358066,NC_052311.1,307676,321441,0,-
gene-LOC120047857,gene,1.48248942962648,0.0317156493303764,0.406674412378053,NC_052311.1,4809671,4824979,0,-
gene-LOC120047860,gene,1.28345422967701,0.0160768159714175,0.352331256915375,NC_052311.1,5218200,5240109,0,-
gene-LOC120047865,gene,1.34576083458578,0.0373670766139244,0.424635235208131,NC_052311.1,5259871,5265593,0,-
gene-LOC120047877,gene,1.34014503343454,0.0241569486394739,0.381180606009346,NC_052311.1,5727428,5743493,0,-
gene-LOC120047883,gene,0.716906187449318,0.0399630344091237,0.431250310452907,NC_052311.1,6013075,6024024,0,+
gene-LOC120047886,gene,0.800709388447492,0.0492629915679378,0.441018254828864,NC_052311.1,6422332,6428760,0,-
gene-LOC120047897,gene,1.20681078164828,0.0143039664026214,0.341467663735292,NC_052311.1,7357202,7375612,0,-
gene-LOC120047899,gene,0.942777045418105,0.0107567687604484,0.32515937929485,NC_052311.1,7007521,7009597,0,+
gene-LOC120047905,gene,0.932971155051579,0.0246154627735953,0.382796592214045,NC_052311.1,7048974,7062185,0,+
gene-LOC120047908,gene,0.842423423606595,0.0437931556023707,0.436317427629904,NC_052311.1,6910427,6928876,0,-
gene-LOC120047918,gene,0.889364428473928,0.0400911494035523,0.431417062851279,NC_052307.1,68650136,68661572,0,+
gene-LOC120047921,gene,0.800247930808166,0.013210571457247,0.336722861347166,NC_052311.1,8446646,8469007,0,+
gene-LOC120048009,gene,1.60110814526557,0.037555508165916,0.425302866307619,NC_052311.1,17163039,17163744,0,+
gene-LOC120048027,gene,0.762854774754641,0.0292449918370594,0.398036046554909,NC_052311.1,19280119,19428268,0,-
gene-LOC120048045,gene,0.738681603331279,0.0240661324549747,0.381180606009346,NC_052307.1,69987844,70008309,0,-
gene-LOC120048047,gene,0.927703493061923,0.0470335236038786,0.441018254828864,NC_052311.1,21658599,21841079,0,+
gene-LOC120048049,gene,0.782819730474668,0.000742518116862101,0.294456832090784,NC_052311.1,21870604,21892512,0,+
gene-LOC120048062,gene,0.823751127182195,0.0466357261171391,0.44097140675619,NC_052311.1,23280979,23295075,0,+
gene-LOC120048104,gene,1.12858089628835,0.0199748351685114,0.366799336022592,NC_052311.1,25877776,25884511,0,-
gene-LOC120048109,gene,1.28540013242959,0.00612527844448008,0.307632767845853,NC_052307.1,70828418,70834080,0,-
gene-LOC120048143,gene,1.39086730972984,0.0230460912922947,0.376478961624698,NC_052307.1,70909572,70954689,0,-
gene-LOC120048158,gene,0.815903042758066,0.0374813453974934,0.425302866307619,NC_052311.1,28746578,28779181,0,+
gene-LOC120048164,gene,1.19697761355472,0.0012635060534929,0.294456832090784,NC_052311.1,28942338,28946247,0,-
gene-LOC120048178,gene,0.763733782145546,0.00562485923677714,0.307632767845853,NC_052311.1,30075323,30195707,0,-
gene-LOC120048190,gene,0.941943106949046,0.0175544880952836,0.360136459172993,NC_052307.1,71089183,71105146,0,-
gene-LOC120048221,gene,0.786282248717294,0.0262520675128584,0.38899270270901,NC_052311.1,33889319,33962402,0,+
gene-LOC120048228,gene,0.733361062144057,0.0178844806978038,0.360506171638955,NC_052311.1,34063704,34095377,0,+
gene-LOC120048229,gene,0.741480365496352,0.0389676215396295,0.42955244889601,NC_052311.1,34124772,34141734,0,-
gene-LOC120048230,gene,0.898386642373186,0.0369892442134765,0.422776341199927,NC_052307.1,71135899,71182608,0,+
gene-LOC120048246,gene,1.21360272108393,0.0118997525578804,0.327567466238276,NC_052311.1,37744175,37750814,0,-
gene-LOC120048248,gene,1.3280286444757,0.042064725753814,0.432944310907149,NC_052307.1,71214204,71217970,0,+
gene-LOC120048258,gene,1.42321238828854,0.0116689655212718,0.326060140968464,NC_052311.1,39273525,39284470,0,-
gene-LOC120048266,gene,0.916831414709602,0.0406405657823729,0.431769210783924,NC_052307.1,71793341,71891791,0,+
gene-LOC120048267,gene,1.03008411452639,0.0234743737230005,0.378209889289977,NC_052311.1,40287834,40291673,0,-
gene-LOC120048302,gene,0.892435507496942,0.041182897608707,0.432695905082428,NC_052311.1,43040155,43044667,0,-
gene-LOC120048306,gene,0.731340352305008,0.030261355432456,0.401916624829454,NC_052307.1,71968331,71996945,0,-
gene-LOC120048310,gene,1.47411674020805,0.0271283322363136,0.392303840679748,NC_052311.1,43243137,43252142,0,+
gene-LOC120048331,gene,1.05872495800883,0.0168101618624237,0.354680433716576,NC_052311.1,45027965,45074937,0,-
gene-LOC120048337,gene,1.4168646699788,0.0370601359422891,0.423188768388092,NC_052311.1,45549294,45570075,0,-
gene-LOC120048343,gene,1.66904120236352,0.0192296248932484,0.366799336022592,NC_052311.1,46228951,46232655,0,-
gene-LOC120048352,gene,0.86004251679054,0.00820333211914348,0.310524264571723,NC_052311.1,46788588,46818652,0,+
gene-LOC120048362,gene,0.805479304770677,0.0328711744049692,0.408142164731579,NC_052311.1,47478388,47505499,0,+
gene-LOC120048373,gene,0.760277341605268,0.0324542344550811,0.406674412378053,NC_052311.1,48222074,48235527,0,-
gene-LOC120048403,gene,1.54387591030084,0.0219985627125435,0.373760227271644,NC_052311.1,49761554,49772932,0,-
gene-LOC120048404,gene,1.64440974635634,0.00352284534093883,0.294456832090784,NC_052311.1,49740249,49743864,0,-
gene-LOC120048417,gene,1.63365397646613,0.00478816557916883,0.297032099035981,NC_052311.1,50265895,50273022,0,+
gene-LOC120048449,gene,1.47295450687538,0.0200286690909034,0.366799336022592,NC_052311.1,51722710,51729046,0,-
gene-LOC120048453,gene,0.830096643919758,0.038896313498372,0.42955244889601,NC_052311.1,52182180,52189327,0,+
gene-LOC120048461,gene,0.911200660440591,0.0436123318945529,0.435624017484802,NC_052311.1,52369721,52415455,0,-
gene-LOC120048466,gene,0.836175868690247,0.043133422452769,0.434580988774948,NC_052311.1,52597635,52602207,0,-
gene-LOC120048482,gene,1.51556889703477,0.00112480995948472,0.294456832090784,NC_052311.1,53176031,53184529,0,+
gene-LOC120048485,gene,0.88762298388555,0.0465008818970433,0.440564499815363,NC_052311.1,53240250,53291961,0,-
gene-LOC120048498,gene,0.771509209260284,0.0252992507004307,0.384084746409414,NC_052311.1,54430250,54455322,0,-
gene-LOC120048510,gene,1.44495558117137,0.0487474682873166,0.441018254828864,NC_052311.1,55419663,55429050,0,+
gene-LOC120048527,gene,0.936481652376164,0.023719630119995,0.379537099513438,NC_052311.1,57341134,57374152,0,-
gene-LOC120048538,gene,1.36842407227552,0.000979348488882481,0.294456832090784,NC_052311.1,58473441,58481728,0,-
gene-LOC120048546,gene,1.45964754342899,0.0277967496581992,0.392919507170208,NC_052311.1,58881921,58894534,0,-
gene-LOC120048548,gene,1.36659492767989,0.046518819984392,0.440579450156599,NC_052311.1,59050561,59065838,0,-
gene-LOC120048550,gene,0.776299646729641,0.0184757200944222,0.364808928569232,NC_052311.1,60050016,60054628,0,+
gene-LOC120048576,gene,1.51857175098969,0.0285077720593265,0.396486093636932,NC_052311.1,59649212,59650949,0,+
gene-LOC120048585,gene,0.876786674501397,0.04431936603275,0.437208077566777,NC_052311.1,60122031,60138967,0,+
gene-LOC120048588,gene,1.19091593784069,0.025345041988464,0.384084746409414,NC_052311.1,60359099,60386285,0,-
gene-LOC120048599,gene,0.923059161405563,0.0035847335474779,0.294456832090784,NC_052311.1,60794577,60796795,0,-
gene-LOC120048600,gene,0.945793275866652,0.0201709688369033,0.366799336022592,NC_052311.1,60791669,60794068,0,-
gene-LOC120048613,gene,1.55462227848234,0.010212311155093,0.322897025189509,NC_052311.1,60704300,60713057,0,-
gene-LOC120048633,gene,1.54049629152644,0.0111727661338902,0.32515937929485,NC_052311.1,61259574,61265174,0,+
gene-LOC120048654,gene,0.869321481048403,0.0322941047079943,0.406674412378053,NC_052311.1,61678742,61743282,0,-
gene-LOC120048656,gene,0.872521940113018,0.00180405196226163,0.294456832090784,NC_052311.1,61853228,61859772,0,-
gene-LOC120048663,gene,0.967110981784052,0.00567752397762344,0.307632767845853,NC_052311.1,61908226,61909710,0,-
gene-LOC120048664,gene,1.02426229350888,0.0459997363129943,0.439156621090021,NC_052311.1,62007534,62012598,0,+
gene-LOC120048665,gene,1.08490534571243,0.0228918110027487,0.375959234685581,NC_052311.1,62037936,62043143,0,+
gene-LOC120048685,gene,0.935779749632324,0.0493758292138849,0.441018254828864,NC_052307.1,13875267,13888246,0,+
gene-LOC120048710,gene,0.82986252730015,0.0205169962927929,0.368112762578773,NC_052311.1,64291861,64293537,0,-
gene-LOC120048711,gene,1.2425231971305,0.0367527710160366,0.421576828359292,NC_052311.1,64334944,64346077,0,-
gene-LOC120048716,gene,0.913105133904068,0.0274320048701406,0.392303840679748,NC_052311.1,64510625,64513139,0,-
gene-LOC120048722,gene,1.14225933954066,0.0334674164883133,0.410411005294172,NC_052311.1,64456627,64461043,0,+
gene-LOC120048723,gene,1.5908624118241,0.0112124037399899,0.32515937929485,NC_052311.1,64445616,64451177,0,-
gene-LOC120048733,gene,0.712440016165566,0.0470558643947847,0.441018254828864,NC_052311.1,64832503,64851167,0,-
gene-LOC120048765,gene,1.53702093768121,0.0378184745045275,0.426385522123182,NC_052311.1,66105939,66110063,0,+
gene-LOC120048776,gene,0.897218213907173,0.00215481301875731,0.294456832090784,NC_052311.1,66559011,66562821,0,-
gene-LOC120048777,gene,0.861185349492806,0.00189073515357108,0.294456832090784,NC_052311.1,66564802,66579768,0,-
gene-LOC120048783,gene,0.827229078537221,0.00261870218829063,0.294456832090784,NC_052311.1,66968848,67004228,0,+
gene-LOC120048792,gene,0.876656645121398,0.0452341696632801,0.438264838028898,NC_052311.1,67351795,67370353,0,-
gene-LOC120048807,gene,0.789895220718189,0.0415343656178194,0.432944310907149,NC_052311.1,67750323,67778109,0,-
gene-LOC120048815,gene,0.959926776696092,0.0123648032043437,0.330394164786639,NC_052311.1,67925414,67954409,0,-
gene-LOC120048820,gene,1.1782706587106,0.026345458019413,0.38899270270901,NC_052311.1,68281921,68314151,0,+
gene-LOC120048829,gene,0.982149347196086,0.0456185871436822,0.438731340572864,NC_052311.1,68862915,68873264,0,+
gene-LOC120048833,gene,0.795341173879308,0.0388760821519039,0.42955244889601,NC_052311.1,68996766,69002033,0,-
gene-LOC120048836,gene,1.38700274469562,0.0457891204927841,0.438999283807938,NC_052307.1,75347887,75375337,0,-
gene-LOC120048858,gene,1.02441612009581,0.0383559241856795,0.428214964815126,NC_052311.1,70896066,70901212,0,-
gene-LOC120048863,gene,1.13808355732694,0.0474183352288114,0.441018254828864,NC_052311.1,71238086,71246709,0,+
gene-LOC120048864,gene,1.21428902601972,0.026900109575695,0.392303840679748,NC_052311.1,71328836,71336513,0,-
gene-LOC120048881,gene,0.820051276505798,0.0149021251166759,0.345367540557193,NC_052311.1,72314669,72316350,0,+
gene-LOC120048886,gene,0.97912296486693,0.0103886031496798,0.324427419195209,NC_052311.1,72486093,72500766,0,-
gene-LOC120048902,gene,1.22903762999439,0.000401779886504805,0.294456832090784,NC_052311.1,2839943,2842172,0,-
gene-LOC120048965,gene,0.996066501888473,0.00774507496049948,0.309567883574485,NC_052312.1,15362069,15377666,0,+
