gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-trnar-ccg-6	ptg002319l	658312	658385	+	trnar-ccg	120028186	tRNA	NC_052339.1	4138633	4138705	+	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-9	ptg002319l	661431	661504	+	trnar-ccg	120028191	tRNA	NC_052339.1	4146857	4146929	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-10	ptg002319l	664550	664623	+	trnar-ccg	120028192	tRNA	NC_052339.1	4149976	4150048	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-7	ptg002319l	667669	667742	+	trnar-ccg	120028198	tRNA	NC_052339.1	4141781	4141853	+	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-11	ptg002319l	670788	670861	+	trnar-ccg	120028193	tRNA	NC_052339.1	4154982	4155054	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-12	ptg002319l	673907	673980	+	trnar-ccg	120028194	tRNA	NC_052339.1	4156824	4156896	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-13	ptg002319l	677026	677099	+	trnar-ccg	120028196	tRNA	NC_052339.1	4159987	4160059	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-15	ptg002319l	680145	680218	+	trnar-ccg	120028199	tRNA	NC_052339.1	4164976	4165048	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-14	ptg002319l	683264	683337	+	trnar-ccg	120028197	tRNA	NC_052339.1	4161818	4161890	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-4_23	ptg002319l	685221	685294	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnar-ccg-4_24	ptg002319l	691559	691632	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-trnar-ccg-8	ptg002319l	694705	694778	-	trnar-ccg	120028190	tRNA	NC_052339.1	4143738	4143810	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-5	ptg002319l	697072	697145	+	trnar-ccg	120028189	tRNA	NC_052339.1	4136266	4136338	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-16	ptg002319l	702563	702636	+	trnar-ccg	120028200	tRNA	NC_052339.1	4166807	4166879	-	1	tRNA-Arg	0	0	0	0	NA
gene-trnar-ccg-3	ptg002319l	710912	710985	+	trnar-ccg	120028187	tRNA	NC_052339.1	4120596	4120668	-	1	tRNA-Arg	0	0	0	0	NA
gene-LOC120027962	ptg002319l	722705	729767	+	LOC120027962	120027962	protein_coding	NC_052339.1	4101728	4108789	-	0	GTPase IMAP family member 4-like	1	0	1	0	GO:0005525
gene-LOC120028163	ptg002319l	750055	776596	-	LOC120028163	120028163	protein_coding	NC_052339.1	3907241	4081107	+	0	plexin domain-containing protein 2-like	0	0	0	0	NA
gene-LOC120034254	ptg002320l	114017	115814	+	LOC120034254	120034254	protein_coding	NC_052347.1	7823947	7825743	+	0	proteasome assembly chaperone 3-like	1	1	0	0	GO:0043248
gene-LOC120034152	ptg002320l	117871	137411	+	LOC120034152	120034152	protein_coding	NC_052347.1	7827801	7847362	+	0	transmembrane protein 184B-like	3	1	1	1	GO:0005215|GO:0006810|GO:0031901
gene-LOC120034454	ptg002320l	141924	157474	-	LOC120034454	120034454	protein_coding	NC_052347.1	7851877	7867426	-	0	transcription factor MafK-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120034131	ptg002320l	160891	179042	+	LOC120034131	120034131	protein_coding	NC_052347.1	7870844	7889008	+	0	integrator complex subunit 1-like	2	1	0	1	GO:0032039|GO:0034474
gene-LOC120033980	ptg002320l	185338	188299	+	LOC120033980	120033980	protein_coding	NC_052347.1	7895292	7898252	+	0	paired mesoderm homeobox protein 2-like	3	1	2	0	GO:0000977|GO:0000981|GO:0006357
gene-LOC120033981	ptg002320l	192797	203358	+	LOC120033981	120033981	protein_coding	NC_052347.1	7903714	7914277	+	0	MICAL-like protein 2	0	0	0	0	NA
gene-LOC120033982	ptg002320l	273993	277562	-	LOC120033982	120033982	protein_coding	NC_052347.1	7985083	7988651	-	0	homeobox protein unc-4 homolog	3	1	2	0	GO:0000981|GO:0006355|GO:1990837
gene-LOC120034075	ptg002320l	288354	292563	+	LOC120034075	120034075	protein_coding	NC_052347.1	7999420	8003623	+	0	AN1-type zinc finger protein 2B-like	5	2	1	2	GO:0005737|GO:0005783|GO:0008270|GO:0043161|GO:0045047
gene-LOC120033983	ptg002320l	326022	328883	+	LOC120033983	120033983	protein_coding	NC_052347.1	8037016	8039876	+	0	galanin receptor 2b	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120033907	ptg002320l	343797	390167	-	LOC120033907	120033907	protein_coding	NC_052347.1	8054794	8097733	-	0	axin-1-like	1	1	0	0	GO:0090090
gene-trnat-cgu-11	ptg002320l	394201	394273	+	trnat-cgu	120034633	tRNA	NC_052347.1	8101789	8101860	+	1	tRNA-Thr	0	0	0	0	NA
gene-zgc:92162	ptg002320l	420060	423379	-	zgc:92162	120033877	protein_coding	NC_052347.1	8127653	8130971	-	1	group 10 secretory phospholipase A2	6	3	3	0	GO:0005509|GO:0005543|GO:0006644|GO:0016042|GO:0047498|GO:0050482
gene-LOC120034240	ptg002320l	423819	435164	+	LOC120034240	120034240	protein_coding	NC_052347.1	8131412	8142651	+	0	zinc finger CCCH domain-containing protein 7A-like	4	1	3	0	GO:0005515|GO:0035196|GO:0035198|GO:0046872
gene-LOC120034066	ptg002320l	464392	466631	-	LOC120034066	120034066	protein_coding	NC_052347.1	8171872	8174110	-	0	stannin-like	1	0	0	1	GO:0005741
gene-litaf	ptg002320l	466275	469599	+	litaf	120034063	protein_coding	NC_052347.1	8173755	8177078	+	1	lipopolysaccharide-induced TNF factor	1	0	1	0	GO:0008270
gene-LOC120034065	ptg002320l	469778	470655	-	LOC120034065	120034065	protein_coding	NC_052347.1	8177258	8178134	-	0	recQ-mediated genome instability protein 2-like	6	4	0	2	GO:0005829|GO:0006281|GO:0016607|GO:0033045|GO:0043007|GO:2000042
gene-LOC120034093	ptg002320l	503191	506502	-	LOC120034093	120034093	protein_coding	NC_052347.1	8210671	8213981	-	0	ubiquitin domain-containing protein UBFD1-like	2	0	2	0	GO:0003723|GO:0045296
gene-LOC120034094	ptg002320l	506540	515643	+	LOC120034094	120034094	protein_coding	NC_052347.1	8214020	8223122	+	0	UNC93-like protein MFSD11	0	0	0	0	NA
gene-LOC120034230	ptg002320l	518015	527565	-	LOC120034230	120034230	protein_coding	NC_052347.1	8225495	8235044	-	0	uncharacterized LOC120034230	5	2	2	1	GO:0004896|GO:0005515|GO:0009897|GO:0016064|GO:0019221
gene-LOC120034077	ptg002320l	544498	550770	-	LOC120034077	120034077	protein_coding	NC_052347.1	8251987	8258258	-	0	lysine-specific demethylase 8	3	1	1	1	GO:0005634|GO:0051864|GO:0070544
gene-LOC120036560_1	ptg002320l	546269	546712	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120034560	ptg002320l	737266	840067	-	LOC120034560	120034560	protein_coding	NC_052347.1	8444773	8547662	-	0	heparan sulfate glucosamine 3-O-sulfotransferase 4-like	1	0	1	0	GO:0008467
gene-LOC120034556	ptg002320l	910803	932614	+	LOC120034556	120034556	protein_coding	NC_052347.1	8619287	8641271	+	0	heparan sulfate glucosamine 3-O-sulfotransferase 2-like	1	0	1	0	GO:0008467
gene-LOC120034561_1	ptg002320l	982673	1001405	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120033918	ptg002320l	1020655	1034567	+	LOC120033918	120033918	protein_coding	NC_052347.1	8729352	8743263	+	0	interleukin-21 receptor-like	5	2	2	1	GO:0004896|GO:0005515|GO:0009897|GO:0016064|GO:0019221
gene-LOC120034442	ptg002320l	1037306	1055514	+	LOC120034442	120034442	protein_coding	NC_052347.1	8746003	8764210	+	0	3-phosphoinositide-dependent protein kinase 1-like	4	2	2	0	GO:0004674|GO:0005524|GO:0018105|GO:0035556
gene-LOC120034357	ptg002320l	1055876	1062513	+	LOC120034357	120034357	protein_coding	NC_052347.1	8764573	8771209	+	0	BTB/POZ domain-containing protein KCTD5-like	5	2	1	2	GO:0005737|GO:0031463|GO:0043161|GO:0051260|GO:0097602
gene-LOC120034437	ptg002320l	1065963	1078996	+	LOC120034437	120034437	protein_coding	NC_052347.1	8774660	8787657	+	0	SUMO-conjugating enzyme UBC9-B	3	1	1	1	GO:0005634|GO:0016925|GO:0061656
gene-LOC120034315	ptg002320l	1108818	1111286	+	LOC120034315	120034315	lncRNA	NC_052347.1	8817484	8819970	+	0	uncharacterized LOC120034315	0	0	0	0	NA
gene-LOC120033984	ptg002320l	1111645	1116313	+	LOC120033984	120033984	protein_coding	NC_052347.1	8820330	8824997	+	0	BAI1-associated protein 3-like	0	0	0	0	NA
gene-LOC120034380	ptg002320l	1116516	1127855	+	LOC120034380	120034380	protein_coding	NC_052347.1	8825201	8836515	+	0	BAI1-associated protein 3-like	0	0	0	0	NA
gene-LOC120034095	ptg002320l	1175858	1189475	+	LOC120034095	120034095	protein_coding	NC_052347.1	8884540	8898154	+	0	probable G-protein coupled receptor 146	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120033892	ptg002320l	1211900	1213007	+	LOC120033892	120033892	protein_coding	NC_052347.1	8920582	8921688	+	0	G-protein coupled estrogen receptor 1-like	5	2	2	1	GO:0004930|GO:0007186|GO:0016020|GO:0030284|GO:0071392
gene-LOC120018034	ptg002322l	33241	41093	+	LOC120018034	120018034	protein_coding	NC_052329.1	4054738	4227860	-	0	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1-like	4	2	2	0	GO:0004435|GO:0005509|GO:0006629|GO:0048015
gene-LOC120018030	ptg002322l	42768	48084	+	LOC120018030	120018030	protein_coding	NC_052329.1	4047747	4053062	-	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018029	ptg002322l	49874	55761	-	LOC120018029	120018029	protein_coding	NC_052329.1	4040059	4045956	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018721	ptg002322l	69579	74150	-	LOC120018721	120018721	protein_coding	NC_052329.1	4021230	4025800	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018722	ptg002322l	95562	100104	-	LOC120018722	120018722	protein_coding	NC_052329.1	3995278	3999819	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018720	ptg002322l	111554	116084	-	LOC120018720	120018720	protein_coding	NC_052329.1	3979298	3983827	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018719	ptg002322l	136983	144343	-	LOC120018719	120018719	protein_coding	NC_052329.1	3951040	3958399	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018718	ptg002322l	147872	154371	-	LOC120018718	120018718	protein_coding	NC_052329.1	3941015	3947513	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018717	ptg002322l	155789	160055	+	LOC120018717	120018717	protein_coding	NC_052329.1	3935331	3939596	-	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018918	ptg002322l	184866	188837	-	LOC120018918	120018918	protein_coding	NC_052329.1	3914396	3918366	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018872	ptg002322l	206960	209692	+	LOC120018872	120018872	protein_coding	NC_052329.1	3893557	3896269	-	0	integumentary mucin C.1-like	0	0	0	0	NA
gene-LOC120039025	ptg002322l	213571	216500	-	LOC120039025	120039025	protein_coding	NW_024059322.1	34561	37489	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018716	ptg002322l	247904	251472	-	LOC120018716	120018716	protein_coding	NC_052329.1	3870975	3874542	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018715	ptg002322l	265992	269875	-	LOC120018715	120018715	protein_coding	NC_052329.1	3852589	3856472	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018714	ptg002322l	279946	283340	-	LOC120018714	120018714	protein_coding	NC_052329.1	3839124	3842517	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018027	ptg002322l	314234	317822	-	LOC120018027	120018027	protein_coding	NC_052329.1	3806604	3810179	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120018028	ptg002322l	341727	345803	-	LOC120018028	120018028	protein_coding	NC_052329.1	3779051	3783126	+	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120044864	ptg002323l	82468	124760	+	LOC120044864	120044864	protein_coding	NC_052309.1	4275844	4317020	+	0	nuclear GTPase SLIP-GC-like	4	3	1	0	GO:0003924|GO:0006954|GO:0042981|GO:0045087
gene-LOC120044757_1	ptg002323l	167256	173010	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120044758	ptg002323l	181710	199320	-	LOC120044758	120044758	protein_coding	NC_052309.1	4406188	4420486	-	0	centriolar coiled-coil protein of 110 kDa-like	4	3	0	1	GO:0005814|GO:0007099|GO:0032465|GO:0051298
gene-LOC120044869	ptg002323l	241144	263019	+	LOC120044869	120044869	protein_coding	NC_052309.1	4801296	4822905	+	0	SUN domain-containing protein 1-like	4	1	1	2	GO:0005635|GO:0006998|GO:0034993|GO:0043495
gene-LOC120044179	ptg002323l	293779	296657	-	LOC120044179	120044179	protein_coding	NC_052309.1	4644280	4647157	-	0	G-protein coupled receptor family C group 5 member B-like	8	1	3	4	GO:0004930|GO:0005886|GO:0007186|GO:0019901|GO:0030295|GO:0043231|GO:0043235|GO:0070062
gene-LOC120044868	ptg002323l	339279	349833	-	LOC120044868	120044868	protein_coding	NC_052309.1	4688908	4698761	-	0	coagulation factor X-like	6	2	2	2	GO:0004252|GO:0005509|GO:0005576|GO:0005615|GO:0006508|GO:0007596
gene-LOC120044180	ptg002323l	359910	383776	+	LOC120044180	120044180	protein_coding	NC_052309.1	4708862	4731631	+	0	probable G-protein coupled receptor 139	3	1	1	1	GO:0007186|GO:0008188|GO:0016020
gene-gsr	ptg002326l	0	9693	-	gsr	120047982	protein_coding	NC_052311.1	13521170	13530945	+	1	glutathione reductase	8	3	3	2	GO:0004362|GO:0005739|GO:0005829|GO:0006749|GO:0034599|GO:0045454|GO:0050660|GO:0050661
gene-LOC120047981	ptg002326l	8233	16912	+	LOC120047981	120047981	protein_coding	NC_052311.1	13513951	13522629	-	0	uncharacterized LOC120047981	4	1	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
gene-LOC120047395	ptg002326l	28742	29951	-	LOC120047395	120047395	lncRNA	NC_052311.1	13500911	13502119	+	0	uncharacterized LOC120047395	0	0	0	0	NA
gene-LOC120047806	ptg002326l	30274	30708	-	LOC120047806	120047806	lncRNA	NC_052311.1	13500154	13500587	+	0	uncharacterized LOC120047806	0	0	0	0	NA
gene-LOC120048917	ptg002326l	53114	53168	-	LOC120048917	120048917	snRNA	NC_052311.1	13477701	13477754	+	0	U7 small nuclear RNA	0	0	0	0	NA
gene-LOC120047394	ptg002326l	114998	117879	-	LOC120047394	120047394	protein_coding	NC_052311.1	13413121	13416001	+	0	heparan sulfate glucosamine 3-O-sulfotransferase 1-like	1	0	1	0	GO:0008467
gene-rab28	ptg002326l	463186	500927	-	rab28	120047980	protein_coding	NC_052311.1	13059553	13115180	+	1	RAB28, member RAS oncogene family	4	0	2	2	GO:0003924|GO:0005525|GO:0005768|GO:0005794
gene-LOC120044774	ptg002330l	37490	59577	+	LOC120044774	120044774	protein_coding	NC_052309.1	8348388	8418479	-	0	SH2 domain-containing protein 3C-like	4	2	2	0	GO:0001784|GO:0005085|GO:0007264|GO:0033138
gene-LOC120039657	ptg002331l	100111	100874	-	LOC120039657	120039657	protein_coding	NW_024059776.1	27377	28139	+	0	endothelin-3-like	9	5	2	2	GO:0003100|GO:0005179|GO:0005576|GO:0005615|GO:0006874|GO:0014826|GO:0019229|GO:0031708|GO:0060585
gene-LOC120051748_16	ptg002332l	11622	13532	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120046803	ptg002332l	75740	81994	+	LOC120046803	120046803	protein_coding	NC_052310.1	72628617	72634927	-	0	monocarboxylate transporter 4-like	4	2	1	1	GO:0008028|GO:0015718|GO:0016020|GO:0055085
gene-LOC120046802	ptg002332l	86124	106191	-	LOC120046802	120046802	protein_coding	NC_052310.1	72604086	72624486	+	0	casein kinase I	13	8	2	3	GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0005876|GO:0006897|GO:0007165|GO:0018105|GO:0032436|GO:0042752|GO:0051225|GO:0090263|GO:1905515
gene-LOC120045717	ptg002332l	111166	184056	-	LOC120045717	120045717	protein_coding	NC_052310.1	72526166	72599111	+	0	kinesin-like protein KIF19	4	1	3	0	GO:0003777|GO:0005524|GO:0007018|GO:0008017
gene-LOC120045990	ptg002332l	185637	195249	-	LOC120045990	120045990	protein_coding	NC_052310.1	72514973	72524584	+	0	dynein intermediate chain 3, ciliary-like	5	2	2	1	GO:0003341|GO:0036157|GO:0036158|GO:0045503|GO:0045504
gene-ttyh2	ptg002332l	201551	272434	-	ttyh2	120045716	protein_coding	NC_052310.1	72402211	72508670	+	1	tweety family member 2	3	0	2	1	GO:0005229|GO:0005886|GO:0072320
gene-LOC120048753	ptg002333l	9361	11265	-	LOC120048753	120048753	protein_coding	NC_052311.1	65346635	65348538	-	0	uncharacterized LOC120048753	0	0	0	0	NA
gene-LOC120048749	ptg002333l	11579	21106	-	LOC120048749	120048749	protein_coding	NC_052311.1	65348853	65358379	-	0	KH homology domain-containing protein 4-like	2	0	1	1	GO:0003723|GO:0005634
gene-LOC120048750	ptg002333l	18046	24246	+	LOC120048750	120048750	protein_coding	NC_052311.1	65355320	65361519	+	0	uncharacterized LOC120048750	2	1	1	0	GO:0004888|GO:0007166
gene-LOC120044778	ptg002334l	35423	151972	-	LOC120044778	120044778	protein_coding	NC_052309.1	9110297	9179802	+	0	methyl-CpG-binding domain protein 2-like	1	0	1	0	GO:0003677
gene-c3h18orf54	ptg002334l	162279	165899	+	c3h18orf54	120044201	protein_coding	NC_052309.1	9096409	9100025	-	1	chromosome 3 C18orf54 homolog	0	0	0	0	NA
gene-LOC120044906	ptg002334l	166412	213868	-	LOC120044906	120044906	protein_coding	NC_052309.1	9041163	9095895	+	0	WD repeat-containing protein 91-like	7	2	2	3	GO:0005515|GO:0031313|GO:0031901|GO:0031902|GO:0035014|GO:0043551|GO:0045022
gene-rab27b	ptg002334l	315192	364241	+	rab27b	120044200	protein_coding	NC_052309.1	8960359	9003103	-	1	RAB27B, member RAS oncogene family	6	2	2	2	GO:0003924|GO:0005525|GO:0030141|GO:0032402|GO:0042470|GO:0045921
gene-LOC120044905	ptg002334l	391317	465883	-	LOC120044905	120044905	protein_coding	NC_052309.1	8858728	8931944	+	0	myosin-14-like	1	0	0	1	GO:0016459
gene-LOC120044199	ptg002334l	489650	505374	-	LOC120044199	120044199	protein_coding	NC_052309.1	8815684	8831634	+	0	transcription factor 4	5	1	3	1	GO:0000978|GO:0000981|GO:0005667|GO:0006357|GO:0046983
gene-LOC120023041	ptg002334l	516750	518799	-	LOC120023041	120023041	protein_coding	NC_052334.1	11419006	11421054	+	0	leucine-rich repeat transmembrane protein FLRT2-like	2	0	1	1	GO:0005515|GO:0005615
gene-LOC120035653	ptg002335l	42984	44312	-	LOC120035653	120035653	protein_coding	NW_024057764.1	243121	244436	+	0	CMRF35-like molecule 5	0	0	0	0	NA
gene-LOC120053499_1	ptg002336l	7525	47172	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120054065_1	ptg002336l	51568	75524	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120054063_1	ptg002336l	87759	95097	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120054064_1	ptg002336l	94579	117299	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120054062_1	ptg002336l	118079	154015	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-eea1	ptg002336l	179817	223384	+	eea1	120054059	protein_coding	NC_052315.1	40355241	40398480	-	1	early endosome antigen 1	4	1	2	1	GO:0005545|GO:0005769|GO:0006897|GO:0046872
gene-LOC120054058	ptg002336l	227365	262875	-	LOC120054058	120054058	protein_coding	NC_052315.1	40315761	40351257	+	0	pleckstrin homology domain-containing family G member 7-like	2	1	1	0	GO:0005085|GO:0007266
gene-itpr2	ptg002336l	273091	465262	+	itpr2	120054057	protein_coding	NC_052315.1	40117044	40306629	-	1	inositol 1,4,5-trisphosphate receptor, type 2	5	1	2	2	GO:0005220|GO:0005783|GO:0016020|GO:0070588|GO:0070679
gene-LOC120054056	ptg002336l	468720	482930	-	LOC120054056	120054056	protein_coding	NC_052315.1	40099377	40113586	+	0	sarcospan-like	2	0	0	2	GO:0016010|GO:0042383
gene-bhlhe41	ptg002336l	490243	492853	+	bhlhe41	120054055	protein_coding	NC_052315.1	40089454	40092063	-	1	basic helix-loop-helix family, member e41	8	4	3	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009952|GO:0032922|GO:0046983|GO:0050767
gene-LOC120054054	ptg002336l	501868	537843	-	LOC120054054	120054054	protein_coding	NC_052315.1	40044451	40080435	+	0	ras association domain-containing protein 8-like	1	1	0	0	GO:0007165
gene-LOC120054052_1	ptg002336l	542400	558252	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120053273	ptg002336l	599189	612812	-	LOC120053273	120053273	protein_coding	NC_052315.1	39969468	39983090	+	0	uncharacterized LOC120053273	0	0	0	0	NA
gene-LOC120042819	ptg002338l	22874	30358	-	LOC120042819	120042819	protein_coding	NW_024061519.1	195020	202503	+	0	LRP chaperone MESD-like	1	1	0	0	GO:0006457
gene-LOC120024921	ptg002338l	38585	42308	+	LOC120024921	120024921	protein_coding	NC_052336.1	2981064	2984793	+	0	talin rod domain-containing protein 1-like	1	0	1	0	GO:0003779
gene-LOC120024769	ptg002338l	59869	135904	+	LOC120024769	120024769	protein_coding	NC_052336.1	3002398	3078326	+	0	pro-interleukin-16-like	4	2	2	0	GO:0005125|GO:0030595|GO:0042609|GO:0050930
gene-LOC120024927	ptg002338l	136313	148593	-	LOC120024927	120024927	protein_coding	NC_052336.1	3078736	3091015	-	0	stAR-related lipid transfer protein 5-like	1	0	1	0	GO:0008289
gene-LOC120042828	ptg002338l	151269	204856	-	LOC120042828	120042828	protein_coding	NW_024061519.1	15000	71321	+	0	transmembrane channel-like protein 3	2	0	1	1	GO:0005886|GO:0008381
gene-LOC120024851	ptg002340l	4601	33622	+	LOC120024851	120024851	protein_coding	NC_052336.1	19891185	19975185	-	0	CD276 antigen-like	0	0	0	0	NA
gene-LOC120025042	ptg002340l	208772	253362	-	LOC120025042	120025042	protein_coding	NC_052336.1	19672647	19718395	+	0	inhibitory synaptic factor 1-like	2	1	0	1	GO:0014069|GO:0060080
gene-LOC120051396	ptg002341l	103184	129031	-	LOC120051396	120051396	protein_coding	NC_052313.1	51652663	51678790	+	0	rho guanine nucleotide exchange factor 7-like	3	1	2	0	GO:0005085|GO:0005515|GO:0035556
gene-LOC120051395	ptg002341l	129725	152857	-	LOC120051395	120051395	protein_coding	NC_052313.1	51628017	51651942	+	0	eukaryotic translation initiation factor 5B-like	3	0	3	0	GO:0003743|GO:0003924|GO:0005525
gene-LOC120051394	ptg002341l	154089	155408	-	LOC120051394	120051394	protein_coding	NC_052313.1	51625468	51626786	+	0	lipoyltransferase 1, mitochondrial-like	4	1	1	2	GO:0005737|GO:0005739|GO:0009249|GO:0017118
gene-LOC120051393	ptg002341l	154735	165213	+	LOC120051393	120051393	protein_coding	NC_052313.1	51615743	51626140	-	0	testis-specific gene 10 protein-like	0	0	0	0	NA
