gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120021598	ptg003256l	294893	297247	+	LOC120021598	120021598	protein_coding	NC_052332.1	33900326	33902679	-	0	ADP/ATP translocase 2-like	4	2	1	1	GO:0005471|GO:0005743|GO:0140021|GO:1990544
gene-si:dkey-251i10.2	ptg003256l	298200	300373	-	si:dkey-251i10.2	120021509	protein_coding	NC_052332.1	33897197	33899372	+	1	uncharacterized protein LOC562682 homolog	1	0	1	0	GO:0016722
gene-si:dkey-251i10.3	ptg003256l	300997	312691	-	si:dkey-251i10.3	120021550	protein_coding	NC_052332.1	33884879	33896572	+	1	uncharacterized protein LOC553498 homolog	3	1	0	2	GO:0005730|GO:0006364|GO:0032040
gene-zbtb20	ptg003256l	325944	367001	-	zbtb20	120021480	protein_coding	NC_052332.1	33831031	33871639	+	1	zinc finger and BTB domain containing 20	4	3	1	0	GO:0000122|GO:0001817|GO:0002682|GO:0005515
gene-LOC120021479	ptg003256l	372911	377619	+	LOC120021479	120021479	protein_coding	NC_052332.1	33820413	33825120	-	0	uroplakin-1b-like	1	0	0	1	GO:0016020
gene-LOC120021478	ptg003256l	377399	388980	-	LOC120021478	120021478	protein_coding	NC_052332.1	33809052	33820632	+	0	rho GTPase-activating protein 31-like	2	1	1	0	GO:0005096|GO:0007264
gene-LOC120021475	ptg003256l	397948	404642	-	LOC120021475	120021475	protein_coding	NC_052332.1	33793390	33800083	+	0	beta-1,4-galactosyltransferase 4-like	2	1	1	0	GO:0005975|GO:0016757
gene-casr	ptg003256l	429784	433928	-	casr	120020906	protein_coding	NC_052332.1	33764036	33768179	+	1	calcium-sensing receptor	7	4	2	1	GO:0004930|GO:0005509|GO:0005513|GO:0006874|GO:0007186|GO:0016020|GO:0051924
gene-eif4e1b	ptg003256l	435953	439505	-	eif4e1b	120021102	protein_coding	NC_052332.1	33758459	33762010	+	1	eukaryotic translation initiation factor 4E family member 1B	5	1	2	2	GO:0000340|GO:0003743|GO:0005737|GO:0006413|GO:0016281
gene-zgc:175280	ptg003256l	443584	448979	+	zgc:175280	120021101	protein_coding	NC_052332.1	33748985	33754379	-	1	cationic amino acid transporter 2 family protein	4	2	1	1	GO:0005886|GO:0006865|GO:0015171|GO:0055085
gene-LOC120021518	ptg003256l	453322	463806	+	LOC120021518	120021518	protein_coding	NC_052332.1	33734158	33744641	-	0	matrin-3-like	3	0	2	1	GO:0003723|GO:0005634|GO:0008270
gene-LOC120021785	ptg003256l	464840	466544	-	LOC120021785	120021785	protein_coding	NC_052332.1	33731425	33733123	+	0	transgelin-3-like	1	0	1	0	GO:0005515
gene-LOC120021392	ptg003256l	470506	474268	-	LOC120021392	120021392	protein_coding	NC_052332.1	33723701	33727462	+	0	palmitoyl-protein thioesterase ABHD10, mitochondrial-like	4	1	2	1	GO:0002084|GO:0004553|GO:0005739|GO:0008474
gene-LOC120020965	ptg003256l	497862	498728	-	LOC120020965	120020965	protein_coding	NC_052332.1	33699238	33700103	+	0	GS homeobox 1-like	4	1	2	1	GO:0000981|GO:0005634|GO:0006355|GO:1990837
gene-gtf3aa	ptg003256l	527704	530847	-	gtf3aa	120020895	protein_coding	NC_052332.1	33667104	33670249	+	1	general transcription factor IIIAa	1	0	0	1	GO:0005634
gene-LOC120020951	ptg003256l	655538	659457	+	LOC120020951	120020951	lncRNA	NC_052332.1	33530842	33534760	-	0	uncharacterized LOC120020951	0	0	0	0	NA
gene-LOC120021099	ptg003256l	672328	679629	-	LOC120021099	120021099	protein_coding	NC_052332.1	33510670	33517970	+	0	wiskott-Aldrich syndrome protein family member 3-like	6	2	3	1	GO:0003779|GO:0005856|GO:0030036|GO:0034237|GO:0071933|GO:2000601
gene-LOC120021512	ptg003256l	693751	699250	+	LOC120021512	120021512	protein_coding	NC_052332.1	33491048	33496546	-	0	V-type proton ATPase catalytic subunit A-like	7	2	3	2	GO:0005524|GO:0005765|GO:0016887|GO:0033180|GO:0046034|GO:0046961|GO:1902600
gene-LOC120021098	ptg003256l	713498	715897	+	LOC120021098	120021098	protein_coding	NC_052332.1	33474401	33476799	-	0	palmitoyltransferase ZDHHC23-A-like	5	2	1	2	GO:0005783|GO:0005794|GO:0006612|GO:0018230|GO:0019706
gene-LOC120021744	ptg003256l	742593	744664	+	LOC120021744	120021744	protein_coding	NC_052332.1	33445641	33447711	-	0	cystatin-B-like	2	0	1	1	GO:0004869|GO:0005829
gene-LOC120021743	ptg003256l	751885	755319	+	LOC120021743	120021743	protein_coding	NC_052332.1	33435071	33438436	-	0	lipocalin-like	1	0	1	0	GO:0036094
gene-LOC120021467	ptg003256l	756966	766974	-	LOC120021467	120021467	protein_coding	NC_052332.1	33423416	33433423	+	0	zinc finger Y-chromosomal protein 1-like	5	1	3	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357|GO:0046872
gene-LOC120021466	ptg003256l	767556	774861	-	LOC120021466	120021466	lncRNA	NC_052332.1	33415525	33422829	+	0	uncharacterized LOC120021466	0	0	0	0	NA
gene-LOC120021463	ptg003256l	786711	794326	-	LOC120021463	120021463	protein_coding	NC_052332.1	33396060	33403674	+	0	peroxiredoxin-4-like	7	4	1	2	GO:0005783|GO:0005829|GO:0006979|GO:0008379|GO:0033554|GO:0042744|GO:0045454
gene-LOC120021461	ptg003256l	797267	810443	+	LOC120021461	120021461	protein_coding	NC_052332.1	33379943	33393118	-	0	pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like	3	1	1	1	GO:0004739|GO:0006086|GO:0043231
gene-LOC120021459_1	ptg003256l	810748	828619	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120020132_1	ptg003258l	10907	25241	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120020761_1	ptg003258l	34796	34849	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-lbx2	ptg003259l	124773	126200	+	lbx2	120047426	protein_coding	NC_052311.1	22367282	22368708	+	1	ladybird homeobox 2	3	1	2	0	GO:0000981|GO:0003677|GO:0006355
gene-LOC120048053_1	ptg003259l	130019	137724	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120047427	ptg003259l	202343	211910	-	LOC120047427	120047427	protein_coding	NC_052311.1	22445846	22455724	-	0	fibroblast growth factor 18-like	15	10	3	2	GO:0001934|GO:0003007|GO:0005105|GO:0005111|GO:0005615|GO:0005737|GO:0008083|GO:0008284|GO:0008543|GO:0009953|GO:0010628|GO:0030182|GO:0030334|GO:0035050|GO:0035108
gene-LOC120048054	ptg003259l	240099	261980	-	LOC120048054	120048054	protein_coding	NC_052311.1	22483622	22505459	-	0	nucleophosmin-like	16	8	3	5	GO:0000055|GO:0000056|GO:0003682|GO:0003723|GO:0005654|GO:0005730|GO:0005737|GO:0005813|GO:0006338|GO:0006407|GO:0010824|GO:0042273|GO:0042274|GO:0042393|GO:0045944|GO:1990904
gene-LOC120047428	ptg003259l	267515	283160	-	LOC120047428	120047428	protein_coding	NC_052311.1	22511005	22521183	-	0	T-cell leukemia homeobox protein 3-like	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0048513
gene-adad1	ptg003259l	360268	366556	+	adad1	120046969	protein_coding	NC_052311.1	22594744	22601032	+	1	adenosine deaminase domain containing 1 (testis-specific)	7	2	3	2	GO:0003725|GO:0003726|GO:0005730|GO:0005737|GO:0006382|GO:0006396|GO:0008251
gene-wdr45_1	ptg003260l	28890	32472	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120021230	ptg003260l	32678	40279	+	LOC120021230	120021230	protein_coding	NC_052332.1	10596311	10603907	+	0	ras-related protein Rab-7a-like	7	2	2	3	GO:0003924|GO:0005525|GO:0005764|GO:0005770|GO:0008333|GO:0045335|GO:0090385
gene-LOC120021671	ptg003260l	40894	41829	-	LOC120021671	120021671	protein_coding	NC_052332.1	10604523	10605457	-	0	EKC/KEOPS complex subunit LAGE3	2	1	0	1	GO:0000408|GO:0070525
gene-LOC120021594_2	ptg003260l	42776	50786	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120021593_2	ptg003260l	52014	55389	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120053385_18	ptg003261l	199087	200536	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120051244	ptg003261l	215153	293842	+	LOC120051244	120051244	protein_coding	NC_052313.1	41448109	41526746	+	0	zinc finger E-box-binding homeobox 2-like	4	2	2	0	GO:0000978|GO:0000981|GO:0006357|GO:0048856
gene-zfp36l1a	ptg003263l	51285	55995	-	zfp36l1a	120023129	protein_coding	NC_052334.1	9061042	9065751	+	1	zinc finger protein 36, C3H type-like 1a	2	0	2	0	GO:0003729|GO:0046872
gene-LOC120023028	ptg003263l	121735	124458	+	LOC120023028	120023028	protein_coding	NC_052334.1	8992689	8995395	-	0	proline-rich extensin-like protein EPR1	0	0	0	0	NA
gene-LOC120038354	ptg003263l	210280	236107	+	LOC120038354	120038354	protein_coding	NW_024058955.1	10775	36588	+	0	pleckstrin homology domain-containing family H member 1-like	1	0	0	1	GO:0005856
gene-LOC120023002	ptg003263l	276585	285222	+	LOC120023002	120023002	protein_coding	NC_052334.1	6658323	6666808	+	0	pleckstrin homology domain-containing family H member 1-like	0	0	0	0	NA
gene-LOC120060819_1	ptg003264l	12598	14379	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120060671_1	ptg003264l	14431	17988	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120060649_1	ptg003264l	18370	23833	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120061061_1	ptg003264l	30474	38762	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120033240	ptg003266l	40990	51751	+	LOC120033240	120033240	protein_coding	NC_052346.1	13735095	13745852	+	0	probable cationic amino acid transporter	4	2	1	1	GO:0005886|GO:0006865|GO:0015171|GO:0055085
gene-LOC120033558	ptg003266l	62254	66806	-	LOC120033558	120033558	protein_coding	NC_052346.1	13756367	13760932	-	0	claudin-11-like	5	2	1	2	GO:0005198|GO:0005886|GO:0005923|GO:0007155|GO:0070830
gene-LOC120033567	ptg003266l	74681	75066	-	LOC120033567	120033567	lncRNA	NC_052346.1	13768776	13769160	-	0	uncharacterized LOC120033567	0	0	0	0	NA
gene-LOC120045184_2	ptg003266l	77788	81789	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120020538	ptg003267l	44399	47085	+	LOC120020538	120020538	protein_coding	NC_052308.1	16943489	16946174	-	0	neuromedin-U receptor 2-like	3	1	1	1	GO:0001607|GO:0005886|GO:0007186
gene-LOC120020529	ptg003267l	57296	69428	-	LOC120020529	120020529	protein_coding	NC_052308.1	16921171	16933301	+	0	putative beta-lactamase-like 1	0	0	0	0	NA
gene-LOC120059432	ptg003267l	113855	276502	+	LOC120059432	120059432	protein_coding	NC_052308.1	16724469	16876741	-	0	ephrin type-B receptor 2	9	4	3	2	GO:0005005|GO:0005515|GO:0005524|GO:0005886|GO:0006468|GO:0007169|GO:0007411|GO:0021952|GO:0043005
gene-LOC120021411_1	ptg003267l	288837	291960	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120028129	ptg003267l	316511	336680	+	LOC120028129	120028129	protein_coding	NC_052308.1	16664942	16684783	-	0	leucine-rich repeat-containing protein 38-like	4	0	3	1	GO:0005249|GO:0008076|GO:0044325|GO:0099104
gene-LOC120024688	ptg003267l	388067	398358	-	LOC120024688	120024688	protein_coding	NC_052308.1	16605156	16618872	+	0	short-chain dehydrogenase/reductase 3-like	2	0	1	1	GO:0005811|GO:0016616
gene-LOC120028169	ptg003267l	435929	438287	-	LOC120028169	120028169	protein_coding	NC_052308.1	16565270	16567627	+	0	kelch domain-containing protein 7A-like	1	0	1	0	GO:0005515
gene-LOC120024657	ptg003267l	445863	605704	-	LOC120024657	120024657	protein_coding	NC_052308.1	16397714	16557693	+	0	immunoglobulin superfamily member 21-like	3	2	0	1	GO:0005912|GO:0007156|GO:0007157
gene-LOC120040398	ptg003268l	161527	163465	-	LOC120040398	120040398	protein_coding	NW_024060441.1	143708	145645	+	0	potassium voltage-gated channel subfamily A member 10-like	6	2	2	2	GO:0005251|GO:0005515|GO:0008076|GO:0016020|GO:0051260|GO:0071805
gene-gtf3c6_1	ptg003269l	3008	18672	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120066301_1	ptg003269l	18812	21680	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120065856_1	ptg003269l	25137	30142	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120065857	ptg003269l	30761	83320	+	LOC120065857	120065857	protein_coding	NC_052327.1	32620052	32675037	+	0	otogelin-like protein	4	1	1	2	GO:0005615|GO:0031012|GO:0046373|GO:0046556
gene-ptprq	ptg003269l	84430	141626	+	ptprq	120065858	protein_coding	NC_052327.1	32676166	32733521	+	1	protein tyrosine phosphatase receptor type Q	3	1	2	0	GO:0004725|GO:0005515|GO:0006470
gene-LOC120065860	ptg003269l	146390	154705	-	LOC120065860	120065860	protein_coding	NC_052327.1	32738264	32766946	-	0	IQ motif and SEC7 domain-containing protein 3-like	4	2	2	0	GO:0005085|GO:0005515|GO:0030036|GO:0032012
gene-LOC120046581_1	ptg003270l	229711	247289	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120046582_1	ptg003270l	247735	270549	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120033239	ptg003272l	58	4634	+	LOC120033239	120033239	protein_coding	NC_052346.1	13531646	13541919	-	0	solute carrier family 2, facilitated glucose transporter member 2-like	4	1	1	2	GO:0005903|GO:0015149|GO:0015749|GO:0016020
gene-LOC120035932	ptg003272l	168437	181371	+	LOC120035932	120035932	protein_coding	NW_024057850.1	16625	29836	-	0	probable cationic amino acid transporter	4	2	1	1	GO:0005886|GO:0006865|GO:0015171|GO:0055085
gene-LOC120035933	ptg003272l	187294	190677	-	LOC120035933	120035933	protein_coding	NW_024057850.1	7311	10703	+	0	claudin-11-like	5	2	1	2	GO:0005198|GO:0005886|GO:0005923|GO:0007155|GO:0070830
gene-anp32a_1	ptg003273l	61611	67312	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-glceb_2	ptg003273l	106442	193843	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120057096	ptg003273l	228978	242157	+	LOC120057096	120057096	protein_coding	NC_052307.1	81000850	81011436	-	0	membrane progestin receptor gamma-B-like	2	0	1	1	GO:0016020|GO:0038023
gene-LOC120057091	ptg003273l	351472	356891	+	LOC120057091	120057091	protein_coding	NC_052307.1	80942831	80947451	-	0	uncharacterized LOC120057091	9	4	4	1	GO:0004521|GO:0004674|GO:0005524|GO:0006397|GO:0006468|GO:0036498|GO:0051082|GO:0070059|GO:1990604
gene-LOC120052631	ptg003274l	18784	35142	-	LOC120052631	120052631	protein_coding	NC_052314.1	34436914	34453271	+	0	GDP-L-fucose synthase-like	2	1	1	0	GO:0009226|GO:0050577
gene-LOC120052629	ptg003274l	44840	205277	-	LOC120052629	120052629	protein_coding	NC_052314.1	34266751	34427221	+	0	rho GTPase-activating protein 39-like	5	1	2	2	GO:0005096|GO:0005515|GO:0005737|GO:0005856|GO:0007165
gene-LOC120052012	ptg003274l	226043	229845	-	LOC120052012	120052012	protein_coding	NC_052314.1	34242171	34245978	+	0	E3 ubiquitin-protein ligase RNF138-like	0	0	0	0	NA
gene-LOC120052628	ptg003274l	252334	325790	+	LOC120052628	120052628	protein_coding	NC_052314.1	34146151	34219682	-	0	trafficking protein particle complex subunit 8-like	6	2	1	3	GO:0000407|GO:0005515|GO:0006888|GO:0031410|GO:0034497|GO:1990072
gene-LOC120052627	ptg003274l	337391	379531	+	LOC120052627	120052627	protein_coding	NC_052314.1	34092809	34134549	-	0	beta-1,4-galactosyltransferase 6-like	3	2	1	0	GO:0005975|GO:0006688|GO:0008489
gene-LOC120038021	ptg003276l	344	53521	-	LOC120038021	120038021	protein_coding	NW_024058831.1	9229	62405	-	0	polysialoglycoprotein-like	2	0	0	2	GO:0032991|GO:0045179
gene-LOC120047777_5	ptg003276l	17842	20924	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_2	ptg003276l	21388	21929	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043101_8	ptg003276l	22640	24443	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036229	ptg003276l	27088	28433	+	LOC120036229	120036229	protein_coding	NW_024057960.1	74145	75438	+	0	uncharacterized LOC120036229	0	0	0	0	NA
gene-LOC120038024	ptg003276l	59062	61527	+	LOC120038024	120038024	protein_coding	NW_024058831.1	67947	70413	+	0	polysialoglycoprotein-like	2	0	0	2	GO:0032991|GO:0045179
gene-LOC120040293_1	ptg003276l	100034	102773	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043110	ptg003276l	114884	116855	-	LOC120043110	120043110	protein_coding	NW_024061608.1	100880	102864	-	0	polysialoglycoprotein	2	0	0	2	GO:0032991|GO:0045179
gene-LOC120047807_2	ptg003276l	125211	128106	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043100	ptg003276l	128401	129186	+	LOC120043100	120043100	lncRNA	NW_024061608.1	204479	205263	+	0	uncharacterized LOC120043100	0	0	0	0	NA
gene-LOC120043101	ptg003276l	129874	131793	+	LOC120043101	120043101	protein_coding	NW_024061608.1	205952	207870	+	0	uncharacterized LOC120043101	0	0	0	0	NA
gene-LOC120043111	ptg003276l	133826	136200	+	LOC120043111	120043111	protein_coding	NW_024061608.1	209904	212277	+	0	uncharacterized LOC120043111	0	0	0	0	NA
gene-LOC120040285	ptg003276l	149586	151392	-	LOC120040285	120040285	protein_coding	NW_024060341.1	144606	146308	-	0	polysialoglycoprotein-like	0	0	0	0	NA
gene-LOC120043102	ptg003276l	155341	170183	+	LOC120043102	120043102	protein_coding	NW_024061608.1	231136	245983	+	0	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like	1	0	1	0	GO:0005515
gene-LOC120036774_14	ptg003276l	171079	171621	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036776	ptg003276l	198653	200680	-	LOC120036776	120036776	protein_coding	NW_024058204.1	40056	42080	+	0	polysialoglycoprotein-like	0	0	0	0	NA
gene-LOC120047807_3	ptg003276l	207649	210543	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_21	ptg003276l	211009	211550	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048851_1	ptg003276l	213338	217921	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043104	ptg003276l	234426	243954	+	LOC120043104	120043104	protein_coding	NW_024061608.1	311549	321070	+	0	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like	1	0	1	0	GO:0005515
gene-LOC120036774_17	ptg003276l	244850	245392	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043112	ptg003276l	252790	253953	+	LOC120043112	120043112	protein_coding	NW_024061608.1	442962	444124	+	0	uncharacterized LOC120043112	0	0	0	0	NA
gene-LOC120043110_1	ptg003276l	271605	273590	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120047777_11	ptg003276l	299677	302759	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_16	ptg003276l	303223	303764	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120038213	ptg003276l	309122	311418	+	LOC120038213	120038213	protein_coding	NW_024058899.1	57	2345	-	0	uncharacterized LOC120038213	0	0	0	0	NA
gene-LOC120047326_2	ptg003276l	324965	326782	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_12	ptg003276l	340778	341319	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035951	ptg003276l	347164	347673	+	LOC120035951	120035951	lncRNA	NW_024057859.1	28881	29377	-	0	uncharacterized LOC120035951	0	0	0	0	NA
gene-LOC120047631_1	ptg003276l	355082	355579	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043101_11	ptg003276l	359510	361194	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_6	ptg003276l	361905	362446	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120047777_10	ptg003276l	362511	365594	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120041935_1	ptg003276l	366184	369497	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120038021_1	ptg003277l	26596	79743	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120035950_1	ptg003277l	51242	53525	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043101_6	ptg003277l	55644	57447	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120036774_1	ptg003277l	58158	58699	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120047777	ptg003277l	59163	62245	-	LOC120047777	120047777	lncRNA	NC_052311.1	70675781	70678859	+	0	uncharacterized LOC120047777	0	0	0	0	NA
gene-LOC120032244	ptg003278l	42	11738	-	LOC120032244	120032244	protein_coding	NC_052344.1	8068206	8084349	+	0	tetraspanin-33-like	1	0	0	1	GO:0016020
gene-LOC120032153	ptg003278l	14980	30165	+	LOC120032153	120032153	protein_coding	NC_052344.1	12283441	12298854	+	0	prestin-like	7	2	4	1	GO:0008271|GO:0008272|GO:0015106|GO:0015108|GO:0016020|GO:0019531|GO:0055085
gene-LOC120032128	ptg003278l	30134	34899	-	LOC120032128	120032128	protein_coding	NC_052344.1	8044337	8049160	+	0	26S proteasome regulatory subunit 7	5	1	3	1	GO:0005524|GO:0008540|GO:0016887|GO:0036402|GO:0043161
gene-LOC120031984	ptg003278l	35169	40910	+	LOC120031984	120031984	protein_coding	NC_052344.1	8038316	8044066	-	0	dnaJ homolog subfamily C member 2-like	5	2	2	1	GO:0005829|GO:0006450|GO:0030544|GO:0043022|GO:0051083
gene-LOC120031985	ptg003278l	40845	45045	-	LOC120031985	120031985	protein_coding	NC_052344.1	8034181	8038380	+	0	mitochondrial-processing peptidase subunit beta-like	4	1	2	1	GO:0004222|GO:0005739|GO:0006627|GO:0046872
gene-LOC120032246	ptg003278l	178744	257806	-	LOC120032246	120032246	protein_coding	NC_052344.1	7821345	7900348	+	0	potassium voltage-gated channel subfamily C member 2-like	8	2	2	4	GO:0005251|GO:0005515|GO:0008076|GO:0030424|GO:0032590|GO:0032809|GO:0051260|GO:0071805
gene-LOC120032129_1	ptg003278l	266110	270352	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120039376	ptg003279l	394769	398683	-	LOC120039376	120039376	protein_coding	NW_024059545.1	19288	23187	+	0	interferon regulatory factor 2-binding protein 2-A-like	3	1	1	1	GO:0003714|GO:0005634|GO:0006357
gene-p2rx3a_1	ptg003281l	25119	45186	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120048091_1	ptg003281l	47195	53353	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-rad9a_1	ptg003281l	54788	59234	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-tbc1d10c	ptg003281l	59193	66499	-	tbc1d10c	120048093	protein_coding	NC_052311.1	24598856	24606155	-	1	TBC1 domain family, member 10C	0	0	0	0	NA
gene-LOC120027323_4	ptg003281l	74591	75042	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-ran_1	ptg003281l	82284	86651	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-epm2a	ptg003283l	14782	34797	-	epm2a	120019466	protein_coding	NC_052330.1	20493751	20513765	-	1	EPM2A glucan phosphatase, laforin	7	1	4	2	GO:0004725|GO:0005634|GO:0005737|GO:0006470|GO:0008138|GO:0019203|GO:2001070
gene-LOC120056766_43	ptg003283l	43280	45342	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120019324	ptg003283l	48755	56012	+	LOC120019324	120019324	protein_coding	NC_052330.1	20527724	20534980	+	0	hydroperoxide isomerase ALOXE3-like	5	2	3	0	GO:0005506|GO:0005515|GO:0016702|GO:0034440|GO:0043651
gene-LOC120019325	ptg003283l	57976	66290	+	LOC120019325	120019325	protein_coding	NC_052330.1	20536945	20545258	+	0	hydroperoxide isomerase ALOXE3-like	5	2	3	0	GO:0005506|GO:0005515|GO:0016702|GO:0034440|GO:0043651
gene-LOC120019075	ptg003283l	66679	71317	-	LOC120019075	120019075	protein_coding	NC_052330.1	20545648	20550285	-	0	F-box only protein 30-like	3	0	3	0	GO:0005515|GO:0008270|GO:0061630
gene-LOC120019142	ptg003283l	78611	82484	+	LOC120019142	120019142	protein_coding	NC_052330.1	20557580	20561452	+	0	protein DEK-like	0	0	0	0	NA
gene-LOC120019327	ptg003283l	93903	130608	+	LOC120019327	120019327	protein_coding	NC_052330.1	20572870	20609540	+	0	metabotropic glutamate receptor 1-like	6	2	3	1	GO:0001640|GO:0007216|GO:0051966|GO:0098839|GO:0099530|GO:0099583
gene-LOC120019076	ptg003283l	133578	169710	+	LOC120019076	120019076	protein_coding	NC_052330.1	20612511	20648651	+	0	ras-related protein Rab-32-like	6	1	2	3	GO:0003924|GO:0005525|GO:0005794|GO:0005802|GO:0016192|GO:0031982
gene-LOC120040183	ptg003284l	78644	79962	+	LOC120040183	120040183	protein_coding	NW_024060253.1	162218	163535	-	0	cysteine-rich secretory protein LCCL domain-containing 1-like	1	0	0	1	GO:0005615
gene-LOC120052320_1	ptg003285l	23048	24346	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120046244_1	ptg003285l	26545	45494	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120049016_3	ptg003288l	21122	23059	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
