gene_id	symbol	product	copies_siscowet	in_lean_unmapped	n_go
gene-LOC120043424	LOC120043424	GTPase IMAP family member 9-like	2	Y	1
gene-LOC120043424_1			1		0
gene-LOC120043448_1			1		0
gene-LOC120043451	LOC120043451	lipid droplet assembly factor 1-like	1	Y	0
gene-LOC120043469	LOC120043469	transmembrane protein 180-like	1	Y	0
gene-LOC120043472	LOC120043472	growth arrest-specific protein 6-like	1	Y	3
gene-LOC120043477_1			1		0
gene-LOC120043477_2			1		0
gene-LOC120043478_2			1		0
gene-LOC120043479	LOC120043479	immunoglobulin superfamily member 6-like	1	Y	0
gene-LOC120043482	LOC120043482	cytochrome P450 2K1-like	1	Y	7
gene-LOC120043487	LOC120043487	uncharacterized LOC120043487	1	Y	0
gene-LOC120043490	LOC120043490	uncharacterized LOC120043490	1	Y	0
gene-LOC120043491	LOC120043491	RNA-binding protein with serine-rich domain 1-like	1	Y	5
gene-LOC120043492_1			1		0
gene-LOC120043494	LOC120043494	ER lumen protein-retaining receptor 2-like	1	Y	6
gene-LOC120043497	LOC120043497	tetratricopeptide repeat protein 30A-like	1	Y	5
gene-LOC120043500	LOC120043500	tumor protein p53-inducible protein 11-like	1	Y	0
gene-LOC120043501	LOC120043501	cytoplasmic phosphatidylinositol transfer protein 1-like	1	Y	4
gene-LOC120043509	LOC120043509	5S ribosomal RNA	1	Y	0
gene-LOC120043511	LOC120043511	5S ribosomal RNA	1	Y	0
gene-LOC120043547	LOC120043547	angiopoietin-1-like	1	Y	5
gene-LOC120043557	LOC120043557	interferon beta-like	1	Y	3
gene-LOC120043563	LOC120043563	constitutive coactivator of PPAR-gamma-like protein 1 homolog	1	Y	0
gene-LOC120043570_1			1		0
gene-LOC120043579	LOC120043579	multiple epidermal growth factor-like domains protein 11	1	Y	1
gene-LOC120043584	LOC120043584	zinc finger and BTB domain-containing protein 5-like	1	Y	5
gene-LOC120043596	LOC120043596	protein unc-93 homolog A-like	2	Y	0
gene-LOC120043596_1			1		0
gene-LOC120043598	LOC120043598	probable tubulin polyglutamylase TTLL2	1	Y	5
gene-LOC120043599_1			1		0
gene-LOC120043599_2			1		0
gene-LOC120043599_3			1		0
gene-LOC120043602	LOC120043602	plasminogen-like	3	Y	5
gene-LOC120043602_1			1		0
gene-LOC120043602_2			1		0
gene-LOC120043604	LOC120043604	kinesin-like protein KIFC3	1	Y	4
gene-LOC120043606	LOC120043606	coiled-coil domain-containing protein 12-like	1	Y	2
gene-LOC120043607	LOC120043607	uncharacterized LOC120043607	1	Y	0
gene-LOC120043609	LOC120043609	uncharacterized LOC120043609	1	Y	0
gene-LOC120043615	LOC120043615	zinc finger protein 850-like	1	Y	2
gene-LOC120043620_6			1		0
gene-LOC120043620_7			1		0
gene-LOC120043621_1			1		0
gene-LOC120043621_2			1		0
gene-LOC120043630	LOC120043630	OTU domain-containing protein 7A-like	1	Y	2
gene-LOC120043664	LOC120043664	oocyte zinc finger protein XlCOF6-like	1	Y	4
gene-LOC120043665	LOC120043665	myosin heavy chain, fast skeletal muscle-like	1	Y	4
gene-LOC120043670_1			1		0
gene-LOC120043713	LOC120043713	zinc finger protein 883-like	1	Y	0
gene-LOC120043732	LOC120043732	charged multivesicular body protein 6-like	1	Y	4
gene-LOC120043753	LOC120043753	ladderlectin-like	1	Y	1
gene-LOC120043759	LOC120043759	immunoglobulin lambda-1 light chain-like	1	Y	0
gene-LOC120043761_1			1		0
gene-LOC120043827	LOC120043827	protein Njmu-R1-like	1	Y	2
gene-LOC120043830	LOC120043830	ATPase family AAA domain-containing protein 5-like	1	Y	5
gene-LOC120043834	LOC120043834	far upstream element-binding protein 2-like	1	Y	4
gene-LOC120043844_1			1		0
gene-LOC120043845_1			1		0
gene-LOC120043847_13			1		0
gene-LOC120043847_14			1		0
gene-LOC120043847_15			1		0
gene-LOC120043847_16			1		0
gene-LOC120043852_1			1		0
gene-LOC120043863	LOC120043863	G protein-activated inward rectifier potassium channel 4-like	1	Y	4
gene-LOC120043873_1			1		0
gene-LOC120043875_1			1		0
gene-LOC120043941_1			1		0
gene-LOC120043984	LOC120043984	homeobox protein XHOX-3-like	1	Y	4
gene-LOC120043998	LOC120043998	P43 5S RNA-binding protein-like	1	Y	1
gene-LOC120044003_1			1		0
gene-LOC120044005	LOC120044005	contactin-associated protein 1-like	1	Y	0
gene-LOC120044006	LOC120044006	SRC kinase signaling inhibitor 1-like	1	Y	4
gene-LOC120044007_1			1		0
gene-LOC120044013	LOC120044013	UNC93-like protein MFSD11	1	Y	0
gene-LOC120044016	LOC120044016	hemoglobin embryonic subunit alpha-like	1	Y	11
gene-LOC120044024	LOC120044024	MICAL-like protein 1	1	Y	0
gene-LOC120044026	LOC120044026	ATP-sensitive inward rectifier potassium channel 12-like	1	Y	4
gene-LOC120044027	LOC120044027	GTPase IMAP family member 7-like	1	Y	1
gene-LOC120044031	LOC120044031	heme-binding protein 1-like	1	Y	0
gene-LOC120044032	LOC120044032	G-protein coupled receptor family C group 5 member D-like	1	Y	7
gene-LOC120044048_1			1		0
gene-LOC120044049_1			1		0
gene-LOC120044062	LOC120044062	potassium voltage-gated channel subfamily A member 1-like	1	Y	6
gene-LOC120044064	LOC120044064	G1/S-specific cyclin-D2-like	1	Y	7
gene-LOC120044075	LOC120044075	delphilin-like	1	Y	1
gene-LOC120044076	LOC120044076	heparan sulfate glucosamine 3-O-sulfotransferase 6-like	1	Y	1
gene-LOC120044085	LOC120044085	dynein assembly factor 5, axonemal-like	1	Y	5
gene-LOC120044092	LOC120044092	transmembrane channel-like protein 6	1	Y	2
gene-LOC120044120	LOC120044120	GTP-binding protein Rhes-like	1	Y	2
gene-LOC120044125	LOC120044125	periplakin-like	1	Y	8
gene-LOC120044126_1			1		0
gene-LOC120044130_1			1		0
gene-LOC120044132_1			1		0
gene-LOC120044136_1			1		0
gene-LOC120044136_2			1		0
gene-LOC120044141	LOC120044141	tetraspanin-10-like	1	Y	1
gene-LOC120044143_1			1		0
gene-LOC120044143_2			1		0
gene-LOC120044143_3			1		0
gene-LOC120044156	LOC120044156	inward rectifier potassium channel 16-like	1	Y	4
gene-LOC120044168	LOC120044168	coronin-7-like	1	Y	1
gene-LOC120044183	LOC120044183	G-protein coupled receptor family C group 5 member B-like	1	Y	8
gene-LOC120044238_1			1		0
gene-LOC120044239_1			1		0
gene-LOC120044362_1			1		0
gene-LOC120044381_1			1		0
gene-LOC120044396_1			1		0
gene-LOC120044396_2			1		0
gene-LOC120044397_1			1		0
gene-LOC120044421_1			1		0
gene-LOC120044422_1			1		0
gene-LOC120044423_1			1		0
gene-LOC120044461_1			1		0
gene-LOC120044476_1			1		0
gene-LOC120044476_2			1		0
gene-LOC120044476_3			1		0
gene-LOC120044491_1			1		0
gene-LOC120044491_2			1		0
gene-LOC120044503	LOC120044503	homeobox protein Hox-B1-like	1	Y	4
gene-LOC120044504	LOC120044504	homeobox protein Hox-B2a-like	1	Y	3
gene-LOC120044505	LOC120044505	homeobox protein Hox-B6a	1	Y	5
gene-LOC120044507	LOC120044507	homeobox protein Hox-B7a-like	1	Y	5
gene-LOC120044508	LOC120044508	homeobox protein Hox-B8a-like	1	Y	4
gene-LOC120044509	LOC120044509	homeobox protein Hox-B9a-like	1	Y	8
gene-LOC120044510	LOC120044510	homeobox protein Hox-B10a-like	1	Y	4
gene-LOC120044511	LOC120044511	homeobox protein Hox-B13a	1	Y	3
gene-LOC120044530	LOC120044530	cytosolic 5'-nucleotidase 3-like	1	Y	3
gene-LOC120044531	LOC120044531	kelch-like protein 10	1	Y	1
gene-LOC120044533_1			1		0
gene-LOC120044536_1			1		0
gene-LOC120044541	LOC120044541	stannin-like	1	Y	1
gene-LOC120044542	LOC120044542	recQ-mediated genome instability protein 2-like	1	Y	6
gene-LOC120044543_1			1		0
gene-LOC120044544	LOC120044544	uncharacterized LOC120044544	1	Y	0
gene-LOC120044545	LOC120044545	heparan sulfate glucosamine 3-O-sulfotransferase 4-like	1	Y	1
gene-LOC120044546	LOC120044546	heparan sulfate glucosamine 3-O-sulfotransferase 2-like	1	Y	1
gene-LOC120044547	LOC120044547	interleukin-21 receptor-like	1	Y	5
gene-LOC120044548	LOC120044548	3-phosphoinositide-dependent protein kinase 1-like	1	Y	4
gene-LOC120044549	LOC120044549	G-protein coupled estrogen receptor 1	1	Y	5
gene-LOC120044552	LOC120044552	protein shisa-9B-like	1	Y	6
gene-LOC120044553	LOC120044553	uncharacterized LOC120044553	1	Y	1
gene-LOC120044554	LOC120044554	U11/U12 small nuclear ribonucleoprotein 25 kDa protein-like	1	Y	3
gene-LOC120044555	LOC120044555	E3 ubiquitin-protein ligase MGRN1-like	1	Y	9
gene-LOC120044556	LOC120044556	serotonin N-acetyltransferase-like	1	Y	4
gene-LOC120044559	LOC120044559	ELAV-like protein 3	1	Y	2
gene-LOC120044572	LOC120044572	galectin-2-like	1	Y	1
gene-LOC120044574	LOC120044574	transcription factor Sox-10-like	1	Y	8
gene-LOC120044578	LOC120044578	nucleolar protein 12-like	1	Y	2
gene-LOC120044579	LOC120044579	ribosomal RNA-processing protein 7 homolog A-like	1	Y	5
gene-LOC120044580	LOC120044580	glutamate receptor ionotropic, NMDA 2B-like	1	Y	10
gene-LOC120044581	LOC120044581	epithelial membrane protein 2-like	1	Y	1
gene-LOC120044582	LOC120044582	CD9 antigen-like	1	Y	1
gene-LOC120044583	LOC120044583	matrix Gla protein-like	1	Y	3
gene-LOC120044584	LOC120044584	osteocalcin-like	1	Y	8
gene-LOC120044585	LOC120044585	probable ATP-dependent RNA helicase DDX47	1	Y	3
gene-LOC120044586	LOC120044586	myosin-10-like	1	Y	4
gene-LOC120044622	LOC120044622	tRNA-splicing endonuclease subunit Sen54-like	1	Y	2
gene-LOC120044623	LOC120044623	forkhead box protein J1-A-like	1	Y	3
gene-LOC120044624	LOC120044624	E3 ubiquitin-protein ligase RNF12-B-like	1	Y	0
gene-LOC120044627	LOC120044627	noggin-3-like	1	Y	5
gene-LOC120044629	LOC120044629	transmembrane protein 100-like	1	Y	1
gene-LOC120044630_2			1		0
gene-LOC120044630_3			1		0
gene-LOC120044630_4			1		0
gene-LOC120044630_5			1		0
gene-LOC120044632_2			1		0
gene-LOC120044632_3			1		0
gene-LOC120044632_4			1		0
gene-LOC120044632_5			1		0
gene-LOC120044647	LOC120044647	voltage-dependent calcium channel gamma-2 subunit-like	1	Y	11
gene-LOC120044648	LOC120044648	17-beta-hydroxysteroid dehydrogenase 14-like	1	Y	3
gene-LOC120044649	LOC120044649	excitatory amino acid transporter 2-like	1	Y	5
gene-LOC120044650	LOC120044650	liprin-alpha-3-like	1	Y	3
gene-LOC120044652	LOC120044652	tripartite motif-containing protein 16-like	1	Y	1
gene-LOC120044653	LOC120044653	myosin-binding protein C, fast-type-like	1	Y	1
gene-LOC120044654	LOC120044654	leucine-rich repeat-containing protein 4B-like	1	Y	2
gene-LOC120044655	LOC120044655	protein kinase C and casein kinase substrate in neurons protein 3-like	1	Y	8
gene-LOC120044656	LOC120044656	uncharacterized LOC120044656	1	Y	0
gene-LOC120044678_1			1		0
gene-LOC120044680	LOC120044680	inward rectifier potassium channel 2-like	1	Y	4
gene-LOC120044686	LOC120044686	centromere protein X-like	1	Y	7
gene-LOC120044692	LOC120044692	metalloproteinase inhibitor 2-like	1	Y	7
gene-LOC120044698_1			1		0
gene-LOC120044721	LOC120044721	cerebellar degeneration-related protein 2-like	1	Y	0
gene-LOC120044722_1			1		0
gene-LOC120044723	LOC120044723	immunoglobulin lambda-1 light chain-like	1	Y	0
gene-LOC120044731_1			1		0
gene-LOC120044734	LOC120044734	UPF0764 protein C16orf89 homolog	1	Y	2
gene-LOC120044735	LOC120044735	heterogeneous nuclear ribonucleoprotein A0-like	1	Y	1
gene-LOC120044742	LOC120044742	transmembrane protein 100-like	1	Y	1
gene-LOC120044756	LOC120044756	forkhead box protein J1-B-like	1	Y	3
gene-LOC120044787_1			1		0
gene-LOC120044796_1			1		0
gene-LOC120044828	LOC120044828	cilia- and flagella-associated protein 70-like	1	Y	5
gene-LOC120044829	LOC120044829	uncharacterized LOC120044829	1	Y	0
gene-LOC120044830	LOC120044830	heme oxygenase 2-like	1	Y	5
gene-LOC120044831	LOC120044831	dnaJ homolog subfamily A member 3, mitochondrial-like	1	Y	9
gene-LOC120044843	LOC120044843	cytochrome P450 2K1-like	1	Y	7
gene-LOC120044850_1			1		0
gene-LOC120044851_1			1		0
gene-LOC120044885	LOC120044885	trimeric intracellular cation channel type B-like	1	Y	4
gene-LOC120045018_1			1		0
gene-LOC120045028_1			1		0
gene-LOC120045029_1			1		0
gene-LOC120045201_1			1		0
gene-LOC120045211	LOC120045211	U7 small nuclear RNA	1	Y	0
gene-LOC120045234	LOC120045234	small nucleolar RNA SNORD35	1	Y	0
gene-LOC120045243_1			1		0
gene-LOC120045246	LOC120045246	kinesin-like protein KIFC3	1	Y	4
gene-LOC120045247	LOC120045247	small nucleolar RNA SNORA54	1	Y	0
gene-LOC120045250	LOC120045250	small nucleolar RNA U83B	1	Y	0
gene-LOC120045251	LOC120045251	small nucleolar RNA U83B	1	Y	0
gene-LOC120045256	LOC120045256	small nucleolar RNA SNORD88	1	Y	0
gene-LOC120045257	LOC120045257	small nucleolar RNA SNORD88	1	Y	0
gene-LOC120045258	LOC120045258	small nucleolar RNA SNORD88	1	Y	0
gene-LOC120045261_2			1		0
gene-LOC120045261_3			1		0
gene-LOC120045261_4			1		0
gene-LOC120045261_5			1		0
gene-LOC120045261_6			1		0
gene-LOC120045276_1			1		0
gene-LOC120045283	LOC120045283	U12 minor spliceosomal RNA	1	Y	0
gene-LOC120045303	LOC120045303	katanin p80 WD40 repeat-containing subunit B1-like	1	Y	4
gene-LOC120045335	LOC120045335	oxidoreductase HTATIP2-like	1	Y	2
gene-LOC120045355_2			1		0
gene-LOC120045384_1			1		0
gene-LOC120045412_2			1		0
gene-LOC120045412_3			1		0
gene-LOC120045425_1			1		0
gene-LOC120045425_2			1		0
gene-LOC120045426	LOC120045426	pepsin A-like	1	Y	2
gene-LOC120045451_18			1		0
gene-LOC120045451_19			1		0
gene-LOC120045480	LOC120045480	oxysterols receptor LXR-alpha-like	1	Y	7
gene-LOC120045523	LOC120045523	uncharacterized LOC120045523	1	Y	0
gene-LOC120045525_1			1		0
gene-LOC120045529	LOC120045529	uncharacterized LOC120045529	1	Y	0
gene-LOC120045530	LOC120045530	growth arrest and DNA damage-inducible proteins-interacting protein 1-like	1	Y	1
gene-LOC120045531	LOC120045531	tetratricopeptide repeat protein 39A-like	1	Y	1
gene-LOC120045532	LOC120045532	tetraspanin-16-like	1	Y	1
gene-LOC120045533	LOC120045533	tetraspanin-1-like	1	Y	1
gene-LOC120045534	LOC120045534	transmembrane protein 205-like	1	Y	0
gene-LOC120045537	LOC120045537	thioredoxin, mitochondrial-like	1	Y	3
gene-LOC120045539	LOC120045539	riboflavin-binding protein-like	1	Y	4
gene-LOC120045552	LOC120045552	MAP kinase-activating death domain protein-like	1	Y	4
gene-LOC120045561	LOC120045561	gamma-butyrobetaine dioxygenase-like	1	Y	4
gene-LOC120045579_1			1		0
gene-LOC120045580_1			1		0
gene-LOC120045609_1			1		0
gene-LOC120045638_35			1		0
gene-LOC120045638_36			1		0
gene-LOC120045638_37			1		0
gene-LOC120045638_38			1		0
gene-LOC120045648_1			1		0
gene-LOC120045668_1			1		0
gene-LOC120045684_1			1		0
gene-LOC120045700_1			1		0
gene-LOC120045704_1			1		0
gene-LOC120045713	LOC120045713	probable vesicular acetylcholine transporter-B	1	Y	9
gene-LOC120045721_1			1		0
gene-LOC120045740_1			1		0
gene-LOC120045774	LOC120045774	diacylglycerol kinase zeta-like	1	Y	8
gene-LOC120045784	LOC120045784	uncharacterized LOC120045784	1	Y	3
gene-LOC120045785	LOC120045785	anoctamin-10-like	1	Y	3
gene-LOC120045786	LOC120045786	ral guanine nucleotide dissociation stimulator-like 1	1	Y	4
gene-LOC120045788	LOC120045788	prostaglandin E2 receptor EP1 subtype-like	1	Y	6
gene-LOC120045789	LOC120045789	zinc finger protein Gfi-1b-like	1	Y	4
gene-LOC120045793	LOC120045793	microtubule-associated serine/threonine-protein kinase 1-like	1	Y	6
gene-LOC120045816	LOC120045816	uncharacterized LOC120045816	1	Y	0
gene-LOC120045822_1			1		0
gene-LOC120045837_1			1		0
gene-LOC120045843_1			1		0
gene-LOC120045870_1			1		0
gene-LOC120045871_1			1		0
gene-LOC120045894_1			1		0
gene-LOC120045939_1			1		0
gene-LOC120045988	LOC120045988	choline O-acetyltransferase-like	1	Y	5
gene-LOC120046032	LOC120046032	UTP--glucose-1-phosphate uridylyltransferase-like	1	Y	4
gene-LOC120046083	LOC120046083	tumor protein p53-inducible nuclear protein 2-like	1	Y	4
gene-LOC120046092	LOC120046092	protein C19orf12 homolog	1	Y	0
gene-LOC120046105	LOC120046105	uncharacterized LOC120046105	1	Y	0
gene-LOC120046182	LOC120046182	phosphorylase b kinase regulatory subunit beta-like	1	Y	3
gene-LOC120046293_1			1		0
gene-LOC120046309	LOC120046309	transcription factor 7-like 2	1	Y	6
gene-LOC120046316_1			1		0
gene-LOC120046317_1			1		0
gene-LOC120046318_1			1		0
gene-LOC120046319	LOC120046319	zinc finger protein 653-like	1	Y	3
gene-LOC120046320	LOC120046320	erythropoietin receptor-like	1	Y	7
gene-LOC120046321	LOC120046321	ras-related protein Rab-3D-like	1	Y	9
gene-LOC120046322	LOC120046322	calponin-1-like	1	Y	2
gene-LOC120046323_1			1		0
gene-LOC120046324	LOC120046324	transcription elongation factor 1 homolog	1	Y	3
gene-LOC120046326	LOC120046326	TLC domain-containing protein 4-B-like	1	Y	3
gene-LOC120046327	LOC120046327	paralemmin-1-like	1	Y	0
gene-LOC120046330	LOC120046330	choline transporter-like protein 2	1	Y	4
gene-LOC120046331	LOC120046331	glutaryl-CoA dehydrogenase, mitochondrial-like	1	Y	6
gene-LOC120046332	LOC120046332	phenylalanine--tRNA ligase alpha subunit-like	1	Y	7
gene-LOC120046335	LOC120046335	N-acetylmuramoyl-L-alanine amidase-like	1	Y	7
gene-LOC120046336	LOC120046336	trafficking protein particle complex subunit 5-like	1	Y	4
gene-LOC120046342	LOC120046342	myosin-9-like	1	Y	4
gene-LOC120046343	LOC120046343	mitochondrial glycine transporter B-like	1	Y	4
gene-LOC120046346	LOC120046346	ubinuclein-2-like	1	Y	1
gene-LOC120046348	LOC120046348	telomerase RNA component interacting RNase-like	1	Y	2
gene-LOC120046349	LOC120046349	protein Hook homolog 2-like	1	Y	6
gene-LOC120046350	LOC120046350	transcription factor jun-B-like	1	Y	7
gene-LOC120046351	LOC120046351	cysteine protease ATG4D-like	1	Y	1
gene-LOC120046454_1			1		0
gene-LOC120046455_1			1		0
gene-LOC120046456_1			1		0
gene-LOC120046457_1			1		0
gene-LOC120046489	LOC120046489	uncharacterized LOC120046489	1	Y	4
gene-LOC120046502	LOC120046502	mRNA decay activator protein ZFP36L2-A-like	1	Y	2
gene-LOC120046509	LOC120046509	SH2 domain-containing adapter protein F-like	1	Y	1
gene-LOC120046520	LOC120046520	ubiquitin-like protein 7	1	Y	3
gene-LOC120046540	LOC120046540	ubiquitin-conjugating enzyme E2 Q2-like	1	Y	0
gene-LOC120046563	LOC120046563	UDP-glucuronosyltransferase 2B20-like	1	Y	1
gene-LOC120046565_1			1		0
gene-LOC120046594_1			1		0
gene-LOC120046598_1			1		0
gene-LOC120046600_1			1		0
gene-LOC120046680_1			1		0
gene-LOC120046707_1			1		0
gene-LOC120046708_1			1		0
gene-LOC120046740_1			1		0
gene-LOC120046748_1			1		0
gene-LOC120046752_1			1		0
gene-LOC120046753_1			1		0
gene-LOC120046754_1			1		0
gene-LOC120046789	LOC120046789	rhotekin-like	1	Y	5
gene-LOC120046818_6			1		0
gene-LOC120046857	LOC120046857	peroxisomal membrane protein PEX13-like	1	Y	5
gene-LOC120046858	LOC120046858	proto-oncogene c-Rel-like	1	Y	10
gene-LOC120046934_1			1		0
gene-LOC120046934_2			1		0
gene-LOC120046934_3			1		0
gene-LOC120046977_1			1		0
gene-LOC120046978_1			1		0
gene-LOC120046979_1			1		0
gene-LOC120047041	LOC120047041	E3 ubiquitin-protein ligase TRIM39-like	1	Y	1
gene-LOC120047055_1			1		0
gene-LOC120047055_2			1		0
gene-LOC120047056_1			1		0
gene-LOC120047057_1			1		0
gene-LOC120047058_1			1		0
gene-LOC120047059_1			1		0
gene-LOC120047060_1			1		0
gene-LOC120047061_1			1		0
gene-LOC120047062_1			1		0
gene-LOC120047067_1			1		0
gene-LOC120047067_2			1		0
gene-LOC120047068_1			1		0
gene-LOC120047069_1			1		0
gene-LOC120047082	LOC120047082	cysteine-rich secretory protein LCCL domain-containing 2-like	1	Y	1
gene-LOC120047092	LOC120047092	ubiquitin carboxyl-terminal hydrolase 10-like	1	Y	7
gene-LOC120047112	LOC120047112	E3 ubiquitin-protein ligase E3D-like	1	Y	10
gene-LOC120047114	LOC120047114	terminal nucleotidyltransferase 5A-like	1	Y	3
gene-LOC120047122	LOC120047122	AP-1 complex subunit gamma-1-like	1	Y	7
gene-LOC120047124_1			1		0
gene-LOC120047133	LOC120047133	myotubularin-related protein 10-like	1	Y	0
gene-LOC120047158	LOC120047158	unconventional myosin-Ie-like	1	Y	11
gene-LOC120047181	LOC120047181	E3 ubiquitin-protein ligase Arkadia-like	1	Y	8
gene-LOC120047183	LOC120047183	annexin A2-like	1	Y	3
gene-LOC120047185	LOC120047185	ankyrin repeat domain-containing protein 34A-like	1	Y	1
gene-LOC120047196	LOC120047196	protein spire homolog 1-like	1	Y	11
gene-LOC120047198	LOC120047198	amine sulfotransferase-like	1	Y	3
gene-LOC120047200	LOC120047200	transmembrane protein 158	1	Y	0
gene-LOC120047201	LOC120047201	toll-like receptor 13	1	Y	6
gene-LOC120047202	LOC120047202	gamma-glutamylcyclotransferase-like	1	Y	1
gene-LOC120047207	LOC120047207	protein lin-28 homolog A-like	1	Y	2
gene-LOC120047208	LOC120047208	blood vessel epicardial substance-like	1	Y	2
gene-LOC120047211	LOC120047211	G protein-activated inward rectifier potassium channel 4-like	1	Y	4
gene-LOC120047212	LOC120047212	uroplakin-1a-like	1	Y	1
gene-LOC120047216	LOC120047216	neural cell adhesion molecule 1-like	1	Y	3
gene-LOC120047218	LOC120047218	NF-kappa-B inhibitor delta-like	1	Y	3
gene-LOC120047221	LOC120047221	histone-lysine N-methyltransferase 2B-like	2	Y	6
gene-LOC120047221_1			1		0
gene-LOC120047222	LOC120047222	histone-lysine N-methyltransferase 2B-like	1	Y	8
gene-LOC120047223	LOC120047223	intermediate conductance calcium-activated potassium channel protein 4-like	1	Y	7
