gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120044647	LOC120044647	voltage-dependent calcium channel gamma-2 subunit-like	protein_coding	11	2	1	0	1	0	1	0	0
gene-LOC120044650	LOC120044650	liprin-alpha-3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120044655	LOC120044655	protein kinase C and casein kinase substrate in neurons protein 3-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120044656	LOC120044656	uncharacterized LOC120044656	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120044677	LOC120044677	aquaporin-8-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120044678	LOC120044678	glycerophosphodiester phosphodiesterase 1-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120044680	LOC120044680	inward rectifier potassium channel 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120044681	LOC120044681	protein amnionless-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120044696	LOC120044696	transcription factor MafG-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120044698	LOC120044698	neuropeptide B-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120044712	LOC120044712	ras-related C3 botulinum toxin substrate 3-like	protein_coding	15	2	1	0	1	0	1	0	0
gene-LOC120044723	LOC120044723	immunoglobulin lambda-1 light chain-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120044727	LOC120044727	Usher syndrome type-1G protein homolog	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120044731	LOC120044731	uncharacterized LOC120044731	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120044734	LOC120044734	UPF0764 protein C16orf89 homolog	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120044738	LOC120044738	zinc finger protein 501-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120044756	LOC120044756	forkhead box protein J1-B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120044787	LOC120044787	ribonuclease inhibitor	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120044791	LOC120044791	NLR family CARD domain-containing protein 3-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120044796	LOC120044796	soluble lamin-associated protein of 75 kDa-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120044843	LOC120044843	cytochrome P450 2K1-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120044844	LOC120044844	cytochrome P450 2K1-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120044850	LOC120044850	bone morphogenetic protein 7-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120044885	LOC120044885	trimeric intracellular cation channel type B-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045018	LOC120045018	polypeptide N-acetylgalactosaminyltransferase 9-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120045028	LOC120045028	serine/threonine-protein kinase TAO3-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120045029	LOC120045029	heat shock protein beta-1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120045184	LOC120045184	uncharacterized LOC120045184	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045234	LOC120045234	small nucleolar RNA SNORD35	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045243	LOC120045243	small nucleolar RNA SNORA9	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045244	LOC120045244	5S ribosomal RNA	rRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045246	LOC120045246	kinesin-like protein KIFC3	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045256	LOC120045256	small nucleolar RNA SNORD88	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045257	LOC120045257	small nucleolar RNA SNORD88	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045258	LOC120045258	small nucleolar RNA SNORD88	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045260	LOC120045260	5S ribosomal RNA	rRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045276	LOC120045276	5.8S ribosomal RNA	rRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045303	LOC120045303	katanin p80 WD40 repeat-containing subunit B1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045335	LOC120045335	oxidoreductase HTATIP2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120045355	LOC120045355	interferon-induced protein with tetratricopeptide repeats 5-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120045412	LOC120045412	recoverin-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120045425	LOC120045425	pepsin A-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120045426	LOC120045426	pepsin A-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120045523	LOC120045523	uncharacterized LOC120045523	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045524	LOC120045524	uncharacterized LOC120045524	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045525	LOC120045525	ADP-ribosylation factor-like protein 4D	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120045530	LOC120045530	growth arrest and DNA damage-inducible proteins-interacting protein 1-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120045531	LOC120045531	tetratricopeptide repeat protein 39A-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120045532	LOC120045532	tetraspanin-16-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120045533	LOC120045533	tetraspanin-1-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120045534	LOC120045534	transmembrane protein 205-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120045537	LOC120045537	thioredoxin, mitochondrial-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120045539	LOC120045539	riboflavin-binding protein-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045555	LOC120045555	myosin heavy chain, embryonic smooth muscle isoform-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120045579	LOC120045579	palmitoyltransferase ZDHHC16A-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120045580	LOC120045580	histidine protein methyltransferase 1 homolog	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120045638	LOC120045638	uncharacterized LOC120045638	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045713	LOC120045713	probable vesicular acetylcholine transporter-B	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120045721	LOC120045721	uncharacterized LOC120045721	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120045774	LOC120045774	diacylglycerol kinase zeta-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120045784	LOC120045784	uncharacterized LOC120045784	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120045785	LOC120045785	anoctamin-10-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120045786	LOC120045786	ral guanine nucleotide dissociation stimulator-like 1	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045789	LOC120045789	zinc finger protein Gfi-1b-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120045793	LOC120045793	microtubule-associated serine/threonine-protein kinase 1-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120045816	LOC120045816	uncharacterized LOC120045816	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120045837	LOC120045837	ubiquitin domain-containing protein 1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120045988	LOC120045988	choline O-acetyltransferase-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120046032	LOC120046032	UTP--glucose-1-phosphate uridylyltransferase-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046036	LOC120046036	uncharacterized LOC120046036	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120046050	LOC120046050	interferon regulatory factor 2-binding protein 2-A-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120046083	LOC120046083	tumor protein p53-inducible nuclear protein 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046092	LOC120046092	protein C19orf12 homolog	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120046105	LOC120046105	uncharacterized LOC120046105	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120046115	LOC120046115	cytochrome b-c1 complex subunit Rieske, mitochondrial-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120046182	LOC120046182	phosphorylase b kinase regulatory subunit beta-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046250	LOC120046250	cytoplasmic tRNA 2-thiolation protein 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046258	LOC120046258	E3 ubiquitin-protein ligase RNF166	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046293	LOC120046293	general transcription factor II-I repeat domain-containing protein 2-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120046301	LOC120046301	protein CBFA2T3-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046306	LOC120046306	paraplegin-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120046309	LOC120046309	transcription factor 7-like 2	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120046316	LOC120046316	next to BRCA1 gene 1 protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120046317	LOC120046317	proteasome activator complex subunit 3-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120046318	LOC120046318	transmembrane protein 106B-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120046319	LOC120046319	zinc finger protein 653-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046320	LOC120046320	erythropoietin receptor-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120046321	LOC120046321	ras-related protein Rab-3D-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120046322	LOC120046322	calponin-1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120046323	LOC120046323	uncharacterized LOC120046323	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120046324	LOC120046324	transcription elongation factor 1 homolog	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046325	LOC120046325	ankyrin repeat domain-containing protein 11-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046326	LOC120046326	TLC domain-containing protein 4-B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046327	LOC120046327	paralemmin-1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120046330	LOC120046330	choline transporter-like protein 2	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046331	LOC120046331	glutaryl-CoA dehydrogenase, mitochondrial-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120046332	LOC120046332	phenylalanine--tRNA ligase alpha subunit-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120046335	LOC120046335	N-acetylmuramoyl-L-alanine amidase-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120046336	LOC120046336	trafficking protein particle complex subunit 5-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046342	LOC120046342	myosin-9-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046343	LOC120046343	mitochondrial glycine transporter B-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046346	LOC120046346	ubinuclein-2-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120046347	LOC120046347	putative solute carrier family 22 member 31	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120046348	LOC120046348	telomerase RNA component interacting RNase-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120046349	LOC120046349	protein Hook homolog 2-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120046350	LOC120046350	transcription factor jun-B-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120046351	LOC120046351	cysteine protease ATG4D-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120046358	LOC120046358	haptoglobin-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046375	LOC120046375	dihydroorotate dehydrogenase (quinone), mitochondrial-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120046411	LOC120046411	heme-binding protein 1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120046458	LOC120046458	CTD small phosphatase-like protein 2-B	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120046468	LOC120046468	eukaryotic translation initiation factor 3 subunit J-A-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120046489	LOC120046489	uncharacterized LOC120046489	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120046502	LOC120046502	mRNA decay activator protein ZFP36L2-A-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120046565	LOC120046565	progonadoliberin-3	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120046708	LOC120046708	S-adenosylmethionine synthase-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120046789	LOC120046789	rhotekin-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120046857	LOC120046857	peroxisomal membrane protein PEX13-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120046934	LOC120046934	ribonuclease-like 3	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120046970	LOC120046970	zinc finger protein 507-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120046977	LOC120046977	beta-crystallin A1-2-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120046978	LOC120046978	smoothelin-like protein 2	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120046979	LOC120046979	solute carrier family 43 member 3-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120047055	LOC120047055	protocadherin gamma-A11-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047056	LOC120047056	protocadherin gamma-A11-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047057	LOC120047057	protocadherin beta-15	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047058	LOC120047058	protocadherin gamma-A8-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047059	LOC120047059	protocadherin beta-16-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047060	LOC120047060	protocadherin gamma-A2-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047061	LOC120047061	protocadherin gamma-A8-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047062	LOC120047062	protocadherin gamma-C3-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047067	LOC120047067	protocadherin beta-16-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047068	LOC120047068	protocadherin gamma-A8-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047069	LOC120047069	protocadherin beta-16-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047112	LOC120047112	E3 ubiquitin-protein ligase E3D-like	protein_coding	10	2	1	0	1	0	1	0	0
gene-LOC120047114	LOC120047114	terminal nucleotidyltransferase 5A-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047142	LOC120047142	sialic acid-binding Ig-like lectin 12	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120047171	LOC120047171	polysialoglycoprotein-like	protein_coding	0	2	1	0	1	0	0	0	1
gene-LOC120047173	LOC120047173	polysialoglycoprotein-like	protein_coding	2	2	1	0	1	0	0	0	1
gene-LOC120047177	LOC120047177	collagen alpha-3(IX) chain-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047222	LOC120047222	histone-lysine N-methyltransferase 2B-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120047240	LOC120047240	platelet-activating factor acetylhydrolase IB subunit alpha1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047242	LOC120047242	glutamate receptor ionotropic, kainate 5-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047256	LOC120047256	uncharacterized LOC120047256	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047258	LOC120047258	melanopsin-B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047270	LOC120047270	myosin-10-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120047282	LOC120047282	basal cell adhesion molecule-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047283	LOC120047283	trypsin-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047285	LOC120047285	trypsin-2-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047286	LOC120047286	transmembrane protein 145-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047296	LOC120047296	oxidative stress-induced growth inhibitor 2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047297	LOC120047297	otoancorin-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047301	LOC120047301	zinc finger protein 628-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047302	LOC120047302	interleukin-11-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120047309	LOC120047309	transcriptional repressor scratch 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047312	LOC120047312	cleft lip and palate transmembrane protein 1-like protein	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047322	LOC120047322	ATP-dependent translocase ABCB1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120047323	LOC120047323	ATP-dependent translocase ABCB1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120047327	LOC120047327	cell surface glycoprotein 1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047331	LOC120047331	DNA repair and recombination protein RAD54B-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120047333	LOC120047333	epithelial splicing regulatory protein 1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047339	LOC120047339	angiopoietin-1-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120047357	LOC120047357	gap junction beta-1 protein-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120047367	LOC120047367	uncharacterized LOC120047367	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120047433	LOC120047433	uncharacterized LOC120047433	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047434	LOC120047434	uncharacterized LOC120047434	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047436	LOC120047436	adhesion G protein-coupled receptor E3-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120047438	LOC120047438	endonuclease domain-containing 1 protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047439	LOC120047439	zinc-binding protein A33-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120047440	LOC120047440	calcium-binding protein 2-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120047441	LOC120047441	beta-crystallin B1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047442	LOC120047442	zinc finger protein 436-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047536	LOC120047536	dual specificity protein kinase Ttk-like	protein_coding	12	2	1	0	1	0	1	0	0
gene-LOC120047537	LOC120047537	syntabulin-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047538	LOC120047538	growth/differentiation factor 6-A-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120047563	LOC120047563	protein FAM110B-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047564	LOC120047564	free fatty acid receptor 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047565	LOC120047565	free fatty acid receptor 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047571	LOC120047571	uncharacterized LOC120047571	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120047572	LOC120047572	myelin-associated glycoprotein-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047581	LOC120047581	gamma-aminobutyric acid type B receptor subunit 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120047582	LOC120047582	tumor necrosis factor-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047583	LOC120047583	uncharacterized LOC120047583	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047584	LOC120047584	uncharacterized LOC120047584	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047585	LOC120047585	tetraspanin-13-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047586	LOC120047586	sclerostin domain-containing protein 1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047587	LOC120047587	homeobox protein MOX-2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047612	LOC120047612	transmembrane protein 176A-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047614	LOC120047614	transmembrane protein 176A-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047616	LOC120047616	transmembrane protein 176A-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047619	LOC120047619	transmembrane protein 176A-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047620	LOC120047620	1-phosphatidylinositol phosphodiesterase-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047622	LOC120047622	1-phosphatidylinositol phosphodiesterase-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120047625	LOC120047625	ammonium transporter Rh type B-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047631	LOC120047631	uncharacterized LOC120047631	lncRNA	0	2	1	0	1	0	0	0	1
gene-LOC120047635	LOC120047635	CD83 antigen-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047670	LOC120047670	Krueppel-like factor 10	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047682	LOC120047682	uncharacterized LOC120047682	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120047700	LOC120047700	zinc-binding protein A33-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120047707	LOC120047707	protein FAM189B-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120047708	LOC120047708	uncharacterized LOC120047708	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047712	LOC120047712	voltage-dependent calcium channel gamma-4 subunit-like	protein_coding	11	2	1	0	1	0	1	0	0
gene-LOC120047717	LOC120047717	adaptin ear-binding coat-associated protein 1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047732	LOC120047732	lymphocyte activation gene 3 protein-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120047746	LOC120047746	transmembrane protein 107-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120047747	LOC120047747	uncharacterized LOC120047747	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047749	LOC120047749	39S ribosomal protein L17, mitochondrial-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120047757	LOC120047757	solute carrier family 25 member 40-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120047760	LOC120047760	protein DBF4 homolog A-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120047777	LOC120047777	uncharacterized LOC120047777	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120047784	LOC120047784	galectin-1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120047785	LOC120047785	ribonuclease P protein subunit p38-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120047810	LOC120047810	uncharacterized LOC120047810	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120047812	LOC120047812	AP-2 complex subunit alpha-2	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120047823	LOC120047823	protocadherin gamma-A10-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047824	LOC120047824	protocadherin gamma-A2-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047825	LOC120047825	protocadherin beta-16-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120047826	LOC120047826	protocadherin beta-16-like	protein_coding	3	2	1	0	0	1	1	0	0
