gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-trnaw-cca-87_8				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-87_9				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-88_22				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-88_23				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_10				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_11				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_12				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_13				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_14				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_15				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_16				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_17				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_18				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-89_19				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_30				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_31				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_32				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_33				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_34				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_35				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_36				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-8_37				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-90_1				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-90_2				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-91_1				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-91_2				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-91_3				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-91_4				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_10				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_11				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_12				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_13				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_14				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_15				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_16				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_17				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_18				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_19				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_4				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_5				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_6				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_7				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_8				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-92_9				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_2				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_3				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_4				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_5				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_6				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-93_7				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_10				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_5				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_6				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_7				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_8				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-94_9				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_10				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_2				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_3				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_4				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_5				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_6				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_7				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_8				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-95_9				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-9_1				0	1	1	0	1	0	0	0	0
gene-trnaw-cca-9_2				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_10				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_11				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_12				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_13				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_14				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_15				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_16				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_3				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_4				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_5				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_6				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_7				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_8				0	1	1	0	1	0	0	0	0
gene-trnaw-cca_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua	trnay-gua	tRNA-Tyr	tRNA	0	1	1	0	0	1	0	0	0
gene-trnay-gua-10_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-10_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-14_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-14_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-14_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-15_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-18_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-18_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-18_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-18_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-18_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-19_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-19_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-19_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-19_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-21_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-21_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-21_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-21_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua-24_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_10				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_11				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_12				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_13				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_14				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_15				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_16				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_17				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_18				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-25_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua-26_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-27_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-2_24				0	1	1	0	1	0	0	0	0
gene-trnay-gua-2_25				0	1	1	0	1	0	0	0	0
gene-trnay-gua-31_14				0	1	1	0	1	0	0	0	0
gene-trnay-gua-31_15				0	1	1	0	1	0	0	0	0
gene-trnay-gua-31_16				0	1	1	0	1	0	0	0	0
gene-trnay-gua-31_17				0	1	1	0	1	0	0	0	0
gene-trnay-gua-31_18				0	1	1	0	1	0	0	0	0
gene-trnay-gua-32_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-32_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-32_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-33_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-34_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-34_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-34_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-35_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua-37_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-38_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-3_14				0	1	1	0	1	0	0	0	0
gene-trnay-gua-3_15				0	1	1	0	1	0	0	0	0
gene-trnay-gua-3_16				0	1	1	0	1	0	0	0	0
gene-trnay-gua-40_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-41_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-41_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-42_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-43_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-47_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-4_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-4_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-4_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-4_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-4_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-53_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-55_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-56_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-56_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-58_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-58_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_10				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-5_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua-60_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-61_10				0	1	1	0	1	0	0	0	0
gene-trnay-gua-61_11				0	1	1	0	1	0	0	0	0
gene-trnay-gua-62_15				0	1	1	0	1	0	0	0	0
gene-trnay-gua-62_16				0	1	1	0	1	0	0	0	0
gene-trnay-gua-62_17				0	1	1	0	1	0	0	0	0
gene-trnay-gua-62_18				0	1	1	0	1	0	0	0	0
gene-trnay-gua-66_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-66_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-67_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-67_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua-67_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-69_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-69_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-69_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-6_12				0	1	1	0	1	0	0	0	0
gene-trnay-gua-6_13				0	1	1	0	1	0	0	0	0
gene-trnay-gua-6_14				0	1	1	0	1	0	0	0	0
gene-trnay-gua-6_15				0	1	1	0	1	0	0	0	0
gene-trnay-gua-72_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-72_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-74_13				0	1	1	0	1	0	0	0	0
gene-trnay-gua-79_10				0	1	1	0	1	0	0	0	0
gene-trnay-gua-79_6				0	1	1	0	1	0	0	0	0
gene-trnay-gua-79_7				0	1	1	0	1	0	0	0	0
gene-trnay-gua-79_8				0	1	1	0	1	0	0	0	0
gene-trnay-gua-79_9				0	1	1	0	1	0	0	0	0
gene-trnay-gua-7_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-7_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-80_1				0	1	1	0	1	0	0	0	0
gene-trnay-gua-80_2				0	1	1	0	1	0	0	0	0
gene-trnay-gua-80_3				0	1	1	0	1	0	0	0	0
gene-trnay-gua-80_4				0	1	1	0	1	0	0	0	0
gene-trnay-gua-83_5				0	1	1	0	1	0	0	0	0
gene-trnay-gua_31				0	1	1	0	1	0	0	0	0
gene-trnay-gua_32				0	1	1	0	1	0	0	0	0
gene-trnay-gua_33				0	1	1	0	1	0	0	0	0
gene-trnay-gua_34				0	1	1	0	1	0	0	0	0
gene-trnay-gua_35				0	1	1	0	1	0	0	0	0
gene-trnay-gua_36				0	1	1	0	1	0	0	0	0
gene-trnay-gua_37				0	1	1	0	1	0	0	0	0
gene-trnay-gua_38				0	1	1	0	1	0	0	0	0
gene-trnay-gua_39				0	1	1	0	1	0	0	0	0
gene-trnay-gua_40				0	1	1	0	1	0	0	0	0
gene-trnt1	trnt1	tRNA nucleotidyl transferase, CCA-adding, 1	protein_coding	3	1	1	0	0	1	0	0	0
gene-trnt1_1				0	1	1	0	1	0	0	0	0
gene-tsg101a_1				0	1	1	0	1	0	0	0	0
gene-ttc12	ttc12	tetratricopeptide repeat domain 12	protein_coding	1	1	1	0	0	1	0	0	0
gene-ttc12_1				0	1	1	0	1	0	0	0	0
gene-ttc13_1				0	1	1	0	1	0	0	0	0
gene-tut1	tut1	terminal uridylyl transferase 1, U6 snRNA-specific	protein_coding	4	1	1	0	0	1	0	0	0
gene-tut1_1				0	1	1	0	1	0	0	0	0
gene-twist1b_1				0	1	1	0	1	0	0	0	0
gene-txnrd2.2_1				0	1	1	0	1	0	0	0	0
gene-uba6	uba6	ubiquitin like modifier activating enzyme 6	protein_coding	4	1	1	0	1	0	0	0	0
gene-ube3d	ube3d	ubiquitin protein ligase E3D	protein_coding	10	1	1	0	1	0	0	0	0
gene-ufc1	ufc1	ubiquitin-fold modifier conjugating enzyme 1	protein_coding	3	1	1	0	1	0	0	0	0
gene-usp34	usp34	ubiquitin specific peptidase 34	protein_coding	5	1	1	0	1	0	0	0	0
gene-vash1	vash1	vasohibin 1	protein_coding	2	1	1	0	0	1	0	0	0
gene-vash1_1				0	1	1	0	1	0	0	0	0
gene-vax1	vax1	ventral anterior homeobox 1	protein_coding	6	1	1	0	0	1	0	0	0
gene-vax1_1				0	1	1	0	1	0	0	0	0
gene-vgf_1				0	1	1	0	1	0	0	0	0
gene-vmo1b	vmo1b	vitelline membrane outer layer 1 homolog b	protein_coding	1	1	1	0	1	0	0	0	0
gene-vps52	vps52	VPS52 subunit of GARP complex	protein_coding	6	1	1	0	0	1	0	0	0
gene-vps52_1				0	1	1	0	1	0	0	0	0
gene-vps72a	vps72a	vacuolar protein sorting 72 homolog a	protein_coding	4	1	1	0	0	1	0	0	0
gene-vps72a_1				0	1	1	0	1	0	0	0	0
gene-vwa11	vwa11	von Willebrand factor A domain containing 11	protein_coding	0	1	1	0	0	1	0	0	0
gene-vwa11_1				0	1	1	0	1	0	0	0	0
gene-wbp2nl	wbp2nl	WBP2 N-terminal like	protein_coding	4	1	1	0	1	0	0	0	0
gene-wbp4	wbp4	WW domain binding protein 4	protein_coding	6	1	1	0	1	0	0	0	0
gene-wdr35_1				0	1	1	0	1	0	0	0	0
gene-wdr76_1				0	1	1	0	1	0	0	0	0
gene-wdr93	wdr93	WD repeat domain 93	protein_coding	0	1	1	0	0	1	0	0	0
gene-wdr93_1				0	1	1	0	1	0	0	0	0
gene-wu:fa25f02_1				0	1	1	0	1	0	0	0	0
gene-wu:fc50b12	wu:fc50b12	uncharacterized protein LOC103911624 homolog	protein_coding	2	1	1	0	0	1	0	0	0
gene-wu:fc50b12_1				0	1	1	0	1	0	0	0	0
gene-xpo1a	xpo1a	exportin 1 (CRM1 homolog, yeast) a	protein_coding	7	1	1	0	1	0	0	0	0
gene-yrdc	yrdc	yrdC N(6)-threonylcarbamoyltransferase domain containing	protein_coding	5	1	1	0	1	0	0	0	0
gene-zbtb45	zbtb45	zinc finger and BTB domain containing 45	protein_coding	5	1	1	0	1	0	0	0	0
gene-zdhhc22_1				0	1	1	0	1	0	0	0	0
gene-zfhx2_1				0	1	1	0	1	0	0	0	0
gene-zgc:101716	zgc:101716	uncharacterized protein LOC492784 homolog	protein_coding	1	1	1	0	1	0	0	0	0
gene-zgc:114119	zgc:114119	uncharacterized protein LOC619273 homolog	protein_coding	3	1	1	0	0	1	0	0	0
gene-zgc:114119_1				0	1	1	0	1	0	0	0	0
gene-zgc:153284	zgc:153284	uncharacterized protein LOC751696 homolog	protein_coding	1	1	1	0	1	0	0	0	0
gene-zgc:153846	zgc:153846	uncharacterized protein LOC767711 homolog	protein_coding	3	1	1	0	0	1	0	0	0
gene-zgc:153846_1				0	1	1	0	1	0	0	0	0
gene-zgc:154075	zgc:154075	uncharacterized protein LOC556929 homolog	protein_coding	1	1	1	0	0	1	0	0	0
gene-zgc:154075_1				0	1	1	0	1	0	0	0	0
gene-zgc:162193_1				0	1	1	0	1	0	0	0	0
gene-zgc:162193_2				0	1	1	0	1	0	0	0	0
gene-zgc:194655	zgc:194655	uncharacterized protein LOC794380 homolog	protein_coding	1	1	1	0	0	1	0	0	0
gene-zgc:194655_1				0	1	1	0	1	0	0	0	0
gene-zgc:194908_1				0	1	1	0	1	0	0	0	0
gene-zgc:92275_1				0	1	1	0	1	0	0	0	0
gene-zgc:92907_1				0	1	1	0	1	0	0	0	0
gene-zglp1	zglp1	zinc finger GATA like protein 1	protein_coding	6	1	1	0	0	1	0	0	0
gene-zglp1_1				0	1	1	0	1	0	0	0	0
gene-zgpat_1				0	1	1	0	1	0	0	0	0
gene-zmp:0000001174_1				0	1	1	0	1	0	0	0	0
gene-znf512	znf512	zinc finger protein 512	protein_coding	1	1	1	0	1	0	0	0	0
gene-znf526	znf526	zinc finger protein 526	protein_coding	4	1	1	0	1	0	0	0	0
gene-znf536	znf536	zinc finger protein 536	protein_coding	4	1	1	0	1	0	0	0	0
gene-zranb2_1				0	1	1	0	1	0	0	0	0
gene-LOC120017344	LOC120017344	threonine--tRNA ligase 1, cytoplasmic-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017345	LOC120017345	anthrax toxin receptor 2-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017347	LOC120017347	putative protein TPRXL	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017349	LOC120017349	paladin-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017354	LOC120017354	A disintegrin and metalloproteinase with thrombospondin motifs 3-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017356	LOC120017356	NLR family CARD domain-containing protein 3-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017357	LOC120017357	cadherin-23-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017362	LOC120017362	adenosine kinase-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017363	LOC120017363	golgin subfamily A member 6-like protein 22	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017364	LOC120017364	high choriolytic enzyme 1-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017366	LOC120017366	golgin subfamily A member 6-like protein 22	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017374	LOC120017374	palmitoyltransferase ZDHHC16A-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017375	LOC120017375	ubiquitin domain-containing protein 1-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017377	LOC120017377	pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017378	LOC120017378	growth/differentiation factor 10-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017379	LOC120017379	IQ motif and ankyrin repeat domain-containing protein 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017386	LOC120017386	sorbin and SH3 domain-containing protein 1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017407	LOC120017407	synaptopodin 2-like protein	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017413	LOC120017413	lymphocyte-specific helicase-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120017430	LOC120017430	protocadherin-15-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017444	LOC120017444	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017449	LOC120017449	glutathione peroxidase 6-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017454	LOC120017454	dnaJ homolog subfamily B member 12-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017455	LOC120017455	dnaJ homolog subfamily B member 12-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017456	LOC120017456	dnaJ homolog subfamily B member 12-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017462	LOC120017462	A disintegrin and metalloproteinase with thrombospondin motifs 14-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017463	LOC120017463	myosin heavy chain, fast skeletal muscle-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017464	LOC120017464	myosin heavy chain, fast skeletal muscle-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017466	LOC120017466	DNA-directed RNA polymerase III subunit RPC1	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017472	LOC120017472	fibroblast growth factor receptor 2-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120017475	LOC120017475	protein FAM160B1-like	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017479	LOC120017479	kinesin light chain 1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017481	LOC120017481	vicilin-like seed storage protein At2g18540	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017482	LOC120017482	vicilin-like seed storage protein At2g18540	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017483	LOC120017483	golgin subfamily A member 6-like protein 22	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017496	LOC120017496	mitogen-activated protein kinase 8-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017497	LOC120017497	prominin-1-A-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017498	LOC120017498	LIM domain-binding protein 1-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017499	LOC120017499	peroxisome proliferator-activated receptor gamma coactivator-related protein 1-like	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017500	LOC120017500	protein O-GlcNAcase-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017501	LOC120017501	suppressor of fused homolog	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017502	LOC120017502	mpv17-like protein	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017504	LOC120017504	anthrax toxin receptor 1-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017538	LOC120017538	nuclear distribution protein nudE homolog 1-like	protein_coding	12	1	0	0	0	0	1	0	0
gene-LOC120017539	LOC120017539	cytoplasmic polyadenylation element-binding protein 3-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120017541	LOC120017541	TATA-binding protein-associated factor 172-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017544	LOC120017544	multidrug resistance-associated protein 1-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017546	LOC120017546	DNA nucleotidylexotransferase-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017547	LOC120017547	inositol polyphosphate-5-phosphatase A-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017567	LOC120017567	40S ribosomal protein S15a	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017568	LOC120017568	adenylate cyclase type 9-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017569	LOC120017569	echinoderm microtubule-associated protein-like 4	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017572	LOC120017572	protein quaking	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017580	LOC120017580	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017601	LOC120017601	bone morphogenetic protein receptor type-1A-like	protein_coding	9	1	0	0	0	0	1	0	0
gene-LOC120017604	LOC120017604	SAFB-like transcription modulator	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017617	LOC120017617	GTPase IMAP family member 7-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017631	LOC120017631	GTPase IMAP family member 7-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017632	LOC120017632	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017633	LOC120017633	calcium/calmodulin-dependent protein kinase type II subunit gamma	protein_coding	6	1	0	0	0	0	1	0	0
gene-LOC120017645	LOC120017645	stromal membrane-associated protein 1-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017646	LOC120017646	uncharacterized LOC120017646	lncRNA	0	1	0	0	0	0	1	0	0
gene-LOC120017649	LOC120017649	isoaspartyl peptidase/L-asparaginase-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017650	LOC120017650	B-cell lymphoma/leukemia 11A-like	protein_coding	5	1	0	0	0	0	1	0	0
gene-LOC120017651	LOC120017651	cGMP-dependent protein kinase 1-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017656	LOC120017656	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	1	1	0	0	0	0	1	0	0
gene-LOC120017662	LOC120017662	max-interacting protein 1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017671	LOC120017671	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	protein_coding	3	1	0	0	0	0	1	0	0
gene-LOC120017673	LOC120017673	carbohydrate sulfotransferase 15-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017675	LOC120017675	transmembrane protease serine 9-like	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017691	LOC120017691	uncharacterized LOC120017691	protein_coding	0	1	0	0	0	0	1	0	0
gene-LOC120017701	LOC120017701	GDNF family receptor alpha-1-like	protein_coding	4	1	0	0	0	0	1	0	0
gene-LOC120017702	LOC120017702	attractin-like protein 1	protein_coding	2	1	0	0	0	0	1	0	0
gene-LOC120017709	LOC120017709	spectrin beta chain, non-erythrocytic 1-like	protein_coding	10	1	0	0	0	0	1	0	0
gene-LOC120017710	LOC120017710	zinc transporter 6-like	protein_coding	4	1	0	0	0	0	1	0	0
