gene_id	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120051825	LOC120051825	120051825	protein_coding	NC_052314.1	20597373	20600758	+	0	E3 ubiquitin-protein ligase RNF14-like	8	3	3	2	GO:0000151|GO:0000209|GO:0005737|GO:0006511|GO:0008270|GO:0031624|GO:0032436|GO:0061630
gene-LOC120051826	LOC120051826	120051826	lncRNA	NC_052314.1	20604789	20606224	+	0	uncharacterized LOC120051826	0	0	0	0	
gene-LOC120051827	LOC120051827	120051827	protein_coding	NC_052314.1	20789988	20790935	+	0	transcription factor Sox-2-like	5	3	2	0	GO:0000978|GO:0000981|GO:0006355|GO:0009653|GO:0030154
gene-LOC120051828	LOC120051828	120051828	protein_coding	NC_052314.1	21062133	21122236	-	0	leucine-rich repeat-containing protein 7-like	6	2	1	3	GO:0005515|GO:0005912|GO:0014069|GO:0045211|GO:0098887|GO:0098968
gene-LOC120051829	LOC120051829	120051829	protein_coding	NC_052314.1	21303991	21310780	+	0	retinal Mueller cells isomerohydrolase	5	2	3	0	GO:0003834|GO:0042574|GO:0050251|GO:0052885|GO:1901827
gene-LOC120051830	LOC120051830	120051830	protein_coding	NC_052314.1	21527616	21533420	+	0	39S ribosomal protein L55, mitochondrial-like	3	1	1	1	GO:0003735|GO:0005762|GO:0006412
gene-LOC120051831	LOC120051831	120051831	protein_coding	NC_052314.1	22120070	22171736	+	0	ELAV-like protein 4	2	0	1	1	GO:0003723|GO:1990904
gene-LOC120051832	LOC120051832	120051832	protein_coding	NC_052307.1	44801541	44803318	+	0	fatty acid-binding protein, liver-type-like	4	1	1	2	GO:0005504|GO:0005634|GO:0005829|GO:0015908
gene-LOC120051833	LOC120051833	120051833	protein_coding	NC_052314.1	22320157	22321780	-	0	doublesex- and mab-3-related transcription factor A2-like	7	3	3	1	GO:0000978|GO:0000981|GO:0005515|GO:0005634|GO:0006357|GO:0007281|GO:0007548
gene-LOC120051834	LOC120051834	120051834	protein_coding	NC_052314.1	22439680	22456090	-	0	RING finger protein 11-like	0	0	0	0	
gene-LOC120051835	LOC120051835	120051835	lncRNA	NC_052314.1	22558434	22561034	-	0	uncharacterized LOC120051835	0	0	0	0	
gene-LOC120051836	LOC120051836	120051836	protein_coding	NC_052314.1	22973335	22983202	+	0	LIM/homeobox protein Lhx4-like	5	2	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357|GO:0030182
gene-LOC120051837	LOC120051837	120051837	protein_coding	NC_052314.1	23147608	23163183	-	0	HAUS augmin-like complex subunit 5	4	2	0	2	GO:0005813|GO:0007098|GO:0051225|GO:0070652
gene-LOC120051838	LOC120051838	120051838	protein_coding	NC_052314.1	23185067	23192957	-	0	replication factor C subunit 4-like	8	2	4	2	GO:0003677|GO:0003689|GO:0005524|GO:0005634|GO:0005663|GO:0006261|GO:0006281|GO:0016887
gene-LOC120051839	LOC120051839	120051839	protein_coding	NC_052314.1	23524689	23794591	+	0	neuroligin-1-like	11	6	2	3	GO:0007158|GO:0007268|GO:0009986|GO:0038023|GO:0042043|GO:0045202|GO:0048488|GO:0050804|GO:0097104|GO:0097105|GO:0099634
gene-LOC120051840	LOC120051840	120051840	protein_coding	NC_052314.1	24926583	24929492	-	0	polymeric immunoglobulin receptor-like	0	0	0	0	
gene-LOC120051841	LOC120051841	120051841	protein_coding	NC_052307.1	45105607	45110481	-	0	nucleus accumbens-associated protein 2	4	1	3	0	GO:0000978|GO:0000981|GO:0005515|GO:0006357
gene-LOC120051842	LOC120051842	120051842	protein_coding	NC_052314.1	24952322	24953278	-	0	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1-like	3	1	0	2	GO:0006487|GO:0008250|GO:0016020
gene-LOC120051843	LOC120051843	120051843	protein_coding	NC_052314.1	12659005	12669718	-	0	E3 ubiquitin-protein ligase TRIM33-like	2	0	2	0	GO:0005515|GO:0008270
gene-LOC120051845	LOC120051845	120051845	protein_coding	NC_052314.1	25548157	25564810	+	0	glycosaminoglycan xylosylkinase	3	1	1	1	GO:0005794|GO:0006468|GO:0016773
gene-LOC120051846	LOC120051846	120051846	lncRNA	NC_052314.1	25592728	25615734	-	0	uncharacterized LOC120051846	0	0	0	0	
gene-LOC120051848	LOC120051848	120051848	protein_coding	NC_052314.1	25884129	25885800	+	0	putative nuclease HARBI1	0	0	0	0	
gene-LOC120051849	LOC120051849	120051849	protein_coding	NC_052314.1	25890254	25895279	+	0	phospholipid phosphatase 6-like	1	0	1	0	GO:0042392
gene-LOC120051850	LOC120051850	120051850	protein_coding	NC_052314.1	26407491	26414868	-	0	biogenesis of lysosome-related organelles complex-1 subunit 2-like	6	2	1	3	GO:0000930|GO:0016197|GO:0031083|GO:0032418|GO:0043015|GO:0099078
gene-LOC120051851	LOC120051851	120051851	protein_coding	NC_052307.1	45248448	45318591	-	0	regulator of G-protein signaling 3-like	4	1	1	2	GO:0005515|GO:0005634|GO:0005886|GO:0007165
gene-LOC120051852	LOC120051852	120051852	protein_coding	NC_052314.1	26529477	26534627	+	0	collectrin-like	0	0	0	0	
gene-LOC120051853	LOC120051853	120051853	protein_coding	NC_052314.1	26544909	26547348	-	0	uncharacterized LOC120051853	2	1	1	0	GO:0005509|GO:0007156
gene-LOC120051854	LOC120051854	120051854	protein_coding	NC_052314.1	26568155	26578442	-	0	proteasome subunit beta type-5-like	3	1	1	1	GO:0004298|GO:0005839|GO:0051603
gene-LOC120051855	LOC120051855	120051855	protein_coding	NC_052314.1	26617400	26627309	-	0	sodium-dependent phosphate transport protein 2B-like	6	2	1	3	GO:0005436|GO:0005903|GO:0016324|GO:0030643|GO:0031982|GO:0044341
gene-LOC120051856	LOC120051856	120051856	protein_coding	NC_052314.1	26642902	26645905	-	0	proproteinase E-like	3	1	1	1	GO:0004252|GO:0005615|GO:0006508
gene-LOC120051857	LOC120051857	120051857	lncRNA	NC_052314.1	26963261	26965413	-	0	uncharacterized LOC120051857	0	0	0	0	
gene-LOC120051858	LOC120051858	120051858	protein_coding	NC_052314.1	27262244	27263602	+	0	zygote arrest protein 1-like	3	1	1	1	GO:0005737|GO:0006412|GO:1903231
gene-LOC120051859	LOC120051859	120051859	protein_coding	NC_052314.1	27409202	27412567	-	0	beta-sarcoglycan-like	3	1	0	2	GO:0007517|GO:0016012|GO:0042383
gene-LOC120051863	LOC120051863	120051863	protein_coding	NC_052314.1	27513497	27516019	+	0	ras-like protein family member 11B	2	0	2	0	GO:0003924|GO:0005525
gene-LOC120051864	LOC120051864	120051864	protein_coding	NC_052314.1	27984035	27985011	+	0	GS homeobox 2-like	4	1	2	1	GO:0000981|GO:0005634|GO:0006355|GO:1990837
gene-LOC120051865	LOC120051865	120051865	pseudogene	NC_052314.1	27990949	27991973	+	0		0	0	0	0	
gene-LOC120051866	LOC120051866	120051866	protein_coding	NC_052314.1	12705871	12706836	+	0	basic salivary proline-rich protein 2-like	0	0	0	0	
gene-LOC120051867	LOC120051867	120051867	protein_coding	NC_052314.1	28231816	28296084	-	0	circadian locomoter output cycles protein kaput-like	8	2	3	3	GO:0000981|GO:0005634|GO:0005737|GO:0006357|GO:0032922|GO:0046983|GO:0070888|GO:1990513
gene-LOC120051869	LOC120051869	120051869	protein_coding	NC_052314.1	28449831	28465938	-	0	GTP-binding protein REM 2-like	4	0	3	1	GO:0003924|GO:0005246|GO:0005525|GO:0005886
gene-LOC120051870	LOC120051870	120051870	protein_coding	NC_052314.1	29066794	29072972	+	0	regulator of G-protein signaling 4-like	0	0	0	0	
gene-LOC120051871	LOC120051871	120051871	pseudogene	NC_052314.1	12776878	12778407	-	0		0	0	0	0	
gene-LOC120051873	LOC120051873	120051873	protein_coding	NC_052314.1	29142239	29143729	-	0	regulator of G-protein signaling 5-like	0	0	0	0	
gene-LOC120051874	LOC120051874	120051874	protein_coding	NC_052314.1	29172839	29206610	-	0	regulator of G-protein signaling 8-like	0	0	0	0	
gene-LOC120051875	LOC120051875	120051875	protein_coding	NC_052314.1	30430912	30433154	+	0	regulator of G-protein signaling 21-like	0	0	0	0	
gene-LOC120051876	LOC120051876	120051876	protein_coding	NC_052314.1	30449963	30452026	+	0	regulator of G-protein signaling 2-like	0	0	0	0	
gene-LOC120051877	LOC120051877	120051877	protein_coding	NC_052314.1	30530370	30568688	+	0	volume-regulated anion channel subunit LRRC8C-like	1	0	1	0	GO:0005515
gene-LOC120051878	LOC120051878	120051878	protein_coding	NC_052314.1	30589741	30592281	+	0	volume-regulated anion channel subunit LRRC8D-like	1	0	1	0	GO:0005515
gene-LOC120051879	LOC120051879	120051879	protein_coding	NC_052314.1	13104419	13146415	+	0	secretory carrier-associated membrane protein 2-like	3	1	0	2	GO:0015031|GO:0032588|GO:0055038
gene-LOC120051880	LOC120051880	120051880	pseudogene	NC_052307.1	47034720	47046581	+	0		0	0	0	0	
gene-LOC120051881	LOC120051881	120051881	protein_coding	NC_052314.1	30879430	30882743	-	0	barH-like 2 homeobox protein	4	1	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
gene-LOC120051882	LOC120051882	120051882	protein_coding	NC_052314.1	31708700	31709127	+	0	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12-like	3	1	1	1	GO:0005834|GO:0007186|GO:0031681
gene-LOC120051883	LOC120051883	120051883	protein_coding	NC_052314.1	31720203	31724525	-	0	growth arrest and DNA damage-inducible protein GADD45 alpha-like	3	1	0	2	GO:0005634|GO:0005737|GO:0051726
gene-LOC120051885	LOC120051885	120051885	protein_coding	NC_052314.1	32814699	33038887	+	0	receptor-type tyrosine-protein phosphatase F	3	1	2	0	GO:0004725|GO:0005515|GO:0006470
gene-LOC120051886	LOC120051886	120051886	lncRNA	NC_052314.1	33221794	33224666	+	0	uncharacterized LOC120051886	0	0	0	0	
gene-LOC120051887	LOC120051887	120051887	protein_coding	NC_052314.1	33311523	33313970	+	0	proteasome subunit alpha type-7-like	4	1	0	3	GO:0005634|GO:0005839|GO:0006511|GO:0019773
gene-LOC120051888	LOC120051888	120051888	protein_coding	NC_052314.1	34560457	34591083	+	0	myosin light chain kinase family member 4-like	7	3	2	2	GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0006468|GO:0035556|GO:0043065
gene-LOC120051889	LOC120051889	120051889	protein_coding	NC_052314.1	34943793	34946011	-	0	forkhead box C1-A-like	5	3	2	0	GO:0000978|GO:0000981|GO:0006357|GO:0009653|GO:0030154
gene-LOC120051890	LOC120051890	120051890	protein_coding	NC_052314.1	34977900	34984847	-	0	forkhead box protein F2-like	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009887
gene-LOC120051891	LOC120051891	120051891	protein_coding	NC_052307.1	47071275	47077959	+	0	chromaffin granule amine transporter-like	7	3	2	2	GO:0005335|GO:0015842|GO:0030672|GO:0042908|GO:0042910|GO:0043195|GO:0055085
gene-LOC120051895	LOC120051895	120051895	protein_coding	NC_052314.1	35606557	35609804	+	0	insulin-like growth factor-binding protein 1	5	1	2	2	GO:0005576|GO:0005615|GO:0031994|GO:0031995|GO:0043567
gene-LOC120051896	LOC120051896	120051896	protein_coding	NC_052314.1	35617263	35673866	-	0	insulin-like growth factor-binding protein 3	6	1	3	2	GO:0001968|GO:0005576|GO:0005615|GO:0031994|GO:0031995|GO:0043567
gene-LOC120051897	LOC120051897	120051897	protein_coding	NC_052314.1	36068469	36069395	-	0	transcription factor MafAa-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120051898	LOC120051898	120051898	protein_coding	NC_052314.1	36445841	36449641	-	0	protein mago nashi homolog	4	1	0	3	GO:0005634|GO:0008380|GO:0035145|GO:0071013
gene-LOC120051899	LOC120051899	120051899	protein_coding	NC_052314.1	36586145	36614656	+	0	G-protein-signaling modulator 2-like	2	0	2	0	GO:0005515|GO:0030695
gene-LOC120051900	LOC120051900	120051900	protein_coding	NC_052314.1	36801899	36939786	-	0	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1-like	5	3	2	0	GO:0000052|GO:0006525|GO:0016403|GO:0016597|GO:0045429
gene-LOC120051901	LOC120051901	120051901	lncRNA	NC_052314.1	37113629	37113996	-	0	uncharacterized LOC120051901	0	0	0	0	
gene-LOC120051903	LOC120051903	120051903	lncRNA	NC_052314.1	37296442	37297957	+	0	uncharacterized LOC120051903	0	0	0	0	
gene-LOC120051904	LOC120051904	120051904	protein_coding	NC_052314.1	37474384	37476929	-	0	probable proline--tRNA ligase, mitochondrial	5	1	2	2	GO:0004827|GO:0005524|GO:0005737|GO:0005739|GO:0006433
gene-LOC120051905	LOC120051905	120051905	protein_coding	NC_052314.1	37513270	37515276	+	0	relaxin-3-like	2	0	1	1	GO:0005179|GO:0005576
gene-LOC120051906	LOC120051906	120051906	protein_coding	NC_052314.1	38750777	38751877	-	0	forkhead box protein D3-B-like	5	3	2	0	GO:0000978|GO:0000981|GO:0006357|GO:0009653|GO:0030154
gene-LOC120051907	LOC120051907	120051907	protein_coding	NC_052314.1	39666091	39672822	+	0	uncharacterized LOC120051907	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0007548
gene-LOC120051909	LOC120051909	120051909	pseudogene	NC_052314.1	39727144	39750520	+	0		0	0	0	0	
gene-LOC120051912	LOC120051912	120051912	protein_coding	NC_052314.1	40962718	40964622	-	0	uncharacterized LOC120051912	1	0	1	0	GO:0003676
gene-LOC120051913	LOC120051913	120051913	lncRNA	NC_052314.1	40968593	40977086	-	0	uncharacterized LOC120051913	0	0	0	0	
gene-LOC120051914	LOC120051914	120051914	protein_coding	NC_052314.1	41005259	41012509	-	0	paired mesoderm homeobox protein 1-like	3	1	2	0	GO:0000981|GO:0003677|GO:0006355
gene-LOC120051916	LOC120051916	120051916	lncRNA	NC_052314.1	41360783	41363662	+	0	uncharacterized LOC120051916	0	0	0	0	
gene-LOC120051917	LOC120051917	120051917	lncRNA	NC_052314.1	41536284	41538758	+	0	uncharacterized LOC120051917	0	0	0	0	
gene-LOC120051918	LOC120051918	120051918	protein_coding	NC_052314.1	41622704	41629883	-	0	nuclear receptor subfamily 2 group F member 6-like	6	3	3	0	GO:0000122|GO:0000978|GO:0004879|GO:0008270|GO:0030154|GO:0048856
gene-LOC120051919	LOC120051919	120051919	protein_coding	NC_052314.1	41758823	41762396	-	0	DET1- and DDB1-associated protein 1-like	2	1	0	1	GO:0032436|GO:0080008
gene-LOC120051920	LOC120051920	120051920	protein_coding	NC_052314.1	42885777	42904653	+	0	beta-1,3-galactosyltransferase 2-like	3	1	1	1	GO:0006486|GO:0008499|GO:0016020
gene-LOC120051921	LOC120051921	120051921	protein_coding	NC_052314.1	43047917	43055936	-	0	prostaglandin G/H synthase 2-like	8	2	4	2	GO:0004601|GO:0004666|GO:0005737|GO:0006979|GO:0016702|GO:0019371|GO:0020037|GO:0043005
gene-LOC120051922	LOC120051922	120051922	protein_coding	NC_052314.1	43085489	43113026	+	0	cytosolic phospholipase A2-like	8	1	3	4	GO:0005509|GO:0005544|GO:0005634|GO:0005783|GO:0005794|GO:0005829|GO:0046475|GO:0047498
gene-LOC120051924	LOC120051924	120051924	lncRNA	NC_052314.1	43259955	43265423	-	0	uncharacterized LOC120051924	0	0	0	0	
gene-LOC120051925	LOC120051925	120051925	lncRNA	NC_052314.1	43309311	43316500	-	0	uncharacterized LOC120051925	0	0	0	0	
gene-LOC120051926	LOC120051926	120051926	protein_coding	NC_052314.1	43603328	43606770	-	0	transmembrane 4 L6 family member 1-like	1	0	0	1	GO:0016020
gene-LOC120051927	LOC120051927	120051927	protein_coding	NC_052314.1	44171540	44176900	-	0	claudin-18-like	5	2	1	2	GO:0005198|GO:0005886|GO:0005923|GO:0007155|GO:0070830
gene-LOC120051928	LOC120051928	120051928	protein_coding	NC_052314.1	44366930	44473422	-	0	potassium voltage-gated channel subfamily C member 1-like	8	2	2	4	GO:0005251|GO:0005515|GO:0008076|GO:0030424|GO:0032590|GO:0032809|GO:0051260|GO:0071805
gene-LOC120051929	LOC120051929	120051929	protein_coding	NC_052314.1	45091739	45098416	+	0	protein yippee-like 3	0	0	0	0	
gene-LOC120051930	LOC120051930	120051930	protein_coding	NC_052314.1	45210392	45224588	+	0	E3 ubiquitin-protein ligase RNF25-like	5	2	2	1	GO:0005515|GO:0005634|GO:0016567|GO:0051092|GO:0061630
gene-LOC120051931	LOC120051931	120051931	protein_coding	NC_052314.1	45379986	45383052	+	0	mucin-3A-like	0	0	0	0	
gene-LOC120051932	LOC120051932	120051932	protein_coding	NC_052314.1	45475965	45483440	-	0	serine-aspartate repeat-containing protein F-like	1	0	1	0	GO:0005509
gene-LOC120051933	LOC120051933	120051933	lncRNA	NC_052314.1	45486092	45488433	-	0	uncharacterized LOC120051933	0	0	0	0	
gene-LOC120051934	LOC120051934	120051934	pseudogene	NC_052307.1	47588713	47604047	+	0		0	0	0	0	
gene-LOC120051935	LOC120051935	120051935	protein_coding	NC_052314.1	45614028	45620627	-	0	transmembrane gamma-carboxyglutamic acid protein 2-like	3	0	1	2	GO:0005509|GO:0005576|GO:0005615
gene-LOC120051936	LOC120051936	120051936	protein_coding	NC_052314.1	45892410	45893711	+	0	ATP-sensitive inward rectifier potassium channel 12-like	4	2	1	1	GO:0005242|GO:0005886|GO:0034765|GO:1990573
gene-LOC120051937	LOC120051937	120051937	protein_coding	NC_052314.1	46247436	46293292	-	0	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1-like	7	4	2	1	GO:0004842|GO:0005515|GO:0016567|GO:0031463|GO:0035024|GO:0043161|GO:0051260
gene-LOC120051938	LOC120051938	120051938	protein_coding	NC_052314.1	46416901	46420077	-	0	heme-binding protein 2-like	1	0	0	1	GO:0005737
gene-LOC120051939	LOC120051939	120051939	protein_coding	NC_052314.1	46522065	46541759	+	0	homeobox protein Dlx4a-like	5	3	2	0	GO:0000122|GO:0000978|GO:0000981|GO:0009790|GO:0030154
gene-LOC120051940	LOC120051940	120051940	pseudogene	NC_052314.1	46568107	46593093	-	0		0	0	0	0	
gene-LOC120051941	LOC120051941	120051941	protein_coding	NC_052314.1	46605375	46606316	+	0	cyclin-dependent kinase 5 activator 1-like	7	3	2	2	GO:0005737|GO:0007420|GO:0016533|GO:0019901|GO:0032147|GO:0045737|GO:0061575
gene-LOC120051942	LOC120051942	120051942	lncRNA	NC_052314.1	46650773	46691850	+	0	uncharacterized LOC120051942	0	0	0	0	
gene-LOC120051943	LOC120051943	120051943	protein_coding	NC_052314.1	46743956	46746466	-	0	prolactin-2	6	3	1	2	GO:0005179|GO:0005576|GO:0005615|GO:0008284|GO:0031667|GO:0046427
gene-LOC120051944	LOC120051944	120051944	lncRNA	NC_052314.1	46760500	46767766	+	0	uncharacterized LOC120051944	0	0	0	0	
gene-LOC120051945	LOC120051945	120051945	lncRNA	NC_052314.1	46888525	46901283	+	0	uncharacterized LOC120051945	0	0	0	0	
gene-LOC120051946	LOC120051946	120051946	pseudogene	NC_052307.1	47746675	47749395	-	0		0	0	0	0	
gene-LOC120051947	LOC120051947	120051947	pseudogene	NC_052314.1	46929855	46937926	+	0		0	0	0	0	
gene-LOC120051948	LOC120051948	120051948	protein_coding	NC_052314.1	47968208	47972898	+	0	uncharacterized LOC120051948	0	0	0	0	
gene-LOC120051952	LOC120051952	120051952	protein_coding	NC_052314.1	48305873	48316282	-	0	myozenin-2-like	5	0	3	2	GO:0003779|GO:0015629|GO:0030018|GO:0031433|GO:0051373
gene-LOC120051953	LOC120051953	120051953	protein_coding	NC_052314.1	48629191	48630435	-	0	glycoprotein hormones alpha chain 2	6	2	1	3	GO:0005576|GO:0005615|GO:0006590|GO:0010893|GO:0016913|GO:0016914
gene-LOC120051955	LOC120051955	120051955	protein_coding	NC_052314.1	49072732	49074485	-	0	secreted frizzled-related protein 2-like	5	3	1	1	GO:0005615|GO:0017147|GO:0035567|GO:0060070|GO:0090090
gene-LOC120051956	LOC120051956	120051956	protein_coding	NC_052314.1	49182820	49185568	-	0	zinc finger protein RFP-like	2	0	2	0	GO:0005515|GO:0008270
gene-LOC120051957	LOC120051957	120051957	protein_coding	NC_052314.1	49247325	49277132	+	0	neuromedin-K receptor-like	5	2	1	2	GO:0004995|GO:0005886|GO:0007186|GO:0097225|GO:1902093
gene-LOC120051959	LOC120051959	120051959	protein_coding	NC_052314.1	51295788	51297184	-	0	early growth response protein 3-like	3	1	2	0	GO:0000978|GO:0000981|GO:0006357
gene-LOC120051960	LOC120051960	120051960	protein_coding	NC_052314.1	51385047	51387494	+	0	uncharacterized LOC120051960	0	0	0	0	
gene-LOC120051961	LOC120051961	120051961	protein_coding	NC_052314.1	51820496	51840529	-	0	SLAM family member 5-like	0	0	0	0	
gene-LOC120051962	LOC120051962	120051962	protein_coding	NC_052314.1	52342054	52370985	-	0	leucine-rich repeats and immunoglobulin-like domains protein 1	0	0	0	0	
gene-LOC120051963	LOC120051963	120051963	protein_coding	NC_052314.1	52859621	52862277	+	0	uncharacterized LOC120051963	0	0	0	0	
gene-LOC120051964	LOC120051964	120051964	V_segment	NC_052314.1	52878919	52880379	+	0		0	0	0	0	
gene-LOC120051965	LOC120051965	120051965	protein_coding	NC_052314.1	52917208	52942064	-	0	calcium-binding protein 2-like	1	0	1	0	GO:0005509
gene-LOC120051966	LOC120051966	120051966	protein_coding	NC_052307.1	47816514	47840082	-	0	NLR family CARD domain-containing protein 3-like	1	0	1	0	GO:0005515
gene-LOC120051967	LOC120051967	120051967	protein_coding	NC_052314.1	52955939	53002167	+	0	double C2-like domain-containing protein beta	1	0	0	1	GO:0016020
gene-LOC120051968	LOC120051968	120051968	protein_coding	NC_052314.1	53524635	53537954	-	0	uncharacterized LOC120051968	3	2	1	0	GO:0005127|GO:0043524|GO:0070120
gene-LOC120051969	LOC120051969	120051969	protein_coding	NC_052314.1	53542257	53548150	+	0	uncharacterized LOC120051969	1	0	1	0	GO:0046872
gene-LOC120051970	LOC120051970	120051970	lncRNA	NC_052314.1	55840814	55842188	+	0	uncharacterized LOC120051970	0	0	0	0	
gene-LOC120051972	LOC120051972	120051972	protein_coding	NC_052307.1	48144985	48147821	-	0	ankyrin repeat domain-containing protein 34B-like	1	0	1	0	GO:0005515
gene-LOC120051973	LOC120051973	120051973	protein_coding	NC_052314.1	56386068	56397370	+	0	PDZ and LIM domain protein 3-like	9	3	2	4	GO:0001725|GO:0003779|GO:0005912|GO:0007507|GO:0030018|GO:0030036|GO:0031941|GO:0051371|GO:0061061
gene-LOC120051974	LOC120051974	120051974	protein_coding	NC_052314.1	56405422	56406522	-	0	neuropeptide Y receptor type 2-like	3	1	1	1	GO:0004983|GO:0007186|GO:0016020
