site_id	chrom	pos	meth_diff	direction	gene_id	symbol	product	biotype	location_class	in_promoter	exon_overlap	distance_bp
NW_024059385.1:7976	NW_024059385.1	7976	-25.88	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3207
NW_024059385.1:8010	NW_024059385.1	8010	-17.09	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3241
NW_024059385.1:8063	NW_024059385.1	8063	-19.53	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3294
NW_024059385.1:8263	NW_024059385.1	8263	-18.21	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3494
NW_024059385.1:8305	NW_024059385.1	8305	-19.14	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3536
NW_024059385.1:8342	NW_024059385.1	8342	-17.13	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3573
NW_024059385.1:8410	NW_024059385.1	8410	-29.56	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3641
NW_024059385.1:8422	NW_024059385.1	8422	-19.85	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3653
NW_024059385.1:8463	NW_024059385.1	8463	-23.01	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3694
NW_024059385.1:8505	NW_024059385.1	8505	-22.16	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3736
NW_024059385.1:8542	NW_024059385.1	8542	-29.43	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3773
NW_024059385.1:8622	NW_024059385.1	8622	-27.01	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3853
NW_024059385.1:8663	NW_024059385.1	8663	-24.79	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3894
NW_024059385.1:8705	NW_024059385.1	8705	-25.71	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3936
NW_024059385.1:8742	NW_024059385.1	8742	-20.54	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3973
NW_024059385.1:8776	NW_024059385.1	8776	-20.69	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4007
NW_024059385.1:8822	NW_024059385.1	8822	-23.53	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4053
NW_024059385.1:8905	NW_024059385.1	8905	-28.09	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4136
NW_024059385.1:8942	NW_024059385.1	8942	-24.02	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4173
NW_024059385.1:8976	NW_024059385.1	8976	-26.59	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4207
NW_024059385.1:9022	NW_024059385.1	9022	-25.53	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4253
NW_024059385.1:9063	NW_024059385.1	9063	-30.70	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4294
NW_024059385.1:9105	NW_024059385.1	9105	-31.84	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4336
NW_024059385.1:9142	NW_024059385.1	9142	-28.06	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4373
NW_024059385.1:9176	NW_024059385.1	9176	-26.70	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4407
NW_024059385.1:9222	NW_024059385.1	9222	-30.96	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4453
NW_024059385.1:9542	NW_024059385.1	9542	-37.78	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4773
NW_024059385.1:9683	NW_024059385.1	9683	-23.41	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4914
NW_024059385.1:9766	NW_024059385.1	9766	-22.81	hypo_siscowet	gene-LOC120039107	LOC120039107	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4997
NW_024059406.1:27178	NW_024059406.1	27178	-23.22	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1564
NW_024059406.1:27178	NW_024059406.1	27178	-23.22	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3967
NW_024059406.1:27181	NW_024059406.1	27181	-19.59	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1567
NW_024059406.1:27181	NW_024059406.1	27181	-19.59	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3970
NW_024059406.1:27190	NW_024059406.1	27190	-20.84	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1576
NW_024059406.1:27190	NW_024059406.1	27190	-20.84	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3979
NW_024059406.1:27198	NW_024059406.1	27198	-15.05	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1584
NW_024059406.1:27198	NW_024059406.1	27198	-15.05	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3987
NW_024059406.1:27208	NW_024059406.1	27208	-16.92	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1594
NW_024059406.1:27208	NW_024059406.1	27208	-16.92	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3997
NW_024059406.1:27279	NW_024059406.1	27279	-19.24	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1665
NW_024059406.1:27279	NW_024059406.1	27279	-19.24	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4068
NW_024059406.1:27305	NW_024059406.1	27305	-15.77	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1691
NW_024059406.1:27305	NW_024059406.1	27305	-15.77	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4094
NW_024059406.1:27330	NW_024059406.1	27330	-17.62	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1716
NW_024059406.1:27330	NW_024059406.1	27330	-17.62	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4119
NW_024059406.1:27499	NW_024059406.1	27499	-18.04	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	promoter	1	0	1885
NW_024059406.1:27499	NW_024059406.1	27499	-18.04	hypo_siscowet	gene-LOC120039128	LOC120039128	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4288
NW_024059406.1:28361	NW_024059406.1	28361	-17.40	hypo_siscowet	gene-LOC120039129	LOC120039129	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2747
NW_024059411.1:15735	NW_024059411.1	15735	-16.79	hypo_siscowet	gene-LOC120039140	LOC120039140	uncharacterized LOC120039140	lncRNA	downstream<=5kb	0	0	1403
NW_024059411.1:15735	NW_024059411.1	15735	-16.79	hypo_siscowet	gene-LOC120039139	LOC120039139		pseudogene	promoter	1	0	1121
NW_024059411.1:15750	NW_024059411.1	15750	-15.44	hypo_siscowet	gene-LOC120039140	LOC120039140	uncharacterized LOC120039140	lncRNA	downstream<=5kb	0	0	1388
NW_024059411.1:15750	NW_024059411.1	15750	-15.44	hypo_siscowet	gene-LOC120039139	LOC120039139		pseudogene	promoter	1	0	1136
NW_024059411.1:15823	NW_024059411.1	15823	-16.75	hypo_siscowet	gene-LOC120039140	LOC120039140	uncharacterized LOC120039140	lncRNA	downstream<=5kb	0	0	1315
NW_024059411.1:15823	NW_024059411.1	15823	-16.75	hypo_siscowet	gene-LOC120039139	LOC120039139		pseudogene	promoter	1	0	1209
NW_024059442.1:1612	NW_024059442.1	1612	-18.82	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024059442.1:1612	NW_024059442.1	1612	-18.82	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	promoter	1	0	1071
NW_024059442.1:1627	NW_024059442.1	1627	-17.87	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024059442.1:1627	NW_024059442.1	1627	-17.87	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	promoter	1	0	1086
NW_024059442.1:1637	NW_024059442.1	1637	-21.07	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024059442.1:1637	NW_024059442.1	1637	-21.07	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	promoter	1	0	1096
NW_024059442.1:1647	NW_024059442.1	1647	-18.21	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024059442.1:1647	NW_024059442.1	1647	-18.21	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	promoter	1	0	1106
NW_024059442.1:1653	NW_024059442.1	1653	-16.82	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	promoter	1	1	0
NW_024059442.1:1653	NW_024059442.1	1653	-16.82	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	promoter	1	0	1112
NW_024059442.1:2953	NW_024059442.1	2953	-15.02	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024059442.1:2953	NW_024059442.1	2953	-15.02	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	2412
NW_024059442.1:2980	NW_024059442.1	2980	-16.64	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	exon	0	1	0
NW_024059442.1:2980	NW_024059442.1	2980	-16.64	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	2439
NW_024059442.1:5075	NW_024059442.1	5075	-18.01	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	downstream<=5kb	0	0	233
NW_024059442.1:5075	NW_024059442.1	5075	-18.01	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	4534
NW_024059442.1:5079	NW_024059442.1	5079	-17.35	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	downstream<=5kb	0	0	237
NW_024059442.1:5079	NW_024059442.1	5079	-17.35	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	4538
NW_024059442.1:5100	NW_024059442.1	5100	-16.48	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	downstream<=5kb	0	0	258
NW_024059442.1:5100	NW_024059442.1	5100	-16.48	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	4559
NW_024059442.1:5107	NW_024059442.1	5107	-18.77	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	downstream<=5kb	0	0	265
NW_024059442.1:5107	NW_024059442.1	5107	-18.77	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	4566
NW_024059442.1:5302	NW_024059442.1	5302	-16.60	hypo_siscowet	gene-LOC120039165	LOC120039165	28S ribosomal RNA	rRNA	downstream<=5kb	0	0	460
NW_024059442.1:5302	NW_024059442.1	5302	-16.60	hypo_siscowet	gene-LOC120039164	LOC120039164	5.8S ribosomal RNA	rRNA	downstream<=5kb	0	0	4761
NW_024059452.1:672329	NW_024059452.1	672329	-17.04	hypo_siscowet	gene-LOC120039203	LOC120039203	uncharacterized LOC120039203	lncRNA	downstream<=5kb	0	0	2127
NW_024059453.1:244895	NW_024059453.1	244895	-20.61	hypo_siscowet	gene-LOC120039215	LOC120039215	uncharacterized LOC120039215	lncRNA	intron	0	0	0
NW_024059513.1:23672	NW_024059513.1	23672	-23.86	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4375
NW_024059513.1:23909	NW_024059513.1	23909	-27.94	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4138
NW_024059513.1:23951	NW_024059513.1	23951	-37.93	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4096
NW_024059513.1:23961	NW_024059513.1	23961	-43.33	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4086
NW_024059513.1:23992	NW_024059513.1	23992	-38.62	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4055
NW_024059513.1:24004	NW_024059513.1	24004	-45.65	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4043
NW_024059513.1:24038	NW_024059513.1	24038	-35.68	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4009
NW_024059513.1:24382	NW_024059513.1	24382	-22.55	hypo_siscowet	gene-LOC120039353	LOC120039353	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3665
NW_024059513.1:4656	NW_024059513.1	4656	16.78	hyper_siscowet	gene-LOC120039352	LOC120039352	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3063
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039421	LOC120039421		pseudogene	downstream<=5kb	0	0	3789
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039407	LOC120039407	5S ribosomal RNA	rRNA	downstream<=5kb	0	0	2964
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039420	LOC120039420		pseudogene	downstream<=5kb	0	0	2121
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039406	LOC120039406	5S ribosomal RNA	rRNA	promoter	1	0	1296
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039416	LOC120039416		pseudogene	promoter	1	0	453
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039405	LOC120039405	5S ribosomal RNA	rRNA	promoter	1	0	225
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039415	LOC120039415		pseudogene	promoter	1	0	1039
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039404	LOC120039404	5S ribosomal RNA	rRNA	promoter	1	0	1860
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039410	LOC120039410		pseudogene	upstream<=5kb	0	0	2671
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039424	LOC120039424	5S ribosomal RNA	rRNA	upstream<=5kb	0	0	3498
NW_024059565.1:11734	NW_024059565.1	11734	-16.61	hypo_siscowet	gene-LOC120039409	LOC120039409		pseudogene	upstream<=5kb	0	0	4310
NW_024059568.1:10031	NW_024059568.1	10031	-21.79	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4573
NW_024059568.1:10065	NW_024059568.1	10065	-22.14	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4607
NW_024059568.1:10099	NW_024059568.1	10099	-34.04	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4641
NW_024059568.1:10111	NW_024059568.1	10111	-22.48	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4653
NW_024059568.1:10152	NW_024059568.1	10152	-24.57	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4694
NW_024059568.1:10194	NW_024059568.1	10194	-20.30	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4736
NW_024059568.1:10231	NW_024059568.1	10231	-27.12	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4773
NW_024059568.1:10265	NW_024059568.1	10265	-21.11	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4807
NW_024059568.1:10311	NW_024059568.1	10311	-24.40	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4853
NW_024059568.1:10352	NW_024059568.1	10352	-24.99	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4894
NW_024059568.1:10394	NW_024059568.1	10394	-26.46	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4936
NW_024059568.1:10431	NW_024059568.1	10431	-26.66	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4973
NW_024059568.1:6979	NW_024059568.1	6979	-16.17	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1521
NW_024059568.1:6979	NW_024059568.1	6979	-16.17	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3924
NW_024059568.1:6981	NW_024059568.1	6981	-19.62	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1523
NW_024059568.1:6981	NW_024059568.1	6981	-19.62	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3926
NW_024059568.1:6984	NW_024059568.1	6984	-19.72	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1526
NW_024059568.1:6984	NW_024059568.1	6984	-19.72	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3929
NW_024059568.1:7022	NW_024059568.1	7022	-27.23	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1564
NW_024059568.1:7022	NW_024059568.1	7022	-27.23	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3967
NW_024059568.1:7025	NW_024059568.1	7025	-24.86	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1567
NW_024059568.1:7025	NW_024059568.1	7025	-24.86	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3970
NW_024059568.1:7034	NW_024059568.1	7034	-25.55	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1576
NW_024059568.1:7034	NW_024059568.1	7034	-25.55	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3979
NW_024059568.1:7042	NW_024059568.1	7042	-19.89	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1584
NW_024059568.1:7042	NW_024059568.1	7042	-19.89	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3987
NW_024059568.1:7052	NW_024059568.1	7052	-21.37	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	promoter	1	0	1594
NW_024059568.1:7052	NW_024059568.1	7052	-21.37	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	3997
NW_024059568.1:7977	NW_024059568.1	7977	-20.22	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2519
NW_024059568.1:7977	NW_024059568.1	7977	-20.22	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4922
NW_024059568.1:8019	NW_024059568.1	8019	-19.57	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2561
NW_024059568.1:8019	NW_024059568.1	8019	-19.57	hypo_siscowet	gene-LOC120039425	LOC120039425	5.8S ribosomal RNA	rRNA	upstream<=5kb	0	0	4964
NW_024059568.1:8075	NW_024059568.1	8075	-21.50	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2617
NW_024059568.1:8122	NW_024059568.1	8122	-17.63	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2664
NW_024059568.1:8163	NW_024059568.1	8163	-16.50	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2705
NW_024059568.1:8205	NW_024059568.1	8205	-15.13	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	2747
NW_024059568.1:8552	NW_024059568.1	8552	-18.22	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3094
NW_024059568.1:8573	NW_024059568.1	8573	-18.84	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3115
NW_024059568.1:8752	NW_024059568.1	8752	-17.31	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3294
NW_024059568.1:8794	NW_024059568.1	8794	-21.44	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3336
NW_024059568.1:8994	NW_024059568.1	8994	-23.40	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3536
NW_024059568.1:9065	NW_024059568.1	9065	-26.12	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3607
NW_024059568.1:9099	NW_024059568.1	9099	-24.07	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3641
NW_024059568.1:9111	NW_024059568.1	9111	-24.14	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3653
NW_024059568.1:9142	NW_024059568.1	9142	-16.54	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3684
NW_024059568.1:9152	NW_024059568.1	9152	-24.29	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3694
NW_024059568.1:9194	NW_024059568.1	9194	-23.64	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3736
NW_024059568.1:9231	NW_024059568.1	9231	-19.96	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3773
NW_024059568.1:9265	NW_024059568.1	9265	-17.79	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3807
NW_024059568.1:9311	NW_024059568.1	9311	-21.56	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3853
NW_024059568.1:9321	NW_024059568.1	9321	-18.65	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3863
NW_024059568.1:9342	NW_024059568.1	9342	-30.41	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3884
NW_024059568.1:9352	NW_024059568.1	9352	-19.78	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3894
NW_024059568.1:9394	NW_024059568.1	9394	-19.24	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3936
NW_024059568.1:9431	NW_024059568.1	9431	-24.31	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	3973
NW_024059568.1:9465	NW_024059568.1	9465	-22.54	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4007
NW_024059568.1:9511	NW_024059568.1	9511	-20.43	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4053
NW_024059568.1:9521	NW_024059568.1	9521	-24.53	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4063
NW_024059568.1:9542	NW_024059568.1	9542	-26.01	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4084
NW_024059568.1:9594	NW_024059568.1	9594	-20.07	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4136
NW_024059568.1:9631	NW_024059568.1	9631	-22.96	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4173
NW_024059568.1:9665	NW_024059568.1	9665	-23.11	hypo_siscowet	gene-LOC120039426	LOC120039426	18S ribosomal RNA	rRNA	upstream<=5kb	0	0	4207
